LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
FRA-Ligue 1,2021,2020-09-13 Monaco-Nantes,14199,2020-09-13 15:00:00,1,1,Monaco,Nantes,2,1,4,4,9,10,4,4,4,4,0,0,0,0,3,1,1,2,1,2,1,0,0,0,5,4,1,0,0,0,3,3,1,1,-34,-22,5,3,1,0,1,1,2,1,1,1,52.55,62.36,Aurelien Tchouameni | Benjamin Lecomte | Sofiane Diop | Axel Disasi | Ruben Aguilar | Benoit Badiashile Mukinayi | Wissam Ben Yedder | Youssouf Fofana | Gelson Martins | Henry Onyekuru | Aleksandr Golovin,Dennis Appiah | Fabio | Abdoul Kader Bamba | Alban Lafont | Andrei Girotto | Nicolas Pallois | Moses Simon | Samuel Moutoussamy | Imran Louza | Pedro Chirivella | Charles Traore,7,8,1,1,3,2,5,3,12,15,0,1,0.19,2.16,0.81,-0.16,1.0,0.74,0,0,2,0,1.24,0.83,0.8,0.51,1.26,-0.79,0.14,0.3,0,-1,0,0,0,2,-1,-9.810000000000002,-1.9700000000000002,0.41000000000000003,0.29000000000000004
FRA-Ligue 1,2021,2020-09-13 Paris Saint Germain-Marseille,14200,2020-09-13 19:00:00,1,2,Paris Saint Germain,Marseille,0,1,0,3,17,13,4,4,0,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,3,1,1,-22,-24,4,5,1,0,1,1,0,2,2,2,55.27,51.0,Pablo Sarabia | Layvin Kurzawa | Ander Herrera | Marcin Bulka | Thilo Kehrer | Marco Verratti | Juan Bernat | Presnel Kimpembe | Kays Ruiz-Atil | Idrissa Gueye | Arnaud Kalimuendo Muinga,Kevin Strootman | Florian Thauvin | Boubacar Kamara | Darío Benedetto | Hiroki Sakai | Morgan Sanson | Nemanja Radonjic | Jordan Amavi | Leonardo Balerdi | Steve Mandanda | Duje Caleta-Car,7,6,1,4,3,1,3,2,11,11,0,1,0.34,1.32,-0.34,1.68,0.75,0.97,0,0,0,0,0.15,0.68,0.18,1.23,-0.15,-0.68,0.19,0.64,-3,4,-3,0,0,-1,1,4.270000000000003,-0.98,-0.53,-1.05
FRA-Ligue 1,2021,2020-09-15 Montpellier-Lyon,14201,2020-09-15 19:00:00,1,1,Montpellier,Lyon,2,1,3,4,13,10,4,4,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,1,0,1,26,-8,0,2,0,0,2,0,0,3,0,1,85.0,74.55,Gaetan Laborde | Arnaud Souquet | Téji Savanier | Jordan Ferri | Jonas Omlin | Joris Chotard | Pedro Mendes | Mihailo Ristic | Damien Le Tallec | Daniel Congré | Hilton,Maxence Caqueret | Moussa Dembele | Bruno Guimarães | Léo Dubois | Joachim Andersen | Anthony Lopes | Memphis Depay | Jason Denayer | Maxwel Cornet | Marcelo | Karl Toko Ekambi,10,9,1,2,0,0,2,4,13,12,1,1,1.7,1.82,1.3,-1.82,0.63,0.61,0,0,0,0,1.11,1.34,1.01,1.02,-0.67,2.39,-0.15,1.14,-1,3,-1,0,0,-2,1,10.450000000000003,-0.1200000000000001,-0.22999999999999998,-0.010000000000000009
FRA-Ligue 1,2021,2020-09-16 Paris Saint Germain-Metz,14202,2020-09-16 19:00:00,1,1,Paris Saint Germain,Metz,1,0,0,0,18,17,5,4,0,0,0,0,0,0,4,4,3,0,3,0,0,0,0,0,4,4,0,0,0,0,2,0,1,0,-4,7,7,3,1,0,4,0,1,3,1,1,33.0,65.45,Pablo Sarabia | Sergio Rico | Layvin Kurzawa | Ángel Di María | Ander Herrera | Thilo Kehrer | Marcin Bulka | Marco Verratti | Juan Bernat | Presnel Kimpembe | Idrissa Gueye,Ibrahima Niane | Alexandre Oukidja | Matthieu Udol | Mamadou Fofana | Fabien Centonze | John Boye | Victorien Angban | Opa Nguette | Digbo Maiga | Vincent Pajot | Dylan Bronn,4,8,2,3,5,0,3,3,15,12,0,1,2.22,0.74,-2.22,-0.74,0.95,0.93,0,0,-1,0,0.36,0.68,0.38,0.46,-0.21,-0.29,0.34,-0.12,0,1,0,0,0,4,-4,-32.45,1.4800000000000002,-0.32000000000000006,-0.08000000000000002
FRA-Ligue 1,2021,2020-09-17 Marseille-Saint-Etienne,14203,2020-09-17 19:00:00,1,2,Marseille,Saint-Etienne,0,2,6,6,6,4,4,2,6,6,0,0,0,0,6,1,2,0,2,0,0,1,0,0,4,5,0,0,0,0,2,2,1,1,-5,-18,2,1,0,0,1,0,1,2,0,1,70.09,81.73,Kevin Strootman | Florian Thauvin | Boubacar Kamara | Darío Benedetto | Hiroki Sakai | Álvaro González | Jordan Amavi | Leonardo Balerdi | Steve Mandanda | Duje Caleta-Car | Valentin Rongier,Wesley Fofana | Adil Aouchiche | Yvan Neyou | Yvann Maçon | Jessy Moulin | Timothée Kolodziejczak | Romain Hamouma | Arnaud Nordin | Mathieu Debuchy | Mahdi Camara | Denis Bouanga,8,10,1,1,2,0,3,2,16,11,1,1,0.5,1.76,0.5,0.24,1.0,1.0,0,0,2,3,1.05,1.39,1.07,0.31,-0.37,0.01,0.09,0.17,0,2,0,0,0,1,-2,-11.64,-1.26,-0.33999999999999986,0.76
FRA-Ligue 1,2021,2020-09-18 Lyon-Nimes,14204,2020-09-18 19:00:00,1,X,Lyon,Nimes,0,0,4,3,11,13,4,4,4,3,0,0,0,0,2,2,1,0,1,0,0,0,0,0,5,5,1,0,0,0,1,2,1,1,-17,3,4,6,0,0,2,3,1,2,2,2,59.0,42.18,Maxence Caqueret | Moussa Dembele | Bruno Guimarães | Léo Dubois | Joachim Andersen | Anthony Lopes | Memphis Depay | Jason Denayer | Maxwel Cornet | Marcelo | Karl Toko Ekambi,Pablo Martinez | Birger Meling | Yassin Benrahou | Lucas Deaux | Zinedine Ferhat | Romain Philippoteaux | Renaud Ripart | Kévin Denkey | Baptiste Reynet | Adrián Cubas | Loïck Landre,9,5,2,3,0,3,2,3,14,11,1,0,2.17,1.02,-1.17,0.98,0.84,0.64,1,0,-1,-1,1.68,0.62,1.24,0.48,-0.34,0.8,0.64,0.6,1,-2,1,0,0,-2,4,16.82,1.15,1.06,0.76
FRA-Ligue 1,2021,2020-09-19 Lens-Bordeaux,14205,2020-09-19 15:00:00,1,1,Lens,Bordeaux,2,1,6,5,7,10,4,4,6,5,0,0,0,0,1,2,1,0,1,1,0,0,0,0,5,4,0,0,0,0,1,2,1,1,-5,-4,3,1,0,0,1,0,1,0,1,1,62.73,80.45,Ismael Boura | Loic Bade | Gaël Kakuta | Facundo Medina | Cheick Oumar Doucoure | Florian Sotoca | Jean-Louis Leca | Clement Michelin | Ignatius Ganago | Yannick Cahuzac | Jonathan Gradit,Laurent Koscielny | Paul Baysse | Loris Benito | Nicolas de Preville | Remi Oudin | Hwang Ui-Jo | Youssouf Sabaly | Toma Basic | Otávio | Josh Maja | Benoit Costil,8,10,1,1,2,0,2,1,16,14,1,1,1.99,0.23,1.01,-0.23,0.76,0.8,1,0,0,0,1.47,0.71,1.43,0.89,-0.56,0.26,0.09,0.32,1,-3,1,0,0,2,-2,-17.720000000000006,1.76,0.76,0.5399999999999999
FRA-Ligue 1,2021,2020-09-19 Rennes-Monaco,14206,2020-09-19 19:00:00,1,1,Rennes,Monaco,2,1,7,7,3,5,1,3,7,7,0,0,0,0,6,3,0,0,1,0,0,0,0,0,5,4,0,0,0,0,3,1,1,0,-1,51,2,3,0,1,0,1,3,1,0,1,72.18,62.55,Faitout Maouassa | Jonas Martin | Naif Aguerd | Benjamin Bourigeaud | Damien Da Silva | Martin Terrier | Brandon Soppy | Raphinha | Romain Salin | Eduardo Camavinga | Steven N'Zonzi,Aurelien Tchouameni | Benjamin Lecomte | Sofiane Diop | Axel Disasi | Ruben Aguilar | Fode Toure | Benoit Badiashile Mukinayi | Wissam Ben Yedder | Youssouf Fofana | Gelson Martins | Henry Onyekuru,9,8,1,3,1,0,2,4,18,16,1,0,2.09,2.27,1.91,-0.27,0.49,0.43,3,2,3,0,1.35,1.39,0.77,1.17,-0.32,-0.15,-0.41,-0.11,0,-2,0,0,0,-1,1,9.63000000000001,-0.18000000000000016,-0.039999999999999813,-0.3999999999999999
FRA-Ligue 1,2021,2020-09-20 Nice-Paris Saint Germain,14207,2020-09-20 11:00:00,1,2,Nice,Paris Saint Germain,0,3,6,3,7,15,4,4,6,3,0,0,0,0,2,1,0,1,0,4,0,0,0,0,4,3,0,0,0,0,2,1,1,1,-19,0,2,4,0,0,1,2,0,1,2,1,71.09,56.27,Morgan Schneiderlin | Kasper Dolberg | Pierre Lees-Melou | Andy Pelmard | Alexis Claude Maurice | Kephren Thuram | Amine Gouiri | Dante | Hassane Kamara | Jordan Lotomba | Walter Benítez,Pablo Sarabia | Julian Draxler | Colin Dagba | Layvin Kurzawa | Ángel Di María | Ander Herrera | Thilo Kehrer | Juan Bernat | Marco Verratti | Presnel Kimpembe | Idrissa Gueye,9,5,1,3,1,3,3,4,16,22,1,1,0.38,2.42,0.62,-1.42,0.65,0.82,1,0,0,0,0.13,1.38,0.18,2.15,0.48,-1.02,0.47,-0.13,3,-8,3,0,0,-2,4,14.82,-2.04,-1.25,-1.97
FRA-Ligue 1,2021,2020-09-20 Strasbourg-Dijon,14208,2020-09-20 13:00:00,1,1,Strasbourg,Dijon,1,0,0,0,20,19,5,5,-1,-1,0,0,0,0,3,1,0,1,0,1,0,1,0,0,4,5,0,0,0,0,2,1,1,0,13,-7,1,3,0,0,0,0,2,1,1,2,79.0,67.0,Mehdi Chahiri | Lionel Carole | Jean-Ricner Bellegarde | Kenny Lala | Alexander Djiku | Adrien Thomasson | Stefan Mitrovic | Ibrahima Sissoko | Mohamed Simakan | Eiji Kawashima | Ludovic Ajorque,Aurelien Scheidler | Fouad Chafik | Jordan Marié | Bruno Ecuele Manga | Eric Junior Dina Ebimbe | Mounir Chouiar | Wesley Lautoa | Didier Ndong | Alfred Gomis | Pape Cheikh | Ahmad Toure Ngouyamsa Nounchili,8,7,3,3,0,1,2,4,17,17,1,1,1.36,0.3,-1.36,-0.3,0.78,0.87,0,0,-3,-1,0.45,0.4,0.32,0.44,-0.27,-0.1,-0.1,0.09,0,1,0,0,0,-2,1,12.0,1.06,0.04999999999999999,-0.12
FRA-Ligue 1,2021,2020-09-20 Montpellier-Angers,14210,2020-09-20 13:00:00,1,1,Montpellier,Angers,4,1,6,6,6,8,4,4,5,5,0,0,0,0,3,2,1,1,1,1,0,0,0,0,4,4,0,0,0,0,3,1,1,1,-2,-4,1,3,0,0,1,3,2,1,0,0,76.27,63.18,Gaetan Laborde | Arnaud Souquet | Téji Savanier | Jordan Ferri | Jonas Omlin | Andy Delort | Pedro Mendes | Mihailo Ristic | Damien Le Tallec | Daniel Congré | Hilton,Ismael Traoré | Abdoulaye Bamba | Thomas Mangani | Wilfried Kanga | Sada Thioub | Souleyman Doumbia | Angelo Fulgini | Romain Thomas | Paul Bernardoni | Pierrick Capelle | Baptiste Santamaria,10,6,0,1,1,4,3,2,13,15,1,1,1.89,2.15,0.11,-1.15,0.69,0.73,0,0,0,0,1.48,1.47,0.75,1.15,-0.37,-0.66,0.0,-0.71,0,-2,0,0,0,-2,4,13.089999999999996,-0.26,0.010000000000000009,-0.3999999999999999
FRA-Ligue 1,2021,2020-09-20 Brest-Lorient,14211,2020-09-20 13:00:00,1,1,Brest,Lorient,3,2,3,3,16,15,4,4,3,3,0,0,0,0,0,4,0,0,0,0,2,0,0,0,5,4,2,0,0,0,2,2,0,1,-56,-9,1,3,0,0,1,1,0,2,0,1,75.82,69.64,Ronael Pierre Gabriel | Gautier Larsonneur | Julien Faussurier | Haris Belkebla | Romain Faivre | Romain Perraud | Jean-Kevin Duverne | Gaëtan Charbonnier | Jeremy Le Douaron | Irvin Cardona | Ibrahima Diallo,Yoane Wissa | Julien Laporte | Adrian Grbic | Paul Nardi | Houboulang Mendes | Enzo Le Fée | Jérémy Morel | Quentin Boisgard | Fabien Lemoine | Laurent Abergel | Vincent Le Goff,9,10,1,1,1,0,3,3,16,13,1,1,2.21,0.92,-0.21,1.08,0.49,0.88,1,0,2,0,1.63,1.18,1.22,0.58,-0.73,0.33,-0.47,0.0,0,1,0,0,0,-2,-1,6.179999999999993,1.29,0.44999999999999996,0.64
FRA-Ligue 1,2021,2020-09-20 Metz-Reims,14209,2020-09-20 13:00:00,1,1,Metz,Reims,2,1,0,1,18,17,5,4,0,1,0,0,0,0,2,2,0,1,0,1,0,0,0,0,4,5,0,1,0,0,3,2,0,1,6,11,3,3,0,0,2,2,1,1,2,2,65.64,60.73,Ibrahima Niane | Alexandre Oukidja | Matthieu Udol | Mamadou Fofana | Fabien Centonze | John Boye | Farid Boulaya | Opa Nguette | Digbo Maiga | Vincent Pajot | Dylan Bronn,Mathieu Cafaro | Ghislain Konan | Predrag Rajkovic | Dario Maresic | Xavier Chavalerin | El Bilal Touré | Yunis Abdelhamid | Boulaye Dia | Wout Faes | Thomas Foket | Dereck Kutesa,10,7,1,3,0,1,1,3,14,14,1,1,0.98,0.32,-0.98,-0.32,0.87,0.7,0,0,0,0,0.66,0.71,0.74,0.45,0.02,0.59,0.0,0.05,-1,1,-1,0,0,0,3,4.910000000000004,0.6599999999999999,-0.04999999999999993,0.29
FRA-Ligue 1,2021,2020-09-20 Nantes-Saint-Etienne,14212,2020-09-20 15:00:00,1,X,Nantes,Saint-Etienne,2,2,4,9,15,2,4,1,1,6,0,0,0,0,1,2,0,0,1,0,0,1,0,0,3,5,0,1,0,0,1,0,0,0,18,-45,3,4,0,0,1,2,1,1,1,3,65.45,65.91,Dennis Appiah | Fabio | Abdoul Kader Bamba | Alban Lafont | Andrei Girotto | Nicolas Pallois | Randal Kolo Muani | Ludovic Blas | Moses Simon | Pedro Chirivella | Charles Traore,Wesley Fofana | Adil Aouchiche | Yvan Neyou | Yvann Maçon | Jessy Moulin | Timothée Kolodziejczak | Romain Hamouma | Arnaud Nordin | Mathieu Debuchy | Mahdi Camara | Denis Bouanga,9,8,2,1,0,2,2,2,16,12,1,1,1.11,1.03,-0.11,0.97,0.9,0.7,0,1,0,0,0.88,1.2,0.83,0.47,-0.05,0.19,0.03,0.14,-5,13,-5,0,0,-1,1,-0.45999999999999375,0.08000000000000007,-0.31999999999999995,0.36
FRA-Ligue 1,2021,2020-09-20 Marseille-Lille,14213,2020-09-20 19:00:00,1,X,Marseille,Lille,1,1,6,7,8,5,4,3,3,4,0,0,0,0,2,4,0,0,1,0,0,2,0,0,5,4,0,0,0,0,2,3,1,1,-12,4,2,2,0,0,1,1,0,1,1,0,70.64,74.91,Dimitri Payet | Florian Thauvin | Boubacar Kamara | Hiroki Sakai | Morgan Sanson | Álvaro González | Jordan Amavi | Leonardo Balerdi | Steve Mandanda | Duje Caleta-Car | Valentin Rongier,Domagoj Bradaric | Jonathan Christian David | Benjamin André | Mehmet Zeki Çelik | Jonathan Ikone | Xeka | Jonathan Bamba | Burak Yilmaz | Sven Botman | Mike Maignan | José Fonte,9,9,1,1,1,1,2,2,16,15,1,1,2.69,0.82,-2.69,0.18,0.6,0.52,0,1,0,0,1.1,0.43,1.67,0.24,-0.05,-0.09,0.37,-0.02,-1,3,-1,0,0,0,0,-4.269999999999996,1.87,0.6700000000000002,1.43
FRA-Ligue 1,2021,2020-09-25 Lille-Nantes,14214,2020-09-25 19:00:00,1,1,Lille,Nantes,2,0,8,5,5,14,3,4,5,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,2,1,1,-8,2,1,1,0,0,0,0,1,3,0,1,77.09,79.45,Domagoj Bradaric | Jonathan Christian David | Benjamin André | Mehmet Zeki Çelik | Jonathan Ikone | Boubakary Soumare | Jonathan Bamba | Burak Yilmaz | Sven Botman | Mike Maignan | José Fonte,Dennis Appiah | Fabio | Abdoul Kader Bamba | Alban Lafont | Andrei Girotto | Nicolas Pallois | Randal Kolo Muani | Ludovic Blas | Moses Simon | Pedro Chirivella | Charles Traore,9,9,2,2,0,0,1,2,14,15,1,1,1.49,1.34,-0.49,0.66,0.72,0.59,0,1,-2,1,0.6,1.21,0.41,1.0,-0.17,-0.33,-0.11,-0.37,3,-9,3,0,0,0,0,-2.3599999999999994,0.1499999999999999,-0.61,-0.5900000000000001
FRA-Ligue 1,2021,2020-09-26 Saint-Etienne-Rennes,14215,2020-09-26 15:00:00,1,2,Saint-Etienne,Rennes,0,3,10,10,2,3,1,1,7,7,0,0,0,0,2,1,0,0,0,0,1,1,0,0,5,4,0,1,0,0,3,2,0,0,52,-27,1,2,0,0,0,1,2,1,1,0,77.09,75.0,Wesley Fofana | Adil Aouchiche | Yvan Neyou | Yvann Maçon | Jessy Moulin | Timothée Kolodziejczak | Arnaud Nordin | Romain Hamouma | Mathieu Debuchy | Mahdi Camara | Denis Bouanga,Faitout Maouassa | Naif Aguerd | Benjamin Bourigeaud | Damien Da Silva | Hamari Traore | Martin Terrier | Serhou Guirassy | Raphinha | Romain Salin | Eduardo Camavinga | Steven N'Zonzi,8,9,2,1,1,1,2,4,15,15,1,1,1.04,0.86,0.96,1.14,0.98,0.68,0,2,0,3,1.26,1.27,0.41,0.76,-0.06,0.08,0.0,-0.06,0,-1,0,0,0,-1,-1,2.0900000000000034,0.18000000000000005,-0.010000000000000009,-0.35000000000000003
FRA-Ligue 1,2021,2020-09-26 Marseille-Metz,14216,2020-09-26 19:00:00,1,X,Marseille,Metz,1,1,7,3,7,17,4,4,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,5,3,0,0,0,0,1,1,1,0,12,-12,0,1,0,0,0,0,0,2,0,0,81.55,77.55,Dimitri Payet | Florian Thauvin | Boubacar Kamara | Darío Benedetto | Hiroki Sakai | Morgan Sanson | Álvaro González | Jordan Amavi | Steve Mandanda | Duje Caleta-Car | Valentin Rongier,Ibrahima Niane | Alexandre Oukidja | Matthieu Udol | Fabien Centonze | John Boye | Farid Boulaya | Victorien Angban | Opa Nguette | Digbo Maiga | Vincent Pajot | Dylan Bronn,10,10,0,0,1,1,0,0,15,14,1,1,0.87,1.71,0.13,0.29,0.85,0.78,1,1,1,0,0.91,0.85,1.43,0.81,0.19,-0.19,0.0,0.05,4,-10,4,0,0,-1,0,4.0,-0.84,0.06000000000000005,0.6199999999999999
FRA-Ligue 1,2021,2020-09-27 Bordeaux-Nice,14217,2020-09-27 11:00:00,1,X,Bordeaux,Nice,0,0,5,6,13,9,4,4,2,3,0,0,0,0,3,1,1,0,1,0,1,1,0,0,5,4,1,0,0,0,3,1,1,0,-38,14,4,2,0,0,1,1,1,3,3,1,60.27,72.27,Laurent Koscielny | Paul Baysse | Loris Benito | Nicolas de Preville | Remi Oudin | Hwang Ui-Jo | Youssouf Sabaly | Toma Basic | Otávio | Josh Maja | Benoit Costil,Morgan Schneiderlin | Kasper Dolberg | Pierre Lees-Melou | Andy Pelmard | Kephren Thuram | Amine Gouiri | Dante | Hassane Kamara | Jordan Lotomba | Walter Benítez | Rony Lopes,8,10,2,1,1,0,1,5,13,14,1,1,0.36,0.93,0.64,-0.93,0.69,0.84,2,0,-1,0,0.55,0.79,0.43,0.32,0.16,-0.66,0.3,-0.01,-1,4,-1,0,0,2,-2,-11.999999999999993,-0.5700000000000001,-0.24,0.10999999999999999
FRA-Ligue 1,2021,2020-09-27 Dijon-Montpellier,14218,2020-09-27 13:00:00,1,X,Dijon,Montpellier,2,2,0,9,20,6,5,4,-3,6,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,2,3,0,1,12,-19,3,2,0,0,0,1,2,1,1,0,62.91,75.36,Aurelien Scheidler | Fouad Chafik | Jordan Marié | Bruno Ecuele Manga | Aníbal Chalá | Eric Junior Dina Ebimbe | Wesley Lautoa | Jonathan Panzo | Didier Ndong | Alfred Gomis | Mounir Chouiar,Gaetan Laborde | Téji Savanier | Arnaud Souquet | Jordan Ferri | Jonas Omlin | Andy Delort | Pedro Mendes | Mihailo Ristic | Damien Le Tallec | Daniel Congré | Hilton,7,10,4,0,0,1,2,3,18,12,1,1,0.49,1.94,-0.49,2.06,0.94,0.79,0,2,0,0,0.16,1.44,0.14,0.87,0.24,0.04,0.19,-0.04,-9,14,-9,0,0,1,-3,-12.450000000000003,-1.45,-1.28,-0.73
FRA-Ligue 1,2021,2020-09-27 Angers-Brest,14219,2020-09-27 13:00:00,1,1,Angers,Brest,3,2,6,6,12,11,4,4,3,3,0,0,0,0,3,2,0,0,1,0,0,0,0,0,4,5,0,0,0,0,2,1,1,1,1,29,2,1,0,0,1,1,1,0,2,0,75.64,71.82,Ismael Traoré | Thomas Mangani | Abdoulaye Bamba | Stéphane Bahoken | Sada Thioub | Souleyman Doumbia | Angelo Fulgini | Romain Thomas | Paul Bernardoni | Pierrick Capelle | Baptiste Santamaria,Ronael Pierre Gabriel | Gautier Larsonneur | Julien Faussurier | Haris Belkebla | Romain Faivre | Romain Perraud | Jean-Kevin Duverne | Gaëtan Charbonnier | Jeremy Le Douaron | Irvin Cardona | Ibrahima Diallo,8,9,0,2,3,0,2,3,17,15,1,1,0.78,1.21,0.22,1.79,0.4,0.69,0,1,0,0,1.37,1.2,0.79,0.75,0.1,0.43,-0.19,-0.11,0,1,0,0,0,1,-1,3.8200000000000074,-0.42999999999999994,0.17000000000000015,0.040000000000000036
FRA-Ligue 1,2021,2020-09-27 Nimes-Lens,14221,2020-09-27 13:00:00,1,X,Nimes,Lens,1,1,4,9,15,6,4,4,1,6,0,0,0,0,2,5,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,1,0,-1,6,3,1,0,0,1,3,1,0,1,1,69.27,76.27,Pablo Martinez | Birger Meling | Yassin Benrahou | Lucas Deaux | Zinedine Ferhat | Romain Philippoteaux | Renaud Ripart | Kévin Denkey | Baptiste Reynet | Adrián Cubas | Loïck Landre,Ismael Boura | Loic Bade | Gaël Kakuta | Facundo Medina | Cheick Oumar Doucoure | Florian Sotoca | Jean-Louis Leca | Clement Michelin | Ignatius Ganago | Yannick Cahuzac | Jonathan Gradit,7,9,3,1,1,1,3,4,17,17,1,1,0.71,3.04,-0.71,-1.04,0.39,0.81,0,0,1,0,0.7,1.91,0.65,1.32,-0.08,-0.44,0.41,-0.04,-5,9,-5,0,0,2,-2,-7.0,-2.33,-1.21,-0.67
FRA-Ligue 1,2021,2020-09-27 Monaco-Strasbourg,14220,2020-09-27 13:00:00,1,1,Monaco,Strasbourg,3,2,7,3,7,18,4,5,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,2,1,0,9,-4,2,1,0,0,1,1,0,0,1,0,72.0,77.45,Djibril Sidibe | Aurelien Tchouameni | Benjamin Lecomte | Sofiane Diop | Axel Disasi | Ruben Aguilar | Fode Toure | Benoit Badiashile Mukinayi | Wissam Ben Yedder | Youssouf Fofana | Gelson Martins,Mehdi Chahiri | Lionel Carole | Kenny Lala | Alexander Djiku | Adrien Thomasson | Majeed Waris | Stefan Mitrovic | Ibrahima Sissoko | Mohamed Simakan | Jean-Ricner Bellegarde | Ludovic Ajorque,8,10,2,1,1,0,3,3,16,16,1,1,0.82,2.39,0.18,-1.39,0.76,0.57,0,1,-3,0,1.13,0.67,0.91,0.55,0.26,-0.22,-0.03,0.06,4,-11,4,0,0,1,-2,-5.450000000000003,-1.5700000000000003,0.45999999999999985,0.36
FRA-Ligue 1,2021,2020-09-27 Lorient-Lyon,14222,2020-09-27 15:00:00,1,X,Lorient,Lyon,1,1,3,5,17,13,4,4,0,2,0,0,0,0,1,3,0,0,0,0,1,0,0,0,5,4,1,0,0,0,2,1,1,1,-34,5,1,3,0,0,1,1,1,3,0,1,77.36,63.91,Yoane Wissa | Julien Laporte | Adrian Grbic | Paul Nardi | Houboulang Mendes | Enzo Le Fée | Jérémy Morel | Quentin Boisgard | Fabien Lemoine | Laurent Abergel | Vincent Le Goff,Maxence Caqueret | Moussa Dembele | Bruno Guimarães | Léo Dubois | Joachim Andersen | Anthony Lopes | Memphis Depay | Jason Denayer | Maxwel Cornet | Marcelo | Karl Toko Ekambi,10,7,0,2,1,2,1,4,14,15,1,1,1.5,1.78,0.5,-1.78,0.61,0.78,2,0,-1,-2,1.33,1.13,0.6,0.92,-0.15,0.55,-0.21,1.05,-2,4,-2,0,0,-2,3,13.450000000000003,-0.28,0.20000000000000018,-0.32000000000000006
