LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ESP-La Liga,1920,2019-09-01 Valencia-Mallorca,12049,2019-09-01 16:00:00,0,1,Valencia,Mallorca,2,0,1,3,15,12,4,4,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,1,-23,-6,4,0,0,0,2,0,2,0,1,0,64.36,85.09,Carlos Soler | Rodrigo | Daniel Wass | Jasper Cillessen | Kevin Gameiro | Ezequiel Garay | Daniel Parejo | Francis Coquelin | Gonçalo Guedes | Geoffrey Kondogbia | Gabriel,Iddrisu Baba | Aleix Febas | Lago Junior | Raíllo | Lumor Agbenyenu | Dani Rodríguez | Martin Valjent | Salva Sevilla | Ante Budimir | Joan Sastre | Manolo Reina,8,11,2,0,1,0,2,0,15,11,1,1,0.71,0.87,-0.71,-0.87,0.76,0.87,0,0,0,-1,1.38,1.2,1.05,1.11,0.25,0.4,0.03,0.0,-2,3,-2,0,0,4,-3,-20.730000000000004,-0.16000000000000003,0.17999999999999994,-0.06000000000000005
ESP-La Liga,1920,2019-09-01 Atletico Madrid-Eibar,12051,2019-09-01 18:00:00,0,1,Atletico Madrid,Eibar,3,2,6,1,3,18,1,5,5,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,21,35,3,5,0,0,2,1,1,1,1,3,64.55,51.36,Koke | Giménez | Álvaro Morata | Thomas Partey | Thomas Lemar | Jan Oblak | Saúl Ñíguez | Stefan Savic | Mario Hermoso | Kieran Trippier | João Félix,Paulo Oliveira | Pablo De Blasis | Marko Dmitrovic | Gonzalo Escalante | Fabián Orellana | Iván Ramis | Pedro León | Tejero | Sergio Álvarez | Sergi Enrich | Kike García,8,6,1,4,2,1,2,3,12,14,1,1,1.39,0.65,-0.39,-0.65,0.79,0.71,1,0,2,1,0.44,0.26,0.92,0.34,1.31,0.49,0.96,0.4,5,-15,5,0,0,-2,2,13.189999999999998,0.7399999999999999,0.18,0.5800000000000001
ESP-La Liga,1920,2019-09-01 Espanyol-Granada,12050,2019-09-01 18:00:00,0,2,Espanyol,Granada,0,3,1,1,18,17,5,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,7,3,1,2,0,0,0,0,0,1,1,1,81.82,73.73,Fernando Calero | Víctor Sánchez | Víctor Campuzano | Marc Roca | Sergi Darder | Matías Vargas | Facundo Ferreyra | Óscar Melendo | Diego López | Dídac Vilá | Naldo,Roberto Soldado | Yan Eteki | Germán Sánchez | Álvaro Vadillo | Quini | Antonio Puertas | Domingos Duarte | Rui Silva | Fede Vico | Víctor Díaz | Montoro,9,9,1,1,1,1,5,1,15,11,1,1,0.16,0.43,-0.16,-0.43,0.9,0.81,0,0,0,0,0.16,1.15,0.14,0.69,-0.05,0.72,-0.03,-0.05,0,1,0,1,0,-1,0,8.08999999999999,-0.27,-0.9899999999999999,-0.5499999999999999
ESP-La Liga,1920,2019-09-01 Villarreal-Real Madrid,12052,2019-09-01 20:00:00,0,X,Villarreal,Real Madrid,2,2,1,4,17,8,4,4,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,1,0,-1,0,1,3,0,0,1,1,1,1,0,1,78.82,67.45,Santiago Cazorla | Vicente Iborra | Pau Torres | Moi Gómez | Rubén Peña | Andrés Fernández | Gerard Moreno | Samuel Chukwueze | Franck Zambo | Xavier Quintillá | Raúl Albiol,Casemiro | Raphael Varane | Toni Kroos | Karim Benzema | Sergio Ramos | Gareth Bale | Thibaut Courtois | Vinícius Júnior | Álvaro Odriozola | Marcelo | Daniel Carvajal,9,8,2,3,0,0,1,3,14,14,1,1,2.84,1.73,-1.84,-0.73,0.62,0.63,0,0,0,-2,2.28,1.41,2.14,1.31,-0.38,-0.09,-0.58,-0.04,-3,9,-3,0,0,-2,1,11.36999999999999,1.1099999999999999,0.8699999999999999,0.8300000000000001
ESP-La Liga,1920,2019-09-13 Mallorca-Athletic Club,12059,2019-09-13 19:00:00,0,X,Mallorca,Athletic Club,0,0,3,7,14,2,4,1,2,6,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,1,7,26,1,0,0,0,1,0,0,0,0,0,76.64,87.55,Iddrisu Baba | Aleix Febas | Lago Junior | Raíllo | Lumor Agbenyenu | Dani Rodríguez | Martin Valjent | Salva Sevilla | Ante Budimir | Joan Sastre | Manolo Reina,Unai López | Yuri | Dani García | Unai Simón | De Marcos | Iñaki Williams | Muniain | Yeray Álvarez | Ander Capa | Unai Núñez | Raúl García,10,9,0,1,1,1,0,1,11,14,1,1,1.47,1.16,-1.47,0.84,0.55,0.69,0,0,0,0,1.28,0.64,0.65,0.61,-0.08,-0.34,0.01,-0.13,-4,12,-4,0,0,1,1,-10.909999999999997,0.31000000000000005,0.64,0.040000000000000036
ESP-La Liga,1920,2019-09-14 Real Madrid-Levante,12060,2019-09-14 11:00:00,0,1,Real Madrid,Levante,3,2,5,6,5,4,2,1,4,5,1,0,0,0,2,2,1,0,1,0,0,1,0,0,3,3,0,0,0,0,2,1,1,1,11,6,3,1,0,0,1,1,2,0,0,1,64.82,81.09,Casemiro | Raphael Varane | Toni Kroos | Karim Benzema | Sergio Ramos | Gareth Bale | Thibaut Courtois | Vinícius Júnior | Daniel Carvajal | Luka Jovic | Marcelo,Rubén Rochina | Nikola Vukcevic | Rúben Vezo | Morales | Toño | Aitor Fernández | Borja Mayoral | Sergio Postigo | Jorge Miramón | José Campaña | Enis Bardhi,9,9,1,1,1,1,4,2,17,16,1,1,1.77,3.0,0.23,-1.0,0.69,0.77,1,1,1,2,1.55,1.13,1.35,0.9,-0.14,-0.1,-0.21,0.13,-1,1,-1,1,0,2,0,-16.27000000000001,-1.23,0.42000000000000015,0.45000000000000007
ESP-La Liga,1920,2019-09-14 Leganes-Villarreal,12058,2019-09-14 14:00:00,0,2,Leganes,Villarreal,0,3,0,2,20,16,5,4,-1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,1,0,50,-18,3,3,1,1,2,0,1,1,0,2,64.0,67.91,Rubén Pérez | Roque Mesa | Kenneth Omeruo | Roberto Rosales | Youssef En-Nesyri | Unai Bustinza | Iván Cuéllar | Óscar Rodríguez | Dimitrios Siovas | Martin Braithwaite | Jonathan Silva,Santiago Cazorla | Vicente Iborra | Pau Torres | Moi Gómez | Andrés Fernández | Gerard Moreno | Samuel Chukwueze | Xavier Quintillá | Raúl Albiol | Karl Toko Ekambi | Mario,8,8,0,3,3,0,2,1,15,14,0,0,1.48,2.14,-0.48,-0.14,0.52,0.82,0,1,0,-2,0.96,1.65,0.3,0.88,-0.13,0.63,-0.01,0.56,-2,4,-2,0,0,0,0,-3.9099999999999966,-0.6600000000000001,-0.69,-0.5800000000000001
ESP-La Liga,1920,2019-09-14 Real Sociedad-Atletico Madrid,12061,2019-09-14 16:30:00,0,1,Real Sociedad,Atletico Madrid,2,0,4,9,13,1,4,1,3,8,0,1,0,0,3,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,1,2,0,0,-28,-12,4,2,0,0,2,1,1,1,2,0,64.82,76.36,Willian José | Martin Odegaard | Adnan Januzaj | Robin Le Normand | Igor Zubeldia | Zaldúa | Moyá | Aihen Muñoz | Mikel Merino | Mikel Oyarzabal | Asier Illarramendi,Koke | Giménez | Álvaro Morata | Thomas Partey | Thomas Lemar | Jan Oblak | Saúl Ñíguez | Mario Hermoso | Stefan Savic | Kieran Trippier | João Félix,6,8,3,1,2,2,3,2,12,14,1,1,0.22,1.81,-0.22,1.19,1.0,0.97,0,2,0,3,0.8,1.46,0.58,1.57,0.81,-1.02,0.39,0.17,-5,12,-5,-1,0,2,-2,-11.540000000000006,-1.59,-0.6599999999999999,-0.9900000000000001
ESP-La Liga,1920,2019-09-14 Barcelona-Valencia,12054,2019-09-14 19:00:00,0,1,Barcelona,Valencia,5,2,4,4,11,12,4,4,3,3,1,1,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,2,1,0,-25,3,2,1,0,0,0,1,1,0,1,0,76.27,77.82,Rafinha | Carles Pérez | Antoine Griezmann | Nélson Semedo | Frenkie de Jong | Clement Lenglet | Sergio Busquets | Gerard Piqué | Sergi Roberto | Marc-André ter Stegen | Jordi Alba,Geoffrey Kondogbia | Daniel Wass | Jasper Cillessen | Kevin Gameiro | Ezequiel Garay | Daniel Parejo | Francis Coquelin | Gonçalo Guedes | Rodrigo | Gabriel | José Gayá,9,10,1,1,1,0,2,0,14,17,1,1,0.36,2.09,1.64,-0.09,0.69,0.88,2,0,1,0,0.77,1.83,1.06,0.79,0.69,-0.45,0.27,-0.13,0,-1,0,0,0,1,-1,-1.5499999999999972,-1.73,-1.06,0.27
ESP-La Liga,1920,2019-09-15 Eibar-Espanyol,12057,2019-09-15 10:00:00,0,2,Eibar,Espanyol,1,2,1,1,18,19,5,5,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,-7,-7,2,3,0,0,1,1,1,1,1,2,71.55,67.55,Kike García | Fabián Orellana | Iván Ramis | Pedro León | Papakouly Diop | Tejero | Anaitz Arbilla | Paulo Oliveira | Edu Expósito | Sergio Álvarez | Marko Dmitrovic,Fernando Calero | Víctor Sánchez | Marc Roca | Sergi Darder | Matías Vargas | Óscar Melendo | Diego López | Dídac Vilá | Naldo | Wu Lei | Sébastien Corchia,7,8,3,2,1,1,2,4,17,15,1,1,0.85,1.35,1.15,-1.35,0.93,0.76,0,0,-1,0,0.54,0.17,0.36,0.21,-0.28,-0.01,-0.08,0.36,0,-1,0,-1,0,-1,-1,4.0,-0.5000000000000001,0.37,0.15
ESP-La Liga,1920,2019-09-15 Alaves-Sevilla,12053,2019-09-15 12:00:00,0,2,Alaves,Sevilla,0,1,5,7,9,5,4,2,3,5,0,1,0,0,1,4,0,0,0,0,1,0,0,0,3,3,0,0,0,0,2,2,0,1,12,42,3,2,1,0,0,0,2,0,1,2,65.45,72.27,Rodrigo Ely | Rubén Duarte | Fernando Pacheco | Martín Aguirregabiria | Adrián Marín | Luis Rioja | Manu García | Joselu | Mubarak Wakaso | Aleix Vidal | Tomás Pina,Sergio Reguilón | Joan Jordán | Diego Carlos | Daniel Carriço | Tomás Vaclik | Luuk de Jong | Nolito | Éver Banega | Fernando | Lucas Ocampos | Jesús Navas,8,10,2,0,1,1,2,1,15,13,0,1,2.1,1.52,-1.1,-0.52,1.0,0.7,0,1,0,-2,0.99,1.52,0.4,0.65,-0.36,0.51,0.12,0.28,-2,4,-2,-1,0,1,-2,-6.819999999999993,0.5800000000000001,-0.53,-0.25
ESP-La Liga,1920,2019-09-15 Celta Vigo-Granada,12056,2019-09-15 14:00:00,0,2,Celta Vigo,Granada,0,2,4,4,12,11,4,4,2,2,0,0,0,0,2,3,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,1,0,0,-17,-10,3,0,0,0,2,0,0,0,1,0,70.18,83.64,Brais Méndez | Gabriel Fernández | Néstor Araújo | Joseph Aidoo | Iago Aspas | Stanislav Lobotka | Fran Beltrán | Lucas Olaza | Kevin | Denis Suárez | Rubén Blanco,Roberto Soldado | Yan Eteki | Germán Sánchez | Álvaro Vadillo | Quini | Antonio Puertas | Domingos Duarte | Rui Silva | Fede Vico | Víctor Díaz | Montoro,8,9,3,1,0,1,2,1,12,13,1,1,0.45,1.62,0.55,1.38,1.0,0.93,1,2,1,0,1.06,1.03,0.88,0.64,0.74,0.12,0.28,-0.07,0,1,0,0,0,3,-1,-13.459999999999994,-1.1700000000000002,0.030000000000000027,0.24
ESP-La Liga,1920,2019-09-15 Real Valladolid-Osasuna,12062,2019-09-15 16:30:00,0,X,Real Valladolid,Osasuna,1,1,4,5,12,10,4,4,2,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,88.55,86.0,Pedro Porro | Nacho | Mohammed Salisu | Míchel | Sergi Guardiola | Fede San Emeterio | Javi Moyano | Jordi Masip | Kiko Olivas | Óscar Plano | Enes Ünal,David García | Darko Brasanac | Jon Moncayola | Nacho Vidal | Rubén Martínez | Oier | Roberto Torres | Ezequiel Ávila | Aridane Hernández | Estupiñán | Robert Ibáñez,10,8,0,2,1,1,1,2,15,15,1,1,1.04,1.73,-1.04,0.27,0.88,0.81,0,0,-1,1,0.93,0.95,0.77,0.52,-0.06,-0.46,-0.06,-0.15,-1,2,-1,0,0,0,2,2.549999999999997,-0.69,-0.019999999999999907,0.25
ESP-La Liga,1920,2019-09-15 Real Betis-Getafe,12055,2019-09-15 19:00:00,0,X,Real Betis,Getafe,1,1,3,2,17,18,4,5,1,0,0,1,0,0,4,3,0,0,0,0,2,1,0,0,3,3,0,0,0,0,2,0,1,0,6,18,3,2,0,0,1,0,1,2,2,0,63.27,71.09,Andrés Guardado | William Carvalho | Marc Bartra | Loren Morón | Emerson | Nabil Fekir | Alfonso | Dani Martín | Cristian Tello | Sidnei | Sergio Canales,Jorge Molina | Marc Cucurella | Mauro Arambarri | Faycal Fajr | Nyom | David Soria | Djené Dakonam | Leandro Cabrera | Damián Suárez | Jaime Mata | Raúl García,5,9,3,0,3,2,3,1,16,15,1,1,2.52,0.97,-0.52,0.03,0.51,0.76,0,0,0,0,1.12,0.37,0.7,0.29,-0.64,-0.1,-0.07,0.24,1,-1,1,-1,0,1,-4,-7.82,1.55,0.7500000000000001,0.41
ESP-La Liga,1920,2019-09-20 Osasuna-Real Betis,12067,2019-09-20 19:00:00,0,X,Osasuna,Real Betis,0,0,6,4,9,16,4,4,3,1,0,0,0,0,1,3,0,2,0,2,0,1,0,0,3,3,0,1,0,0,1,1,1,0,5,-44,1,5,0,0,0,2,0,2,1,1,81.36,48.82,David García | Darko Brasanac | Jon Moncayola | Nacho Vidal | Rubén Martínez | Oier | Roberto Torres | Ezequiel Ávila | Aridane Hernández | Estupiñán | Robert Ibáñez,William Carvalho | Marc Bartra | Loren Morón | Emerson | Nabil Fekir | Alfonso | Joaquín | Sidnei | Joel Robles | Sergio Canales | Aissa Mandi,8,7,2,1,1,3,2,4,15,17,1,1,2.88,1.0,-1.88,0.0,0.78,0.91,1,0,0,1,0.97,0.81,0.77,0.83,-0.02,0.31,0.21,0.4,2,-7,2,0,0,-4,1,32.54,1.88,0.15999999999999992,-0.05999999999999994
ESP-La Liga,1920,2019-09-21 Villarreal-Real Valladolid,12070,2019-09-21 11:00:00,0,1,Villarreal,Real Valladolid,2,0,5,5,10,12,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,0,0,8,-12,1,4,0,0,1,1,0,2,0,1,80.55,58.0,Santiago Cazorla | Vicente Iborra | Pau Torres | Moi Gómez | Andrés Fernández | Gerard Moreno | Samuel Chukwueze | Franck Zambo | Xavier Quintillá | Raúl Albiol | Mario,Pedro Porro | Nacho | Mohammed Salisu | Waldo Rubio | Míchel | Sergi Guardiola | Fede San Emeterio | Jordi Masip | Kiko Olivas | Óscar Plano | Enes Ünal,8,7,3,2,0,2,1,2,15,12,1,1,1.83,0.79,1.17,0.21,0.74,0.87,1,1,3,1,1.69,0.84,1.05,0.37,-0.04,0.09,-0.27,0.04,0,-2,0,0,0,-3,1,22.549999999999997,1.04,0.85,0.68
ESP-La Liga,1920,2019-09-21 Levante-Eibar,12066,2019-09-21 14:00:00,0,X,Levante,Eibar,0,0,6,1,10,19,4,5,3,-2,0,0,0,0,2,2,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,2,0,1,-11,15,3,2,0,0,1,0,2,0,1,3,67.27,71.73,Rubén Rochina | Nikola Vukcevic | Rúben Vezo | Morales | Toño | Aitor Fernández | Borja Mayoral | Enis Bardhi | Sergio Postigo | José Campaña | Jorge Miramón,Paulo Oliveira | Kike García | Fabián Orellana | Iván Ramis | Papakouly Diop | Anaitz Arbilla | Tejero | Sergio Álvarez | Edu Expósito | Sergi Enrich | Marko Dmitrovic,7,7,2,3,2,1,0,2,16,17,1,1,1.84,0.57,0.16,0.43,0.78,0.46,1,0,0,-3,1.68,0.23,1.32,0.64,-0.55,0.31,-0.57,0.31,5,-9,5,0,0,1,0,-4.460000000000008,1.27,1.45,0.68
ESP-La Liga,1920,2019-09-21 Atletico Madrid-Celta Vigo,12064,2019-09-21 16:30:00,0,X,Atletico Madrid,Celta Vigo,0,0,9,4,2,16,1,4,6,1,1,0,0,0,3,4,0,2,0,2,1,0,0,0,3,3,0,3,0,0,0,1,1,1,-3,-48,3,3,0,0,1,1,2,2,1,1,63.36,69.45,Koke | Renan Lodi | Giménez | Álvaro Morata | Thomas Lemar | Saúl Ñíguez | Jan Oblak | Stefan Savic | Mario Hermoso | Kieran Trippier | João Félix,Brais Méndez | Gabriel Fernández | Néstor Araújo | Joseph Aidoo | Iago Aspas | Stanislav Lobotka | Fran Beltrán | Lucas Olaza | Kevin | Denis Suárez | Rubén Blanco,7,7,4,2,0,2,2,2,15,14,1,1,1.07,0.23,-1.07,-0.23,0.79,0.93,0,0,0,-1,0.84,1.1,1.33,0.76,0.62,-0.04,0.62,0.02,5,-14,5,1,0,0,0,-6.090000000000003,0.8400000000000001,-0.2600000000000001,0.5700000000000001
ESP-La Liga,1920,2019-09-21 Granada-Barcelona,12065,2019-09-21 19:00:00,0,1,Granada,Barcelona,2,0,7,7,7,6,4,3,4,4,0,1,0,0,2,1,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,1,1,1,-6,12,2,4,0,0,1,1,1,2,0,1,72.09,59.82,Roberto Soldado | Germán Sánchez | Darwin Machís | Quini | Antonio Puertas | Domingos Duarte | Rui Silva | Fede Vico | Yangel Herrera | Víctor Díaz | Montoro,Rafinha | Carles Pérez | Antoine Griezmann | Nélson Semedo | Frenkie de Jong | Clement Lenglet | Sergio Busquets | Gerard Piqué | Sergi Roberto | Marc-André ter Stegen | Jordi Alba,9,8,0,1,2,2,1,2,13,13,1,1,1.14,2.66,0.86,2.34,0.86,0.65,0,2,0,0,0.95,1.42,0.69,0.74,0.08,-0.65,0.12,-0.08,0,1,0,-1,0,-2,1,12.270000000000003,-1.5200000000000002,-0.47,-0.050000000000000044
ESP-La Liga,1920,2019-09-22 Getafe-Mallorca,12071,2019-09-22 10:00:00,0,1,Getafe,Mallorca,4,2,3,4,18,16,5,4,0,1,1,0,0,0,6,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,2,1,1,6,-3,0,1,0,0,0,1,0,0,0,0,85.91,77.45,Nemanja Maksimovic | Jorge Molina | Marc Cucurella | Mauro Arambarri | Faycal Fajr | Nyom | David Soria | Djené Dakonam | Leandro Cabrera | Damián Suárez | Jaime Mata,Iddrisu Baba | Aleix Febas | Lago Junior | Raíllo | Dani Rodríguez | Lumor Agbenyenu | Salva Sevilla | Martin Valjent | Ante Budimir | Joan Sastre | Manolo Reina,10,9,1,1,0,1,1,0,15,12,1,1,1.5,2.19,-0.5,-2.19,0.58,0.87,0,0,-2,1,0.76,1.27,0.43,0.82,-0.39,0.01,-0.1,0.06,-1,2,-1,1,0,-1,1,8.459999999999994,-0.69,-0.51,-0.38999999999999996
ESP-La Liga,1920,2019-09-22 Espanyol-Real Sociedad,12072,2019-09-22 12:00:00,0,2,Espanyol,Real Sociedad,1,3,4,7,18,10,5,4,0,3,1,0,0,0,2,1,1,0,1,0,1,0,0,0,3,3,0,0,0,0,1,3,1,0,1,39,4,1,0,0,2,0,2,0,1,1,58.27,82.09,Fernando Calero | Víctor Sánchez | Marc Roca | Sergi Darder | Matías Vargas | Facundo Ferreyra | Óscar Melendo | Diego López | Dídac Vilá | Naldo | Javi López,Willian José | Martin Odegaard | Adnan Januzaj | Robin Le Normand | Igor Zubeldia | Zaldúa | Moyá | Aihen Muñoz | Mikel Merino | Mikel Oyarzabal | Asier Illarramendi,7,7,2,1,2,3,4,3,15,16,1,1,1.65,2.09,0.35,-0.09,0.93,0.69,2,0,3,0,1.45,1.94,0.34,1.04,-1.28,-1.14,-1.14,-0.81,-3,8,-3,1,0,3,0,-23.82,-0.43999999999999995,-0.49,-0.7
ESP-La Liga,1920,2019-09-22 Valencia-Leganes,12069,2019-09-22 14:00:00,0,X,Valencia,Leganes,1,1,4,0,16,20,4,5,0,-4,1,0,0,0,4,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,1,4,-30,2,4,0,0,0,1,1,3,1,1,71.73,60.55,Geoffrey Kondogbia | Daniel Wass | Jasper Cillessen | Kevin Gameiro | Ezequiel Garay | Daniel Parejo | Francis Coquelin | Gonçalo Guedes | Rodrigo | Gabriel | José Gayá,Juan Soriano | Rubén Pérez | Roque Mesa | Kenneth Omeruo | Youssef En-Nesyri | Unai Bustinza | Iván Cuéllar | Óscar Rodríguez | Dimitrios Siovas | Martin Braithwaite | Jonathan Silva,10,8,1,2,0,1,0,3,15,17,1,1,1.27,0.4,0.73,-0.4,0.83,0.73,2,0,0,-1,1.11,0.67,0.73,0.32,0.72,0.29,0.24,0.11,4,-4,4,1,0,-2,2,11.180000000000007,0.87,0.44000000000000006,0.41
ESP-La Liga,1920,2019-09-22 Athletic Club-Alaves,12063,2019-09-22 16:30:00,0,1,Athletic Club,Alaves,2,0,8,5,6,12,3,4,4,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,-21,-23,1,3,0,0,0,1,0,2,1,0,77.91,66.36,Unai López | Iñigo Martínez | Yuri | Dani García | Unai Simón | Iñaki Williams | Muniain | Yeray Álvarez | Ander Capa | Unai Núñez | Raúl García,Rodrigo Ely | Rubén Duarte | Fernando Pacheco | Martín Aguirregabiria | Luis Rioja | Manu García | Víctor Laguardia | Joselu | Mubarak Wakaso | Aleix Vidal | Tomás Pina,10,10,1,1,0,0,2,0,14,15,1,1,1.39,0.77,-1.39,-0.77,0.74,0.85,0,0,0,0,0.67,0.92,0.59,0.37,-0.03,0.07,-0.16,0.0,3,-6,3,0,0,-2,0,11.549999999999997,0.6199999999999999,-0.25,0.21999999999999997
ESP-La Liga,1920,2019-09-22 Sevilla-Real Madrid,12068,2019-09-22 19:00:00,0,2,Sevilla,Real Madrid,0,1,10,8,3,7,1,4,6,4,1,1,0,0,5,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,1,0,7,-7,1,3,0,0,0,1,0,0,1,2,79.0,62.45,Sergio Reguilón | Joan Jordán | Diego Carlos | Daniel Carriço | Tomás Vaclik | Luuk de Jong | Nolito | Éver Banega | Fernando | Lucas Ocampos | Jesús Navas,Raphael Varane | Casemiro | Lucas Vázquez | Toni Kroos | Karim Benzema | Sergio Ramos | Gareth Bale | Thibaut Courtois | Vinícius Júnior | Daniel Carvajal | Marcelo,10,8,1,2,0,1,1,2,13,15,1,1,1.09,3.34,-0.09,-0.34,0.54,0.58,0,0,0,0,1.54,2.02,0.66,1.92,-0.02,-0.47,0.15,-0.03,2,-4,2,0,0,-2,2,16.549999999999997,-2.25,-0.48,-1.2599999999999998
ESP-La Liga,1920,2019-09-24 Real Valladolid-Granada,12075,2019-09-24 17:00:00,0,X,Real Valladolid,Granada,1,1,5,10,16,3,4,1,1,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,1,1,6,12,4,5,0,0,2,1,2,3,0,2,54.18,54.09,Pedro Porro | Nacho | Mohammed Salisu | Waldo Rubio | Míchel | Sergi Guardiola | Fede San Emeterio | Jordi Masip | Kiko Olivas | Óscar Plano | Enes Ünal,Roberto Soldado | Germán Sánchez | Darwin Machís | Quini | Antonio Puertas | Domingos Duarte | Rui Silva | Fede Vico | Yangel Herrera | Víctor Díaz | Montoro,7,5,4,4,0,2,2,3,15,13,1,1,0.44,1.87,-0.44,0.13,0.85,1.0,0,1,0,0,0.74,0.71,0.51,0.3,0.1,0.24,0.06,0.22,-5,13,-5,0,0,-1,2,0.0899999999999963,-1.4300000000000002,0.030000000000000027,0.21000000000000002
ESP-La Liga,1920,2019-09-24 Real Betis-Levante,12074,2019-09-24 18:00:00,0,1,Real Betis,Levante,3,1,5,7,16,9,4,4,1,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,2,1,0,0,46,5,5,8,0,0,2,4,3,3,1,1,51.36,28.55,William Carvalho | Marc Bartra | Loren Morón | Emerson | Borja Iglesias | Nabil Fekir | Alfonso | Sidnei | Joel Robles | Sergio Canales | Aissa Mandi,Rubén Rochina | Carlos Clerc | Nikola Vukcevic | Rúben Vezo | Morales | Aitor Fernández | Borja Mayoral | Enis Bardhi | Sergio Postigo | José Campaña | Jorge Miramón,7,5,1,3,3,3,2,2,17,14,1,0,0.33,1.61,-0.33,-1.61,0.68,0.69,0,0,1,-2,0.85,1.32,0.52,0.8,-0.04,0.36,0.07,-0.1,-2,7,-2,0,0,-3,2,22.81,-1.28,-0.4700000000000001,-0.28
