LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,1920,2020-07-12 Udinese-Sampdoria,13399,2020-07-12 17:30:00,1,2,Udinese,Sampdoria,1,3,35,32,14,16,4,4,6,3,0,0,0,0,0,3,0,0,0,0,0,0,2,2,5,4,0,0,0,0,4,3,0,0,18,19,5,3,0,0,3,1,1,1,1,1,50.18,66.27,Bram Nuytinck | Kevin Lasagna | Ken Sema | Jens Stryger Larsen | Rodrigo de Paul | William Troost-Ekong | Juan Musso | Seko Fofana | Rolando Mandragora | Stefano Okaka | Rodrigo Becão,Karol Linetty | Omar Colley | Maya Yoshida | Bartosz Bereszynski | Fabio Depaoli | Manolo Gabbiadini | Emil Audero | Lorenzo Tonelli | Jakub Jankto | Morten Thorsby | Albin Ekdal,7,8,2,1,2,2,0,1,16,15,1,1,1.35,1.15,1.65,-1.15,0.94,0.98,0,0,0,0,0.8,1.43,0.79,0.76,0.31,-0.73,0.37,-0.68,3,-2,3,0,0,2,-1,-16.089999999999996,0.20000000000000018,-0.6299999999999999,0.030000000000000027
ITA-Serie A,1920,2020-07-12 Napoli-AC Milan,13401,2020-07-12 19:45:00,1,X,Napoli,AC Milan,2,2,51,49,6,7,3,4,22,20,0,0,0,0,0,4,0,0,0,0,0,0,2,2,5,5,0,0,0,0,2,2,0,0,3,11,5,1,1,0,2,0,1,1,1,1,47.0,78.82,Lorenzo Insigne | Nikola Maksimovic | Giovanni Di Lorenzo | Fabián | Piotr Zielinski | Diego Demme | Elseid Hysaj | Kostas Manolas | Arkadiusz Milik | Matteo Politano | Mário Rui,Ismael Bennacer | Hakan Calhanoglu | Franck Kessié | Andrea Conti | Alessio Romagnoli | Zlatan Ibrahimovic | Gianluigi Donnarumma | Samu Castillejo | Simon Kjaer | Ante Rebic | Theo Hernández,6,10,3,0,2,1,3,2,18,16,0,1,1.59,2.22,0.41,1.78,0.75,0.7,1,2,0,0,1.15,1.73,1.32,0.99,-0.32,-0.3,0.03,0.17,2,-1,2,0,0,4,-4,-31.819999999999993,-0.6300000000000001,-0.5800000000000001,0.33000000000000007
ITA-Serie A,1920,2020-07-13 Inter-Torino,13404,2020-07-13 19:45:00,1,1,Inter,Torino,3,1,65,34,4,16,1,4,36,5,0,0,0,0,2,1,0,0,0,1,0,0,4,1,3,4,0,0,0,0,1,2,0,0,-4,3,3,2,0,0,1,3,1,0,1,0,64.82,72.82,Stefan de Vrij | Nicolò Barella | Samir Handanovic | Milan Skriniar | Alessandro Bastoni | Roberto Gagliardini | Romelu Lukaku | Marcelo Brozovic | Ashley Young | Lautaro Martínez | Antonio Candreva,Salvatore Sirigu | Armando Izzo | Soualiho Meité | Sasa Lukic | Bremer | Tomás Rincón | Andrea Belotti | Lorenzo De Silvestri | Ola Aina | Nicolas N'Koulou | Alex Berenguer,7,9,2,2,2,0,2,0,17,15,1,1,1.44,1.96,0.56,1.04,0.63,0.33,0,0,0,0,1.45,0.92,0.73,0.63,0.04,0.1,0.37,-0.09,31,-12,31,0,0,1,-2,-8.0,-0.52,0.5299999999999999,0.09999999999999998
ITA-Serie A,1920,2020-07-14 Atalanta-Brescia,13410,2020-07-14 19:45:00,1,1,Atalanta,Brescia,6,2,67,21,4,19,1,5,38,-8,0,0,0,0,2,1,0,0,0,0,0,0,2,2,5,5,0,0,0,0,2,2,0,0,8,-15,7,5,1,0,2,2,4,3,1,1,37.82,52.0,Berat Gjimshiti | Mario Pasalic | Remo Freuler | Hans Hateboer | Duván Zapata | Robin Gosens | Pierluigi Gollini | José Luis Palomino | Rafael Toloi | Alejandro Gomez | Marten de Roon,Bruno Martella | Jesse Joronen | Sandro Tonali | Daniele Dessena | Ales Mateju | Jaromir Zmrhal | Andrea Papetti | Jhon Chancellor | Stefano Sabelli | Birkir Bjarnason | Alfredo Donnarumma,5,5,0,1,6,5,2,2,19,16,0,1,0.7,1.46,1.3,-1.46,0.39,0.74,2,0,0,0,1.34,1.15,0.88,0.34,0.68,-0.33,0.39,-0.61,46,-15,46,0,0,2,0,-14.18,-0.76,0.19000000000000017,0.54
ITA-Serie A,1920,2020-07-15 AC Milan-Parma Calcio 1913,13416,2020-07-15 17:30:00,1,1,AC Milan,Parma Calcio 1913,3,1,50,40,7,12,4,4,21,11,0,0,0,0,2,1,1,0,1,0,0,0,2,4,4,5,0,0,0,0,0,1,0,0,0,2,3,5,0,0,0,1,2,2,2,3,65.45,51.45,Ismael Bennacer | Hakan Calhanoglu | Franck Kessié | Andrea Conti | Alessio Romagnoli | Zlatan Ibrahimovic | Gianluigi Donnarumma | Simon Kjaer | Samu Castillejo | Ante Rebic | Theo Hernández,Andreas Cornelius | Dejan Kulusevski | Hernani | Simone Iacoponi | Bruno Alves | Luigi Sepe | Jasmin Kurtic | Riccardo Gagliolo | Gervinho | Matteo Darmian | Juraj Kucka,8,9,2,1,1,1,2,0,13,18,1,1,1.29,1.37,0.71,0.63,1.0,0.89,0,1,0,0,1.51,0.99,0.84,0.61,0.22,-0.35,0.43,0.29,10,-5,10,0,0,-2,-1,14.0,-0.08000000000000007,0.52,0.22999999999999998
ITA-Serie A,1920,2020-07-15 Bologna-Napoli,13418,2020-07-15 17:30:00,1,X,Bologna,Napoli,1,1,42,52,10,7,4,4,13,23,0,0,0,0,1,2,0,0,0,0,0,0,3,3,5,5,1,0,0,0,3,3,0,0,-20,0,4,8,0,1,2,2,0,2,2,3,62.36,31.55,Danilo | Musa Barrow | Riccardo Orsolini | Stefano Denswil | Roberto Soriano | Lukasz Skorupski | Rodrigo Palacio | Mattia Bani | Takehiro Tomiyasu | Jerdy Schouten | Mitchell Dijks,Lorenzo Insigne | Nikola Maksimovic | Giovanni Di Lorenzo | Fabián | Piotr Zielinski | Diego Demme | Dries Mertens | Kalidou Koulibaly | Matteo Politano | David Ospina | Mário Rui,6,5,3,3,2,3,4,1,15,18,1,0,0.63,1.97,1.37,0.03,0.63,0.67,0,0,0,0,0.78,1.07,0.85,0.49,0.22,0.08,0.28,-0.02,-10,3,-10,0,0,-4,1,30.81,-1.3399999999999999,-0.29000000000000004,0.36
ITA-Serie A,1920,2020-07-15 Sampdoria-Cagliari,13414,2020-07-15 17:30:00,1,1,Sampdoria,Cagliari,3,0,35,41,15,11,4,4,6,12,0,0,0,0,4,1,0,0,0,0,0,0,2,3,2,4,1,1,0,0,1,1,0,0,-38,-38,3,4,0,0,1,2,1,1,2,1,70.64,62.82,Karol Linetty | Omar Colley | Maya Yoshida | Bartosz Bereszynski | Fabio Depaoli | Manolo Gabbiadini | Emil Audero | Jakub Jankto | Morten Thorsby | Gastón Ramírez | Albin Ekdal,Giovanni Simeone | Nahitan Nández | João Pedro | Sebastian Walukiewicz | Luca Pellegrini | Artur Ionita | Fabio Pisacane | Federico Mattiello | Marko Rog | Alessio Cragno | Ragnar Klavan,9,7,1,2,1,2,4,2,15,14,1,1,0.76,1.42,2.24,-1.42,0.44,0.63,2,0,0,0,0.85,0.65,0.54,0.42,0.58,0.51,0.25,0.44,-6,4,-6,0,0,-1,2,7.82,-0.6599999999999999,0.19999999999999996,0.12000000000000005
ITA-Serie A,1920,2020-07-15 Lecce-Fiorentina,13417,2020-07-15 19:45:00,1,2,Lecce,Fiorentina,1,3,29,36,18,14,5,4,0,7,0,0,0,0,1,3,0,0,0,0,0,0,1,2,4,3,2,0,0,0,2,1,0,0,-28,-2,3,6,0,1,1,2,2,2,0,1,74.45,44.09,Andrea Rispoli | Filippo Falco | Fabio Lucioni | Gabriel | Marco Calderoni | Giulio Donati | Nehuén Paz | Marco Mancosu | Antonin Barak | Jacopo Petriccione | Riccardo Saponara,Alfred Duncan | Pol Lirola | Germán Pezzella | Bartlomiej Dragowski | Federico Chiesa | Erick Pulgar | Franck Ribéry | Dalbert | Nikola Milenkovic | Gaetano Castrovilli | Dusan Vlahovic,8,7,1,2,2,2,4,1,14,21,1,0,1.49,1.61,-1.49,-0.61,0.56,0.75,0,2,0,0,1.28,1.18,0.67,0.71,-0.1,-0.41,-0.22,0.06,-7,4,-7,0,0,-3,1,30.36,-0.1200000000000001,0.10000000000000009,-0.039999999999999925
ITA-Serie A,1920,2020-07-15 Roma-Verona,13415,2020-07-15 19:45:00,1,1,Roma,Verona,2,1,54,44,5,9,2,4,25,15,0,0,0,0,2,1,0,0,0,0,0,0,3,3,5,5,0,0,0,0,2,1,0,0,-1,4,4,3,1,0,1,2,1,1,1,1,54.36,65.45,Henrikh Mkhitaryan | Chris Smalling | Bryan Cristante | Edin Dzeko | Federico Fazio | Aleksandar Kolarov | Jordan Veretout | Bruno Peres | Lorenzo Pellegrini | Gianluca Mancini | Pau López,Amir Rrahmani | Matteo Pessina | Marco Silvestri | Koray Günter | Marash Kumbulla | Sofyan Amrabat | Valerio Verre | Miguel Veloso | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,8,10,1,0,2,1,0,2,19,16,0,1,3.14,0.59,-0.14,0.41,0.58,0.83,2,0,0,0,1.62,0.76,1.4,0.79,-0.59,0.27,-0.06,0.07,10,-4,10,0,0,1,-2,-11.090000000000003,2.5500000000000003,0.8600000000000001,0.6099999999999999
ITA-Serie A,1920,2020-07-15 Sassuolo-Juventus,13413,2020-07-15 19:45:00,1,X,Sassuolo,Juventus,3,3,46,76,8,1,4,1,17,47,0,0,0,0,2,3,0,0,0,1,0,0,4,3,5,4,0,0,0,0,1,1,0,0,-18,-12,6,4,0,0,3,2,1,1,2,1,45.91,55.64,Domenico Berardi | Jeremie Boga | Georgios Kyriakopoulos | Manuel Locatelli | Francesco Caputo | Filip Djuricic | Mehdi Bourabia | Gianmarco Ferrari | Mert Müldür | Gregoire Defrel | Andrea Consigli,Danilo | Rodrigo Bentancur | Wojciech Szczesny | Juan Cuadrado | Cristiano Ronaldo | Matthijs de Ligt | Adrien Rabiot | Leonardo Bonucci | Paulo Dybala | Federico Bernardeschi | Miralem Pjanic,8,7,2,2,1,2,2,1,20,15,0,1,1.86,1.79,0.14,0.21,0.67,0.57,2,0,0,0,1.26,1.78,0.95,0.75,-0.7,0.01,0.25,0.14,-30,7,-30,0,0,2,1,-9.730000000000004,0.07000000000000006,-0.52,0.19999999999999996
ITA-Serie A,1920,2020-07-15 Udinese-Lazio,13409,2020-07-15 19:45:00,1,X,Udinese,Lazio,0,0,35,68,15,4,4,1,6,39,0,0,0,0,1,4,0,0,0,1,0,0,2,3,4,5,0,0,0,0,1,2,0,0,-24,-4,4,2,0,0,2,2,1,0,1,0,61.64,72.45,Bram Nuytinck | Kevin Lasagna | Ken Sema | Mato Jajalo | Jens Stryger Larsen | Rodrigo de Paul | William Troost-Ekong | Juan Musso | Seko Fofana | Stefano Okaka | Rodrigo Becão,Ciro Immobile | Patric | Thomas Strakosha | Luis Alberto | Francesco Acerbi | Sergej Milinkovic-Savic | Manuel Lazzari | Stefan Radu | Marco Parolo | Felipe Caicedo | Jony,10,10,0,0,1,1,0,2,16,15,1,1,0.75,0.67,0.25,0.33,0.78,0.54,0,0,0,0,1.14,1.03,0.88,0.74,-0.34,0.19,-0.14,-0.04,-33,11,-33,0,0,2,0,-10.810000000000002,0.07999999999999996,0.10999999999999988,0.14
ITA-Serie A,1920,2020-07-16 Torino-Genoa,13411,2020-07-16 17:30:00,1,1,Torino,Genoa,3,0,34,30,16,17,4,4,5,1,0,0,0,0,3,1,0,0,0,0,0,0,2,1,4,4,0,0,0,0,1,2,0,0,-12,-4,2,2,0,0,1,0,1,2,1,1,65.27,76.09,Salvatore Sirigu | Armando Izzo | Soualiho Meité | Sasa Lukic | Bremer | Tomás Rincón | Andrea Belotti | Lorenzo De Silvestri | Ola Aina | Nicolas N'Koulou | Alex Berenguer,Andrea Pinamonti | Valon Behrami | Stefano Sturaro | Lasse Schöne | Mattia Perin | Adama Soumaoro | Francesco Cassata | Antonio Sanabria | Domenico Criscito | Davide Biraschi | Andrea Masiello,7,7,3,1,1,3,4,2,15,16,1,1,1.7,2.81,-0.7,-0.81,0.74,0.6,0,0,0,0,1.27,1.13,0.47,0.62,-0.35,0.0,-0.36,0.15,4,-1,4,0,0,0,0,-10.820000000000007,-1.11,0.14000000000000012,-0.15000000000000002
ITA-Serie A,1920,2020-07-16 SPAL 2013-Inter,13412,2020-07-16 19:45:00,1,2,SPAL 2013,Inter,0,4,19,68,20,4,5,1,-10,39,0,0,0,0,2,5,0,0,0,1,0,0,2,1,4,4,0,0,0,0,0,2,0,0,13,-1,4,5,0,0,1,2,2,3,1,0,58.82,53.73,Mirko Valdifiori | Karlo Letica | Francesco Vicari | Gabriel Strefezza | Mattia Valoti | Jacopo Sala | Simone Missiroli | Andrea Petagna | Arkadiusz Reca | Kevin Bonifazi | Thiago Cionek,Stefan de Vrij | Nicolò Barella | Samir Handanovic | Milan Skriniar | Alessandro Bastoni | Roberto Gagliardini | Romelu Lukaku | Marcelo Brozovic | Ashley Young | Lautaro Martínez | Antonio Candreva,8,7,1,1,2,3,5,2,18,15,1,0,0.04,2.59,-0.04,0.41,1.0,0.74,0,0,0,0,0.8,1.55,0.4,1.02,-0.02,-0.1,-0.01,0.33,-49,16,-49,0,0,-1,1,5.090000000000003,-2.55,-0.75,-0.62
ITA-Serie A,1920,2020-07-18 Verona-Atalanta,13428,2020-07-18 15:15:00,1,X,Verona,Atalanta,1,1,44,70,9,3,4,1,15,41,0,0,0,0,3,0,0,0,0,0,0,0,3,2,5,5,1,0,0,0,2,1,0,0,-42,-14,2,6,0,1,1,4,0,1,1,1,73.09,34.0,Amir Rrahmani | Matteo Pessina | Marco Silvestri | Koray Günter | Marash Kumbulla | Sofyan Amrabat | Valerio Verre | Miguel Veloso | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,Berat Gjimshiti | Mario Pasalic | Remo Freuler | Hans Hateboer | Duván Zapata | Robin Gosens | Mattia Caldara | Pierluigi Gollini | José Luis Palomino | Alejandro Gomez | Marten de Roon,9,9,0,2,2,0,2,9,15,18,1,0,0.88,2.44,0.12,3.56,0.88,0.63,0,1,0,0,0.65,1.86,0.89,1.23,0.11,-0.52,0.16,-0.18,-26,6,-26,0,0,-4,0,39.09,-1.56,-1.21,-0.33999999999999997
ITA-Serie A,1920,2020-07-18 Cagliari-Sassuolo,13419,2020-07-18 17:30:00,1,X,Cagliari,Sassuolo,1,1,41,47,11,8,4,4,12,18,0,0,0,0,2,4,0,0,1,3,0,0,0,2,5,5,0,0,0,0,2,1,0,0,17,23,5,6,0,1,3,3,1,1,2,1,60.09,41.91,Giovanni Simeone | Nahitan Nández | João Pedro | Sebastian Walukiewicz | Artur Ionita | Charalampos Lykogiannis | Fabio Pisacane | Federico Mattiello | Marko Rog | Alessio Cragno | Ragnar Klavan,Domenico Berardi | Jeremie Boga | Georgios Kyriakopoulos | Manuel Locatelli | Francesco Caputo | Filip Djuricic | Mehdi Bourabia | Gianmarco Ferrari | Mert Müldür | Gregoire Defrel | Andrea Consigli,6,6,2,2,3,3,3,2,15,20,1,0,0.5,1.91,-0.5,1.09,0.5,0.82,0,0,0,0,0.81,1.09,0.47,0.91,-0.16,0.17,0.18,0.42,-6,3,-6,0,0,-1,0,18.180000000000007,-1.41,-0.28,-0.44000000000000006
ITA-Serie A,1920,2020-07-18 AC Milan-Bologna,13424,2020-07-18 19:45:00,1,1,AC Milan,Bologna,5,1,53,43,7,10,4,4,24,14,0,0,0,0,1,1,0,0,0,0,0,0,3,2,5,5,0,0,0,0,2,3,0,0,3,22,4,6,0,0,1,2,2,1,2,3,64.73,46.0,Ismael Bennacer | Hakan Calhanoglu | Franck Kessié | Andrea Conti | Alessio Romagnoli | Zlatan Ibrahimovic | Gianluigi Donnarumma | Simon Kjaer | Giacomo Bonaventura | Ante Rebic | Theo Hernández,Danilo | Musa Barrow | Riccardo Orsolini | Gary Medel | Stefano Denswil | Roberto Soriano | Lukasz Skorupski | Rodrigo Palacio | Mattia Bani | Takehiro Tomiyasu | Mitchell Dijks,9,7,1,0,1,4,2,3,15,18,1,1,1.77,0.67,1.23,0.33,0.55,0.7,0,0,0,0,1.69,0.82,0.85,0.75,-0.18,-0.04,0.08,0.16,10,-3,10,0,0,-2,2,18.730000000000004,1.1,0.87,0.09999999999999998
ITA-Serie A,1920,2020-07-19 Parma Calcio 1913-Sampdoria,13426,2020-07-19 15:15:00,1,2,Parma Calcio 1913,Sampdoria,2,3,40,38,12,14,4,4,11,9,0,0,0,0,2,0,0,0,2,0,0,0,3,1,5,3,1,0,0,0,0,0,0,0,-37,26,4,5,0,0,2,3,1,2,1,1,57.64,52.73,Andreas Cornelius | Dejan Kulusevski | Hernani | Simone Iacoponi | Bruno Alves | Luigi Sepe | Jasmin Kurtic | Riccardo Gagliolo | Gastón Brugman | Gervinho | Matteo Darmian,Karol Linetty | Omar Colley | Maya Yoshida | Tommaso Augello | Bartosz Bereszynski | Fabio Depaoli | Manolo Gabbiadini | Emil Audero | Jakub Jankto | Morten Thorsby | Albin Ekdal,8,7,0,1,3,3,0,1,18,15,1,0,0.71,1.61,0.29,1.39,0.65,0.84,0,0,0,0,0.82,1.16,0.55,0.8,0.17,-0.31,0.09,-0.45,2,-2,2,0,0,-1,1,4.910000000000004,-0.9000000000000001,-0.33999999999999997,-0.25
ITA-Serie A,1920,2020-07-19 Brescia-SPAL 2013,13420,2020-07-19 17:30:00,1,1,Brescia,SPAL 2013,2,1,21,19,19,20,5,5,-8,-10,0,0,0,0,0,2,0,0,0,1,0,0,3,1,3,5,0,0,0,0,0,3,0,0,10,7,5,5,1,0,2,2,2,3,0,0,47.36,50.45,Bruno Martella | Jesse Joronen | Sandro Tonali | Ales Mateju | Daniele Dessena | Jaromir Zmrhal | Andrea Papetti | Ernesto Torregrossa | Stefano Sabelli | Birkir Bjarnason | Alfredo Donnarumma,Mirko Valdifiori | Karlo Letica | Francesco Vicari | Gabriel Strefezza | Jacopo Sala | Mattia Valoti | Simone Missiroli | Andrea Petagna | Arkadiusz Reca | Kevin Bonifazi | Thiago Cionek,9,6,1,2,1,3,2,5,18,18,0,1,0.87,0.81,1.13,-0.81,0.75,0.68,1,0,0,0,0.92,0.51,0.42,0.35,0.23,0.29,-0.09,0.27,2,-1,2,0,0,0,3,-3.0900000000000034,0.05999999999999994,0.41000000000000003,0.07
ITA-Serie A,1920,2020-07-19 Fiorentina-Torino,13421,2020-07-19 17:30:00,1,1,Fiorentina,Torino,2,0,39,37,14,15,4,4,10,8,0,0,0,0,2,2,0,0,0,0,0,0,3,3,5,4,0,0,0,0,1,0,0,0,-1,0,2,3,0,0,0,0,1,3,1,0,68.73,66.82,Martín Cáceres | Alfred Duncan | Pol Lirola | Germán Pezzella | Bartlomiej Dragowski | Federico Chiesa | Erick Pulgar | Franck Ribéry | Dalbert | Nikola Milenkovic | Gaetano Castrovilli,Salvatore Sirigu | Cristian Ansaldi | Armando Izzo | Soualiho Meité | Bremer | Tomás Rincón | Andrea Belotti | Simone Zaza | Lorenzo De Silvestri | Nicolas N'Koulou | Alex Berenguer,8,8,1,2,2,1,0,4,21,13,1,1,2.59,1.42,0.41,1.58,0.57,0.99,0,1,0,0,1.24,1.27,0.82,0.58,-0.06,0.0,-0.14,-0.04,2,-1,2,0,0,-1,0,1.9100000000000108,1.17,-0.030000000000000027,0.24
ITA-Serie A,1920,2020-07-19 Genoa-Lecce,13422,2020-07-19 17:30:00,1,1,Genoa,Lecce,2,1,30,29,17,18,4,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,3,3,5,5,0,0,0,0,2,0,0,0,-1,16,5,2,0,0,2,1,2,1,1,0,49.82,69.91,Andrea Pinamonti | Valon Behrami | Cristian Romero | Stefano Sturaro | Lasse Schöne | Mattia Perin | Adama Soumaoro | Francesco Cassata | Antonio Sanabria | Davide Biraschi | Andrea Masiello,Andrea Rispoli | Fabio Lucioni | Gabriel | Marco Calderoni | Giulio Donati | Nehuén Paz | Marco Mancosu | Antonin Barak | Jacopo Petriccione | Khouma Babacar | Riccardo Saponara,6,9,1,0,4,2,0,4,13,14,1,1,1.08,0.45,-1.08,0.55,0.51,0.64,0,2,0,0,1.31,1.16,0.78,0.65,-0.18,0.12,-0.48,-0.03,1,-1,1,0,0,3,-3,-20.089999999999996,0.6300000000000001,0.15000000000000013,0.13
ITA-Serie A,1920,2020-07-19 Napoli-Udinese,13425,2020-07-19 17:30:00,1,1,Napoli,Udinese,2,1,53,36,7,16,4,4,24,7,0,0,0,0,1,2,0,0,1,1,0,0,2,3,5,4,0,0,0,1,1,1,0,0,-6,-9,8,3,1,0,2,1,2,1,3,1,32.91,69.09,Lorenzo Insigne | Giovanni Di Lorenzo | Nikola Maksimovic | Fabián | Piotr Zielinski | Diego Demme | Elseid Hysaj | Kostas Manolas | Dries Mertens | Matteo Politano | Mário Rui,Bram Nuytinck | Kevin Lasagna | Ken Sema | Mato Jajalo | Jens Stryger Larsen | Rodrigo de Paul | William Troost-Ekong | Juan Musso | Seko Fofana | Stefano Okaka | Rodrigo Becão,7,7,2,2,2,2,3,0,19,16,0,1,0.87,1.03,0.13,-1.03,0.88,0.6,0,0,0,0,1.07,1.07,1.11,0.8,0.0,0.07,-0.02,-0.13,17,-9,17,0,0,5,0,-36.18000000000001,-0.16000000000000003,0.0,0.31000000000000005
ITA-Serie A,1920,2020-07-19 Roma-Inter,13427,2020-07-19 19:45:00,1,X,Roma,Inter,2,2,57,71,5,3,2,1,28,42,0,0,0,0,4,3,0,0,0,0,0,0,3,2,5,5,0,0,0,0,0,3,0,0,2,-7,0,3,0,0,0,1,0,2,0,0,84.55,62.27,Henrikh Mkhitaryan | Chris Smalling | Ibañez | Bryan Cristante | Edin Dzeko | Aleksandar Kolarov | Jordan Veretout | Bruno Peres | Lorenzo Pellegrini | Gianluca Mancini | Pau López,Stefan de Vrij | Samir Handanovic | Milan Skriniar | Alessandro Bastoni | Roberto Gagliardini | Romelu Lukaku | Marcelo Brozovic | Alexis Sánchez | Ashley Young | Lautaro Martínez | Antonio Candreva,9,10,2,1,0,0,0,3,16,17,1,1,2.66,2.53,-0.66,1.47,0.71,0.59,0,1,0,0,1.58,1.62,1.48,1.0,0.04,-0.07,0.0,0.47,-14,2,-14,0,0,-3,-1,22.279999999999994,0.13000000000000034,-0.040000000000000036,0.48
ITA-Serie A,1920,2020-07-20 Juventus-Lazio,13423,2020-07-20 19:45:00,1,1,Juventus,Lazio,2,1,77,69,1,4,1,1,48,40,0,0,0,0,3,3,0,0,1,2,0,0,2,3,5,5,0,0,0,0,1,3,0,0,-8,4,6,3,0,0,2,1,2,3,2,0,48.45,68.0,Danilo | Rodrigo Bentancur | Wojciech Szczesny | Juan Cuadrado | Cristiano Ronaldo | Matthijs de Ligt | Adrien Rabiot | Leonardo Bonucci | Paulo Dybala | Federico Bernardeschi | Blaise Matuidi,Ciro Immobile | Sergej Milinkovic-Savic | Thomas Strakosha | Luis Alberto | Manuel Lazzari | Francesco Acerbi | Patric | Stefan Radu | Marco Parolo | Felipe Caicedo | Jony,8,7,2,0,1,4,1,4,16,15,1,1,2.44,0.72,0.56,-0.72,0.54,0.48,0,0,0,0,1.83,0.96,1.04,0.43,-0.05,0.07,0.03,-0.01,8,-3,8,0,0,3,1,-19.549999999999997,1.72,0.8700000000000001,0.6100000000000001
ITA-Serie A,1920,2020-07-21 Atalanta-Bologna,13429,2020-07-21 17:30:00,1,1,Atalanta,Bologna,1,0,71,43,3,10,1,4,42,14,0,0,0,0,2,1,0,0,1,0,0,0,3,2,4,5,0,0,0,0,2,2,0,0,24,-3,2,6,0,0,0,1,3,2,0,3,71.82,37.0,Berat Gjimshiti | Mario Pasalic | Remo Freuler | Hans Hateboer | Duván Zapata | Mattia Caldara | Robin Gosens | Pierluigi Gollini | José Luis Palomino | Alejandro Gomez | Marten de Roon,Danilo | Musa Barrow | Nicolás Domínguez | Riccardo Orsolini | Gary Medel | Roberto Soriano | Lukasz Skorupski | Rodrigo Palacio | Mattia Bani | Takehiro Tomiyasu | Mitchell Dijks,9,7,1,2,1,2,3,2,18,18,1,1,1.76,0.53,-0.76,0.47,0.84,0.93,0,0,0,0,1.69,0.83,1.18,0.77,0.17,-0.01,0.0,0.02,28,-7,28,0,0,-4,2,34.81999999999999,1.23,0.86,0.4099999999999999
