LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2122,2021-10-30 Torino-Sampdoria,16865,2021-10-30 18:45:00,1,1,Torino,Sampdoria,3,0,11,9,13,15,4,4,4,2,0,0,0,0,3,4,0,0,0,0,0,0,1,0,5,5,0,0,0,0,2,2,0,0,-13,39,2,5,0,0,0,1,1,3,1,1,70.64,54.27,Karol Linetty | Tommaso Pobega | Ricardo Rodríguez | Wilfried Stephane Singo | Bremer | Koffi Djidji | Josip Brekalo | Antonio Sanabria | Sasa Lukic | Vanja Milinkovic-Savic | Ola Aina,Adrien Silva | Tommaso Augello | Antonio Candreva | Morten Thorsby | Fabio Quagliarella | Mikkel Damsgaard | Maya Yoshida | Francesco Caputo | Bartosz Bereszynski | Emil Audero | Omar Colley,9,8,1,2,1,1,2,3,15,15,1,1,0.49,0.98,-0.49,0.02,0.44,0.8,0,0,0,-3,1.03,0.62,0.97,0.64,0.13,0.27,0.31,0.45,2,-2,2,0,0,-3,1,16.369999999999997,-0.49,0.41000000000000003,0.32999999999999996
ITA-Serie A,2122,2021-10-31 Inter-Udinese,16861,2021-10-31 11:30:00,1,1,Inter,Udinese,2,0,21,11,3,14,1,4,14,4,1,0,0,0,3,1,0,0,0,0,0,0,0,1,5,4,0,0,0,0,3,2,1,0,8,-1,7,3,0,0,4,1,1,3,2,1,33.27,66.91,Lautaro Martínez | Samir Handanovic | Matteo Darmian | Hakan Calhanoglu | Edin Dzeko | Marcelo Brozovic | Milan Skriniar | Nicolò Barella | Stefan de Vrij | Alessandro Bastoni | Ivan Perisic,Bram Nuytinck | Jens Stryger Larsen | Jean-Victor Makengo | Walace | Roberto Pereyra | Rodrigo Becão | Samir | Nahuel Molina | Beto | Gerard Deulofeu | Marco Silvestri,8,9,3,2,0,0,0,2,15,15,0,1,3.08,0.95,-1.08,0.05,0.43,0.65,0,0,0,-2,1.14,0.95,1.06,0.44,0.15,-0.12,0.72,0.1,10,-11,10,1,0,4,-1,-33.63999999999999,2.13,0.18999999999999995,0.6200000000000001
ITA-Serie A,2122,2021-10-31 Fiorentina-Spezia,16858,2021-10-31 14:00:00,1,1,Fiorentina,Spezia,3,0,15,8,9,17,4,4,8,1,0,0,0,0,3,2,0,0,0,0,0,0,1,1,5,2,0,0,0,0,2,1,1,1,-13,-1,2,1,0,0,0,1,1,1,1,1,72.91,78.0,Lucas Torreira | Dusan Vlahovic | Pietro Terracciano | José Callejón | Nikola Milenkovic | Álvaro Odriozola | Lucas Martínez Quarta | Giacomo Bonaventura | Nicolás González | Cristiano Biraghi | Alfred Duncan,Viktor Kovalenko | Simone Bastoni | Salvador Ferrer | Petko Hristov | Kelvin Adou | Dimitris Nikolaou | Emmanuel Gyasi | Daniele Verde | Jeroen Zoet | Giulio Maggiore | Janis Antiste,7,6,3,5,1,0,0,5,18,12,1,1,0.52,2.41,-0.52,-1.41,0.69,0.94,0,0,0,0,0.9,0.97,0.42,0.62,0.02,-0.12,0.21,-0.13,7,-8,7,0,0,1,1,-5.090000000000003,-1.8900000000000001,-0.06999999999999995,-0.2
ITA-Serie A,2122,2021-10-31 Genoa-Venezia,16859,2021-10-31 14:00:00,1,X,Genoa,Venezia,0,0,7,8,18,16,5,4,0,1,0,0,0,0,4,3,0,1,0,1,0,0,0,0,5,5,0,0,0,0,1,1,1,1,1,0,4,3,0,0,1,1,2,1,1,1,62.91,64.36,Nicolo Rovella | Goran Pandev | Mattia Destro | Andrea Cambiaso | Mohamed Fares | Domenico Criscito | Yayah Kallon | Nikola Maksimovic | Davide Biraschi | Milan Badelj | Salvatore Sirigu,Gianluca Busio | Tyronne Ebuehi | Pasquale Mazzocchi | Domen Crnigoj | Mattia Caldara | Michael Svoboda | Pietro Ceccaroni | Thomas Henry | Niki Mäenpää | David Okereke | Dennis Johnsen,8,7,1,3,2,1,3,1,18,18,1,1,1.07,0.62,-0.07,0.38,0.58,0.76,0,0,0,-1,1.0,0.81,0.48,0.59,0.38,-0.07,0.16,-0.05,-1,2,-1,0,0,1,1,-1.4500000000000028,0.45000000000000007,0.18999999999999995,-0.10999999999999999
ITA-Serie A,2122,2021-10-31 Sassuolo-Empoli,16864,2021-10-31 14:00:00,1,2,Sassuolo,Empoli,1,2,14,12,11,12,4,4,7,5,0,0,0,0,5,1,0,1,0,1,0,0,1,1,5,5,0,0,0,0,2,1,1,0,36,5,4,7,0,0,3,3,0,3,1,1,57.27,35.0,Vlad Chiriches | Maxime Lopez | Jeremie Boga | Filip Djuricic | Jeremy Toljan | Gianmarco Ferrari | Rogerio | Davide Frattesi | Andrea Consigli | Giacomo Raspadori | Domenico Berardi,Guglielmo Vicario | Nicolas Haas | Liam Henderson | Andrea Pinamonti | Nedim Bajrami | Patrick Cutrone | Petar Stojanovic | Riccardo Marchizza | Samuele Ricci | Filippo Bandinelli | Ardian Ismajli,8,7,2,3,1,1,2,3,15,18,0,0,1.13,0.54,0.87,-0.54,0.84,0.81,0,0,3,0,1.21,0.57,0.87,0.6,-0.06,0.42,0.11,0.31,2,-1,2,0,0,-3,1,22.270000000000003,0.5899999999999999,0.64,0.27
ITA-Serie A,2122,2021-10-31 Salernitana-Napoli,16863,2021-10-31 17:00:00,1,2,Salernitana,Napoli,0,1,7,28,19,1,5,1,-1,20,0,1,0,0,3,1,0,0,0,0,0,0,2,0,5,5,0,0,0,0,4,3,1,0,21,-9,2,3,0,0,0,0,2,1,1,2,73.45,67.45,Norbert Gyömbér | Luca Ranieri | Lassana Coulibaly | Milan Djuric | Mamadou Coulibaly | Wajdi Kechrida | Stefan Strandberg | Vid Belec | Federico Bonazzoli | Francesco Di Tacchio | Riccardo Gagliolo,Amir Rrahmani | Eljif Elmas | David Ospina | Franck Zambo | Fabián | Lorenzo Insigne | Matteo Politano | Kalidou Koulibaly | Mário Rui | Giovanni Di Lorenzo | Victor Osimhen,6,8,3,2,2,1,3,1,18,13,1,1,1.53,2.68,0.47,0.32,0.55,0.55,2,0,0,0,0.71,0.78,0.74,0.73,0.0,1.09,0.03,1.13,-21,18,-21,-1,0,-1,-2,6.0,-1.1500000000000001,-0.07000000000000006,0.010000000000000009
ITA-Serie A,2122,2021-10-31 Roma-AC Milan,16862,2021-10-31 19:45:00,1,2,Roma,AC Milan,1,2,19,28,4,2,1,1,11,20,1,1,0,0,4,3,0,0,0,0,0,0,1,0,4,5,0,0,0,0,1,1,1,0,-22,-2,0,4,0,0,0,2,0,1,0,1,82.73,65.55,Tammy Abraham | Jordan Veretout | Rui Patrício | Ibañez | Henrikh Mkhitaryan | Rick Karsdorp | Gianluca Mancini | Bryan Cristante | Lorenzo Pellegrini | Matias Viña | Nicolo Zaniolo,Davide Calabria | Sandro Tonali | Alexis Saelemaekers | Theo Hernández | Ante Rebic | Alessio Romagnoli | Fikayo Tomori | Franck Kessié | Mike Maignan | Rafael Leão | Brahim Diaz,11,6,0,3,0,2,2,1,11,18,1,1,2.51,1.15,-0.51,-0.15,0.55,0.9,0,0,2,0,1.7,1.43,1.1,0.82,-0.08,0.15,0.0,0.07,-9,2,-9,0,0,-4,5,17.180000000000007,1.3599999999999999,0.27,0.28000000000000014
ITA-Serie A,2122,2021-11-01 Bologna-Cagliari,16857,2021-11-01 19:45:00,1,1,Bologna,Cagliari,2,0,12,6,13,20,4,5,4,-2,0,0,0,0,1,3,0,0,0,0,0,0,0,1,5,2,0,0,0,0,4,2,0,1,44,58,3,3,0,0,1,2,2,1,1,0,62.73,64.91,Lorenzo De Silvestri | Musa Barrow | Roberto Soriano | Aaron Hickey | Riccardo Orsolini | Kevin Bonifazi | Gary Medel | Marko Arnautovic | Nicolás Domínguez | Lukasz Skorupski | Mattias Svanberg,Andrea Carboni | Luca Ceppitelli | Alessandro Deiola | Diego Godín | Nahitan Nández | Alessio Cragno | Kevin Strootman | Charalampos Lykogiannis | João Pedro | Keita | Razvan Marin,9,9,1,1,1,1,4,1,15,17,1,1,0.25,1.32,-0.25,-0.32,0.76,0.94,0,0,0,-1,1.26,0.94,0.62,0.59,-0.6,-0.13,-0.08,0.03,6,-7,6,0,0,0,0,-2.1799999999999997,-1.07,0.32000000000000006,0.030000000000000027
ITA-Serie A,2122,2021-11-05 Empoli-Genoa,16867,2021-11-05 19:45:00,1,X,Empoli,Genoa,2,2,15,8,10,17,4,4,7,0,0,0,0,0,2,1,0,0,1,0,0,1,0,1,5,5,0,0,0,0,4,0,1,1,11,-1,1,2,0,0,1,1,0,2,0,2,76.73,72.91,Guglielmo Vicario | Nicolas Haas | Liam Henderson | Andrea Pinamonti | Nedim Bajrami | Patrick Cutrone | Petar Stojanovic | Riccardo Marchizza | Samuele Ricci | Filippo Bandinelli | Sebastiano Luperto,Nicolo Rovella | Mattia Destro | Andrea Cambiaso | Mohamed Fares | Domenico Criscito | Yayah Kallon | Nikola Maksimovic | Abdoulaye Touré | Davide Biraschi | Milan Badelj | Salvatore Sirigu,6,6,4,2,1,3,3,4,18,18,1,1,1.49,0.72,0.51,-0.72,0.51,0.75,1,0,0,-2,0.63,0.76,0.62,0.52,-0.06,0.24,0.38,0.31,7,-7,7,0,0,-1,0,3.8200000000000074,0.77,-0.13,0.09999999999999998
ITA-Serie A,2122,2021-11-06 Spezia-Torino,16873,2021-11-06 14:00:00,1,1,Spezia,Torino,1,0,8,14,18,12,5,4,0,6,0,0,0,0,3,2,0,0,0,1,0,0,2,0,5,5,0,0,0,0,0,3,1,1,-12,7,3,3,0,0,1,1,2,1,2,1,69.27,65.09,Viktor Kovalenko | Simone Bastoni | Salvador Ferrer | Petko Hristov | Dimitris Nikolaou | Emmanuel Gyasi | M'Bala Nzola | Daniele Verde | Jeroen Zoet | Giulio Maggiore | Janis Antiste,Tommaso Pobega | Karol Linetty | Ricardo Rodríguez | Wilfried Stephane Singo | Bremer | Koffi Djidji | Josip Brekalo | Antonio Sanabria | Sasa Lukic | Vanja Milinkovic-Savic | Ola Aina,7,8,3,1,1,2,6,2,13,14,1,1,0.09,2.82,-0.09,0.18,1.0,0.49,0,1,0,0,0.79,0.85,0.64,0.9,0.18,0.18,0.12,0.52,-6,6,-6,0,0,0,-1,4.179999999999993,-2.73,-0.05999999999999994,-0.26
ITA-Serie A,2122,2021-11-06 Juventus-Fiorentina,16868,2021-11-06 17:00:00,1,1,Juventus,Fiorentina,1,0,15,18,10,7,4,4,6,9,1,0,0,0,3,4,0,0,0,0,0,0,0,3,5,5,0,0,0,0,1,2,1,1,45,5,6,2,1,0,2,1,3,0,0,1,43.09,73.91,Federico Chiesa | Alex Sandro | Leonardo Bonucci | Juan Cuadrado | Wojciech Szczesny | Manuel Locatelli | Weston McKennie | Rodrigo Bentancur | Danilo | Álvaro Morata | Giorgio Chiellini,Lucas Torreira | Dusan Vlahovic | Pietro Terracciano | José Callejón | Nikola Milenkovic | Alfred Duncan | Álvaro Odriozola | Giacomo Bonaventura | Nicolás González | Cristiano Biraghi | Lucas Martínez Quarta,6,9,4,1,1,1,2,0,19,15,0,1,1.79,2.82,-0.79,0.18,0.76,0.51,1,2,0,0,1.39,1.02,0.9,0.61,-0.43,-0.12,-0.15,0.26,-3,3,-3,1,0,4,-3,-30.819999999999993,-1.0299999999999998,0.3699999999999999,0.29000000000000004
ITA-Serie A,2122,2021-11-06 Cagliari-Atalanta,16866,2021-11-06 19:45:00,1,2,Cagliari,Atalanta,1,2,6,19,20,5,5,2,-3,10,0,1,0,0,2,1,1,0,1,0,0,0,1,0,4,4,0,0,0,0,1,1,1,1,-22,15,1,2,0,0,0,1,1,1,1,0,77.82,73.18,Andrea Carboni | Luca Ceppitelli | Alessandro Deiola | Diego Godín | Nahitan Nández | Alessio Cragno | Charalampos Lykogiannis | João Pedro | Keita | Gabriele Zappa | Razvan Marin,Rafael Toloi | Davide Zappacosta | Duván Zapata | Juan Musso | Ruslan Malinovskiy | José Luis Palomino | Remo Freuler | Mario Pasalic | Marten de Roon | Josip Ilicic | Joakim Maehle,9,9,0,1,2,1,1,2,16,14,1,1,0.4,0.72,-0.4,1.28,0.67,0.39,0,0,-1,1,0.54,1.26,0.65,1.08,0.4,0.08,0.27,0.24,-13,15,-13,-1,0,-1,0,4.639999999999986,-0.31999999999999995,-0.72,-0.43000000000000005
ITA-Serie A,2122,2021-11-07 Venezia-Roma,16875,2021-11-07 11:30:00,1,1,Venezia,Roma,3,2,9,19,18,5,5,2,0,10,0,1,0,0,3,4,0,0,0,0,0,0,1,3,5,4,0,0,0,0,3,1,1,0,-2,-1,2,3,0,0,0,1,1,2,1,1,67.91,65.45,Pasquale Mazzocchi | Domen Crnigoj | Mattia Caldara | Michael Svoboda | Pietro Ceccaroni | Thomas Henry | Niki Mäenpää | Dennis Johnsen | David Okereke | Mattia Aramu | Gianluca Busio,Tammy Abraham | Jordan Veretout | Rui Patrício | Ibañez | Henrikh Mkhitaryan | Rick Karsdorp | Gianluca Mancini | Bryan Cristante | Lorenzo Pellegrini | Matias Viña | Nicolo Zaniolo,7,8,3,2,1,1,1,2,17,11,1,1,0.51,1.26,-0.51,-0.26,1.0,0.49,0,1,1,0,0.57,1.38,0.46,1.02,0.24,0.32,0.35,0.14,-10,13,-10,-1,0,-1,-1,2.4599999999999937,-0.75,-0.8099999999999999,-0.56
ITA-Serie A,2122,2021-11-07 Sampdoria-Bologna,16872,2021-11-07 14:00:00,1,2,Sampdoria,Bologna,1,2,9,15,18,11,5,4,0,6,0,0,0,0,4,3,1,0,1,0,0,0,1,2,5,3,0,0,0,0,1,1,1,1,-3,9,4,0,0,0,3,0,2,0,2,0,60.55,86.45,Adrien Silva | Tommaso Augello | Antonio Candreva | Morten Thorsby | Fabio Quagliarella | Mikkel Damsgaard | Maya Yoshida | Francesco Caputo | Bartosz Bereszynski | Emil Audero | Omar Colley,Lorenzo De Silvestri | Musa Barrow | Roberto Soriano | Aaron Hickey | Kevin Bonifazi | Arthur Theate | Gary Medel | Marko Arnautovic | Nicolás Domínguez | Lukasz Skorupski | Mattias Svanberg,8,10,1,0,2,1,1,3,17,14,0,1,0.25,1.74,-0.25,0.26,1.0,0.79,0,1,0,2,0.91,1.21,0.77,0.69,-0.29,0.05,0.11,-0.04,-6,7,-6,0,0,4,-2,-25.900000000000006,-1.49,-0.29999999999999993,0.08000000000000007
ITA-Serie A,2122,2021-11-07 Udinese-Sassuolo,16874,2021-11-07 14:00:00,1,1,Udinese,Sassuolo,3,2,11,14,15,13,4,4,2,5,0,0,0,0,2,4,0,0,0,1,0,0,1,0,5,5,0,0,0,0,0,2,1,1,-4,0,4,4,0,0,1,2,4,1,2,1,64.45,56.45,Bram Nuytinck | Jens Stryger Larsen | Jean-Victor Makengo | Walace | Roberto Pereyra | Rodrigo Becão | Samir | Nahuel Molina | Beto | Gerard Deulofeu | Marco Silvestri,Vlad Chiriches | Maxime Lopez | Jeremy Toljan | Filip Djuricic | Jeremie Boga | Gianmarco Ferrari | Rogerio | Davide Frattesi | Andrea Consigli | Giacomo Raspadori | Domenico Berardi,9,7,1,1,1,3,2,2,15,16,1,1,0.31,1.24,-0.31,-0.24,0.67,0.78,0,0,0,0,0.86,1.03,0.6,0.76,0.09,0.18,0.09,0.2,-3,2,-3,0,0,0,2,8.0,-0.9299999999999999,-0.17000000000000004,-0.16000000000000003
ITA-Serie A,2122,2021-11-07 Napoli-Verona,16871,2021-11-07 17:00:00,1,X,Napoli,Verona,1,1,31,15,1,11,1,4,22,6,1,0,0,0,2,4,1,0,1,0,0,0,2,0,4,4,0,0,0,0,2,2,1,1,-3,20,3,1,0,0,1,1,0,0,2,0,65.45,79.82,Amir Rrahmani | David Ospina | Franck Zambo | Piotr Zielinski | Fabián | Lorenzo Insigne | Matteo Politano | Kalidou Koulibaly | Mário Rui | Giovanni Di Lorenzo | Victor Osimhen,Nicolò Casale | Antonin Barak | Giovanni Simeone | Lorenzo Montipò | Koray Günter | Darko Lazovic | Gianluca Caprari | Ivan Ilic | Adrien Tameze | Pawel Dawidowicz | Marco Faraoni,10,9,0,0,1,2,0,0,14,18,1,1,1.56,1.76,-0.56,0.24,0.82,0.75,0,0,0,0,1.82,1.02,0.98,0.72,-1.04,-0.04,0.13,0.15,16,-10,16,1,0,2,1,-14.36999999999999,-0.19999999999999996,0.8,0.26
ITA-Serie A,2122,2021-11-07 Lazio-Salernitana,16869,2021-11-07 17:00:00,1,1,Lazio,Salernitana,3,0,18,7,6,19,3,5,9,-2,1,0,0,0,3,0,0,1,0,1,0,1,1,2,4,4,0,0,0,0,3,1,0,0,-7,-1,0,2,0,0,0,0,0,1,0,1,86.0,75.73,Sergej Milinkovic-Savic | Adam Marusic | Ciro Immobile | Luis Alberto | Felipe Anderson | Lucas Leiva | Elseid Hysaj | Luiz Felipe | Francesco Acerbi | Pedro | José Reina,Norbert Gyömbér | Luca Ranieri | Mamadou Coulibaly | Grigoris Kastanos | Wajdi Kechrida | Stefan Strandberg | Vid Belec | Franck Ribéry | Francesco Di Tacchio | Joel Obi | Riccardo Gagliolo,10,7,1,3,0,1,0,5,16,17,1,1,1.56,0.41,0.44,-0.41,0.85,0.85,1,0,-2,0,1.4,0.75,0.9,0.75,0.0,-0.04,-0.01,-0.19,11,-13,11,1,0,-2,3,10.269999999999996,1.1500000000000001,0.6499999999999999,0.15000000000000002
ITA-Serie A,2122,2021-11-07 AC Milan-Inter,16870,2021-11-07 19:45:00,1,X,AC Milan,Inter,1,1,31,24,2,3,1,1,22,15,1,1,0,0,5,0,1,0,1,0,0,0,0,0,5,5,0,0,0,0,3,3,1,0,12,-1,3,3,0,0,1,2,1,0,1,1,63.36,62.55,Davide Calabria | Sandro Tonali | Alexis Saelemaekers | Theo Hernández | Alessio Romagnoli | Fikayo Tomori | Franck Kessié | Mike Maignan | Rafael Leão | Ismael Bennacer | Ante Rebic,Lautaro Martínez | Samir Handanovic | Matteo Darmian | Hakan Calhanoglu | Edin Dzeko | Marcelo Brozovic | Milan Skriniar | Nicolò Barella | Stefan de Vrij | Alessandro Bastoni | Ivan Perisic,5,11,3,0,3,0,2,0,17,18,1,1,1.86,2.42,0.14,-0.42,0.79,0.56,0,0,0,0,1.71,1.74,0.68,1.01,-0.28,-0.6,-0.39,0.0,7,-1,7,0,0,0,-6,0.8100000000000023,-0.5599999999999998,-0.030000000000000027,-0.32999999999999996
ITA-Serie A,2122,2021-11-20 Atalanta-Spezia,16876,2021-11-20 14:00:00,1,1,Atalanta,Spezia,5,2,22,11,4,16,1,4,13,2,1,0,0,0,1,3,0,0,0,1,0,0,0,1,4,3,0,0,0,0,0,1,0,0,3,25,3,1,0,0,2,1,1,1,2,1,65.45,79.55,Davide Zappacosta | Merih Demiral | Duván Zapata | Teun Koopmeiners | Juan Musso | Ruslan Malinovskiy | Remo Freuler | José Luis Palomino | Mario Pasalic | Marten de Roon | Joakim Maehle,Simone Bastoni | Salvador Ferrer | Petko Hristov | Ivan Provedel | Kelvin Adou | Dimitris Nikolaou | Emmanuel Gyasi | M'Bala Nzola | Viktor Kovalenko | Giulio Maggiore | Janis Antiste,8,8,3,2,0,1,7,5,13,15,1,1,3.64,0.33,-1.64,0.67,0.64,0.68,0,0,0,0,1.7,0.7,1.13,0.62,-0.44,0.09,-0.2,-0.01,11,-12,11,1,0,2,0,-14.099999999999994,3.31,1.0,0.5099999999999999
ITA-Serie A,2122,2021-11-20 Lazio-Juventus,16882,2021-11-20 17:00:00,1,2,Lazio,Juventus,0,2,21,18,5,8,2,4,12,9,0,1,0,0,1,2,0,0,0,0,1,0,1,1,4,4,0,0,0,0,3,1,0,1,3,-7,2,4,0,1,1,1,0,2,1,1,69.91,60.91,Sergej Milinkovic-Savic | Adam Marusic | Ciro Immobile | Luis Alberto | Felipe Anderson | Lucas Leiva | Elseid Hysaj | Luiz Felipe | Francesco Acerbi | Pedro | José Reina,Federico Chiesa | Alex Sandro | Leonardo Bonucci | Juan Cuadrado | Wojciech Szczesny | Manuel Locatelli | Weston McKennie | Danilo | Álvaro Morata | Giorgio Chiellini | Adrien Rabiot,8,9,1,1,2,1,0,4,12,18,1,0,1.68,0.98,1.32,0.02,0.75,0.44,0,1,0,3,0.88,1.12,0.97,0.7,0.52,0.27,0.5,-0.03,3,-3,3,-1,0,-2,-1,9.0,0.7,-0.2400000000000001,0.27
ITA-Serie A,2122,2021-11-20 Fiorentina-AC Milan,16878,2021-11-20 19:45:00,1,1,Fiorentina,AC Milan,4,3,18,32,8,2,4,1,9,23,0,1,0,0,2,1,1,0,2,0,0,0,2,0,5,5,0,0,0,0,5,1,1,0,6,-11,3,4,0,0,2,3,1,1,0,1,62.36,56.82,Lucas Torreira | Riccardo Saponara | Dusan Vlahovic | Pietro Terracciano | José Callejón | Nikola Milenkovic | Alfred Duncan | Álvaro Odriozola | Giacomo Bonaventura | Cristiano Biraghi | Lucas Martínez Quarta,Davide Calabria | Sandro Tonali | Alexis Saelemaekers | Theo Hernández | Alessio Romagnoli | Fikayo Tomori | Ciprian Tatarusanu | Franck Kessié | Ismael Bennacer | Rafael Leão | Ante Rebic,9,6,0,2,2,3,1,3,14,17,1,0,0.32,1.17,-0.32,-0.17,0.8,0.45,0,0,-3,0,0.91,1.51,0.63,0.77,0.11,0.2,0.07,-0.23,-14,6,-14,-1,0,-1,3,5.539999999999999,-0.8499999999999999,-0.6,-0.14
ITA-Serie A,2122,2021-11-21 Sassuolo-Cagliari,16884,2021-11-21 11:30:00,1,X,Sassuolo,Cagliari,2,2,14,6,13,20,4,5,5,-3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,1,0,9,-12,4,3,0,0,2,1,1,2,1,2,57.09,68.82,Vlad Chiriches | Maxime Lopez | Jeremy Toljan | Filip Djuricic | Gianmarco Ferrari | Rogerio | Davide Frattesi | Andrea Consigli | Giacomo Raspadori | Mert Müldür | Domenico Berardi,Andrea Carboni | Luca Ceppitelli | Alessandro Deiola | Diego Godín | Nahitan Nández | Alessio Cragno | Charalampos Lykogiannis | João Pedro | Keita | Gabriele Zappa | Razvan Marin,8,9,2,1,1,1,3,1,16,14,1,1,0.69,0.51,1.31,0.49,0.63,0.61,0,0,-3,0,1.09,0.8,0.89,0.58,-0.06,-0.26,0.07,0.0,8,-7,8,0,0,1,-1,-11.72999999999999,0.17999999999999994,0.29000000000000004,0.31000000000000005
ITA-Serie A,2122,2021-11-21 Bologna-Venezia,16877,2021-11-21 14:00:00,1,2,Bologna,Venezia,0,1,18,12,9,15,4,4,9,3,0,0,0,0,1,2,0,0,0,0,1,0,1,1,5,5,0,0,0,0,3,2,0,1,-25,2,1,2,0,0,1,0,0,2,0,1,79.55,71.64,Lorenzo De Silvestri | Musa Barrow | Roberto Soriano | Aaron Hickey | Arthur Theate | Adama Soumaoro | Gary Medel | Marko Arnautovic | Nicolás Domínguez | Lukasz Skorupski | Mattias Svanberg,Tyronne Ebuehi | Pasquale Mazzocchi | Domen Crnigoj | Mattia Caldara | Sergio Romero | Pietro Ceccaroni | Thomas Henry | Dennis Johnsen | David Okereke | Mattia Aramu | Gianluca Busio,10,8,0,1,1,2,2,2,14,15,1,1,1.86,3.23,0.14,-0.23,0.64,0.47,0,0,0,3,1.32,0.9,0.84,0.74,-0.11,-0.33,-0.05,0.25,6,-6,6,0,0,-1,2,7.909999999999997,-1.3699999999999999,0.42000000000000004,0.09999999999999998
ITA-Serie A,2122,2021-11-21 Salernitana-Sampdoria,16883,2021-11-21 14:00:00,1,2,Salernitana,Sampdoria,0,2,7,9,20,18,5,5,-2,0,0,0,0,0,2,4,0,0,0,1,0,0,1,1,5,5,0,0,0,0,2,2,1,0,-21,15,5,3,0,0,1,1,2,1,2,1,57.0,63.18,Luca Ranieri | Norbert Gyömbér | Mamadou Coulibaly | Grigoris Kastanos | Stefan Strandberg | Vid Belec | Franck Ribéry | Simy | Francesco Di Tacchio | Joel Obi | Riccardo Gagliolo,Adrien Silva | Tommaso Augello | Antonio Candreva | Morten Thorsby | Fabio Quagliarella | Maya Yoshida | Francesco Caputo | Bartosz Bereszynski | Kristoffer Askildsen | Emil Audero | Omar Colley,7,8,2,1,2,2,4,1,14,16,1,1,0.24,1.06,-0.24,-0.06,0.78,0.91,0,0,0,0,0.6,1.08,0.63,0.66,0.15,-0.17,0.16,-0.09,-2,2,-2,0,0,2,-1,-6.18,-0.8200000000000001,-0.4800000000000001,-0.030000000000000027
