LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2425,2025-04-06 Torino-Verona,27671,2025-04-06 13:00:00,1,X,Torino,Verona,1,1,39,30,11,14,4,4,16,7,0,0,0,0,4,2,0,0,0,0,0,0,1,1,5,5,0,0,0,0,2,2,1,1,25,-11,1,0,0,0,0,0,0,0,1,0,78.82,81.64,Guillermo Maripán | Sebastian Walukiewicz | Samuele Ricci | Valentino Lazaro | Che Adams | Yann Karamoh | Saúl Coco | Vanja Milinkovic-Savic | Cristiano Biraghi | Cesare Casadei | Nikola Vlasic,Pawel Dawidowicz | Nicolás Valentini | Tomás Suslov | Domagoj Bradaric | Lorenzo Montipò | Diego Coppola | Ondrej Duda | Daniele Ghilardi | Jackson Tchatchoua | Amin Sarr | Cheikh Niasse,9,9,1,0,1,2,3,2,12,13,1,1,0.63,0.77,0.37,-0.77,0.86,0.86,1,0,1,0,0.83,0.69,0.56,0.48,0.03,-0.01,-0.1,-0.19,9,-3,9,0,0,1,0,-2.8200000000000074,-0.14,0.14,0.08000000000000007
ITA-Serie A,2425,2025-04-06 Empoli-Cagliari,27666,2025-04-06 13:00:00,1,X,Empoli,Cagliari,0,0,23,29,18,15,5,4,0,6,0,0,1,0,5,2,1,0,2,0,0,0,2,2,5,5,0,0,0,0,1,2,1,1,-11,-4,1,1,0,0,1,0,1,1,1,0,74.0,79.36,Youssef Maleh | Saba Goglichidze | Emmanuel Gyasi | Sebastiano Esposito | Liberato Cacace | Liam Henderson | Mattia De Sciglio | Alberto Grassi | Lorenzo Colombo | Giuseppe Pezzella | Luca Marianucci,Roberto Piccoli | Gabriele Zappa | Antoine Makoumbou | Tommaso Augello | Alessandro Deiola | Sebastiano Luperto | Ndary Adopo | Yerry Mina | Mattia Felici | Nadir Zortea | Elia Caprile,7,7,2,4,2,0,4,2,16,16,1,1,1.79,2.26,-0.79,0.74,0.63,0.82,0,3,-2,0,0.54,0.99,0.78,0.78,0.14,-0.07,0.17,-0.2,-6,3,-6,0,1,0,0,-5.359999999999999,-0.46999999999999975,-0.44999999999999996,0.0
ITA-Serie A,2425,2025-04-06 Atalanta-Lazio,27664,2025-04-06 16:00:00,1,2,Atalanta,Lazio,0,1,58,52,3,8,1,4,34,28,0,1,0,0,3,3,0,0,0,1,0,0,2,1,5,4,0,0,0,0,2,2,0,1,-4,22,2,7,0,1,2,3,3,2,0,1,67.45,32.18,Sead Kolasinac | Marco Carnesecchi | Isak Hien | Charles De Ketelaere | Éderson | Ademola Lookman | Raoul Bellanova | Marten de Roon | Mateo Retegui | Berat Gjimshiti | Davide Zappacosta,Mattia Zaccagni | Valentín Castellanos | Ivan Provedel | Adam Marusic | Nicolo Rovella | Boulaye Dia | Matteo Guendouzi | Gustav Isaksen | Mario Gila | Alessio Romagnoli | Pedro,10,4,1,6,0,1,0,1,13,15,1,0,0.92,1.95,-0.92,-0.95,0.79,0.74,0,0,0,-2,1.69,0.91,1.21,0.9,0.29,0.4,0.16,0.95,6,-5,6,-1,0,-5,6,35.27,-1.0299999999999998,0.7799999999999999,0.30999999999999994
ITA-Serie A,2425,2025-04-06 Roma-Juventus,27662,2025-04-06 18:45:00,1,X,Roma,Juventus,1,1,52,55,8,5,4,1,28,31,0,0,0,0,2,2,0,0,0,0,2,1,0,2,4,3,0,1,0,0,2,1,1,0,8,-34,2,2,0,0,1,2,1,1,0,0,72.09,79.45,Alexis Saelemaekers | Eldor Shomurodov | Gianluca Mancini | Leandro Paredes | Bryan Cristante | Evan Ndicka | Mile Svilar | Kouadio Kone | Angelino | Artem Dovbyk | Matìas Soulè Malvano,Teun Koopmeiners | Kephren Thuram | Timothy Weah | Lloyd Kelly | Nicolás González | Randal Kolo Muani | Manuel Locatelli | Federico Gatti | Michele Di Gregorio | Weston McKennie | Kenan Yildiz,8,8,2,2,1,1,2,5,18,15,1,1,1.91,1.51,-0.91,-0.51,0.5,0.67,0,0,0,2,1.23,1.23,0.57,0.69,0.3,0.08,0.27,0.01,-3,3,-3,0,0,0,0,-7.359999999999999,0.3999999999999999,0.0,-0.12
ITA-Serie A,2425,2025-04-07 Bologna-Napoli,27665,2025-04-07 18:45:00,1,X,Bologna,Napoli,1,1,56,64,5,2,1,1,32,40,0,0,1,0,1,1,0,0,0,0,1,1,0,2,5,5,0,0,0,0,2,4,0,0,6,-12,4,3,0,1,2,1,1,1,1,0,58.0,62.55,Lewis Ferguson | Remo Freuler | Benjamín Domínguez | Dan Ndoye | Davide Calabria | Lukasz Skorupski | Jens Odgaard | Sam Beukema | Juan Miranda | Jhon Lucumí | Santiago Castro,Alex Meret | Franck Zambo | Amir Rrahmani | Stanislav Lobotka | Romelu Lukaku | Matteo Politano | Alessandro Buongiorno | Scott McTominay | Juan Jesus | Giovanni Di Lorenzo | Leonardo Spinazzola,7,8,3,2,1,1,2,2,15,14,1,0,1.3,0.95,-0.3,1.05,0.75,0.61,0,0,2,0,1.45,1.2,0.9,0.78,-0.26,-0.3,-0.14,-0.1,-8,3,-8,0,1,1,-1,-4.549999999999997,0.3500000000000001,0.25,0.12
ITA-Serie A,2425,2025-04-11 Udinese-AC Milan,27681,2025-04-11 18:45:00,1,2,Udinese,AC Milan,0,4,40,48,11,9,4,4,16,24,0,0,0,0,2,4,0,0,0,0,0,0,4,2,5,5,0,1,0,0,2,2,1,1,16,-25,2,4,0,0,1,3,1,0,0,1,71.18,62.27,Jaka Bijol | Arthur Atta | Kingsley Ehizibue | Sandi Lovric | Hassane Kamara | Florian Thauvin | Thomas Thiesson Kristensen | Jesper Karlström | Lorenzo Lucca | Oumar Solet | Jurgen Ekkelenkamp,Youssouf Fofana | Rafael Leão | Yunus Musah | Kyle Walker | Christian Pulisic | Santiago Giménez | Theo Hernández | Tijjani Reijnders | Strahinja Pavlovic | Malick Thiaw | Mike Maignan,10,7,0,2,1,2,3,1,16,16,1,1,1.11,2.27,-1.11,-0.27,0.86,0.6,0,1,0,-2,1.04,1.18,0.68,1.11,-0.06,0.07,0.38,0.4,-8,2,-8,0,0,-2,3,8.910000000000004,-1.16,-0.1399999999999999,-0.43000000000000005
ITA-Serie A,2425,2025-04-12 Venezia-Monza,27672,2025-04-12 13:00:00,1,1,Venezia,Monza,1,0,21,15,19,20,5,5,-3,-9,0,0,0,0,4,2,0,0,0,1,2,1,2,1,5,5,0,0,0,0,1,1,1,0,-20,-3,2,2,0,0,1,2,0,1,1,0,72.91,65.91,Mikael Ellertsson | Fali Candé | Kike Pérez | Hans Nicolussi Caviglia | Ionut Radu | Gianluca Busio | Issa Doumbia | Alessio Zerbin | Joël Schingtienne | Gaetano Oristanio | Jay Idzes,Dany Mota | Stefano Turati | Danilo D'Ambrosio | Patrick Ciurria | Georgios Kyriakopoulos | Alessandro Bianco | Pedro Pereira | Samuele Birindelli | Kacper Urbanski | Armando Izzo | Keita,9,9,1,0,1,2,4,3,18,13,1,1,0.9,1.29,0.1,-0.29,0.51,0.81,0,0,0,0,0.62,0.47,0.51,0.44,0.03,-0.03,-0.15,0.09,6,-1,6,0,0,0,0,7.0,-0.39,0.15000000000000002,0.07
ITA-Serie A,2425,2025-04-12 Inter-Cagliari,27678,2025-04-12 16:00:00,1,1,Inter,Cagliari,3,1,68,30,1,15,1,4,44,6,1,0,0,0,3,4,0,0,0,0,0,0,1,3,5,5,0,0,0,0,1,2,1,0,-8,-1,6,4,0,0,3,1,2,3,1,0,43.27,60.0,Henrikh Mkhitaryan | Nicolò Barella | Alessandro Bastoni | Yann Sommer | Carlos Augusto | Denzel Dumfries | Lautaro Martínez | Francesco Acerbi | Hakan Calhanoglu | Marcus Thuram | Benjamin Pavard,Roberto Piccoli | Gabriele Zappa | Antoine Makoumbou | Tommaso Augello | Sebastiano Luperto | Ndary Adopo | Yerry Mina | Mattia Felici | Nadir Zortea | Nicolas Viola | Elia Caprile,5,8,5,3,1,0,1,2,17,14,1,1,2.23,0.16,-0.23,-0.16,0.76,0.62,0,0,-2,0,1.53,0.55,1.16,0.65,-0.39,0.44,-0.13,0.17,38,-14,38,1,0,2,-3,-16.729999999999997,2.07,0.98,0.5099999999999999
ITA-Serie A,2425,2025-04-12 Juventus-Lecce,27673,2025-04-12 18:45:00,1,1,Juventus,Lecce,2,1,56,26,5,17,1,4,32,2,0,0,0,0,1,2,0,0,0,0,0,1,1,2,4,4,0,0,0,0,1,0,1,1,43,-4,1,3,0,0,1,2,1,3,0,0,78.73,64.18,Teun Koopmeiners | Kephren Thuram | Timothy Weah | Lloyd Kelly | Nicolás González | Randal Kolo Muani | Manuel Locatelli | Federico Gatti | Michele Di Gregorio | Weston McKennie | Kenan Yildiz,Gaby Jean | Thórir Helgason | Balthazar Pierret | Tete Morente | Federico Baschirotto | Antonino Gallo | Wladimiro Falcone | Santiago Pierotti | Frederic Guilbert | Lassana Coulibaly | Nikola Krstovic,8,9,2,2,1,0,5,4,14,14,1,1,0.99,1.5,0.01,-0.5,0.72,0.4,0,0,1,-2,1.15,0.81,0.67,0.55,0.08,-0.05,0.01,-0.05,30,-12,30,0,0,-2,-1,14.549999999999997,-0.51,0.33999999999999986,0.12
ITA-Serie A,2425,2025-04-13 Atalanta-Bologna,27674,2025-04-13 10:30:00,1,1,Atalanta,Bologna,2,0,58,57,4,5,1,1,34,33,0,0,0,0,1,1,0,0,0,0,0,1,2,1,4,5,0,1,0,0,3,2,1,0,5,-42,1,4,0,1,0,1,1,2,0,0,78.73,61.55,Sead Kolasinac | Marco Carnesecchi | Isak Hien | Charles De Ketelaere | Éderson | Ademola Lookman | Raoul Bellanova | Marten de Roon | Mateo Retegui | Berat Gjimshiti | Davide Zappacosta,Remo Freuler | Benjamín Domínguez | Riccardo Orsolini | Dan Ndoye | Davide Calabria | Lukasz Skorupski | Jens Odgaard | Sam Beukema | Juan Miranda | Jhon Lucumí | Santiago Castro,10,6,0,3,1,2,0,3,13,16,1,0,1.04,1.11,-1.04,-0.11,0.88,0.83,0,0,0,-2,1.69,1.46,1.14,0.93,0.0,-0.01,0.07,0.11,1,-1,1,0,0,-3,4,17.180000000000007,-0.07000000000000006,0.22999999999999998,0.20999999999999985
ITA-Serie A,2425,2025-04-13 Fiorentina-Parma Calcio 1913,27676,2025-04-13 13:00:00,1,X,Fiorentina,Parma Calcio 1913,0,0,52,27,8,16,4,4,28,3,1,0,0,0,3,2,0,0,0,1,1,1,3,2,5,5,0,0,0,0,2,1,1,0,-5,-22,0,3,0,0,0,1,1,1,0,1,82.55,72.91,Luca Ranieri | Dodô | Robin Gosens | Marin Pongracic | Fabiano Parisi | Lucas Beltrán | Moise Kean | Rolando Mandragora | Danilo Cataldi | David de Gea | Nicolo Fagioli,Emanuele Valeri | Matteo Cancellieri | Mandela Keita | Ange-Yoan Bonny | Enrico Del Prato | Simon Sohm | Zion Suzuki | Alessandro Vogliacco | Pontus Almqvist | Dennis Man | Lautaro Valenti,9,8,1,1,1,2,2,3,12,15,1,1,3.05,1.69,-1.05,0.31,0.56,0.9,0,3,1,1,1.12,0.89,0.73,0.68,-0.25,-0.03,0.01,-0.04,25,-8,25,1,0,-3,1,9.64,1.3599999999999999,0.2300000000000001,0.04999999999999993
ITA-Serie A,2425,2025-04-13 Verona-Genoa,27677,2025-04-13 13:00:00,1,X,Verona,Genoa,0,0,31,38,14,12,4,4,7,14,0,0,0,0,1,2,0,0,0,1,1,1,1,0,4,5,0,0,0,0,3,3,1,1,13,-8,0,3,0,0,0,0,0,3,0,0,86.55,61.36,Pawel Dawidowicz | Nicolás Valentini | Tomás Suslov | Domagoj Bradaric | Lorenzo Montipò | Diego Coppola | Ondrej Duda | Daniele Ghilardi | Jackson Tchatchoua | Amin Sarr | Cheikh Niasse,Morten Frendrup | Koni de Winter | Stefano Sabelli | Nicola Leali | Patrizio Masini | Morten Thorsby | Alessandro Zanoli | Fabio Miretti | Andrea Pinamonti | Johan Vásquez | Aarón Martín,9,9,0,2,2,0,2,2,13,14,1,1,1.32,1.67,-0.32,-0.67,0.49,0.75,0,0,0,0,0.78,0.93,0.48,0.79,-0.09,-0.23,-0.19,0.09,-7,2,-7,0,0,-3,0,25.189999999999998,-0.34999999999999987,-0.15000000000000002,-0.31000000000000005
ITA-Serie A,2425,2025-04-13 Como-Torino,27675,2025-04-13 16:00:00,1,1,Como,Torino,1,0,33,40,13,10,4,4,9,16,0,0,0,0,1,1,0,1,0,1,0,0,2,1,5,5,0,0,0,0,0,2,1,1,14,-27,2,2,0,0,1,0,1,3,0,1,67.91,65.73,Nico Paz | Máximo Perrone | Edoardo Goldaniga | Assane Diao | Lucas Da Cunha | Maxence Caqueret | Ivan Smolcic | Jean Butez | Álex Valle | Marc-Oliver Kempf | Gabriel Strefezza,Guillermo Maripán | Sebastian Walukiewicz | Samuele Ricci | Valentino Lazaro | Che Adams | Saúl Coco | Vanja Milinkovic-Savic | Cristiano Biraghi | Eljif Elmas | Cesare Casadei | Nikola Vlasic,7,8,4,0,0,3,3,2,16,12,1,1,2.43,0.96,0.57,0.04,0.49,0.72,0,0,0,0,0.96,0.79,0.68,0.41,0.19,0.04,-0.04,0.03,-7,3,-7,0,0,0,-1,2.1799999999999926,1.4700000000000002,0.16999999999999993,0.2700000000000001
ITA-Serie A,2425,2025-04-13 Lazio-Roma,27679,2025-04-13 18:45:00,1,X,Lazio,Roma,1,1,55,53,6,8,2,4,31,29,1,0,0,0,2,1,0,0,0,0,2,0,1,2,5,5,1,0,0,0,1,1,1,0,-36,-26,6,3,0,0,3,0,1,2,2,2,46.45,66.09,Mattia Zaccagni | Manuel Lazzari | Ivan Provedel | Adam Marusic | Nicolo Rovella | Boulaye Dia | Matteo Guendouzi | Gustav Isaksen | Mario Gila | Alessio Romagnoli | Pedro,Alexis Saelemaekers | Eldor Shomurodov | Gianluca Mancini | Leandro Paredes | Bryan Cristante | Evan Ndicka | Mile Svilar | Kouadio Kone | Angelino | Artem Dovbyk | Matìas Soulè Malvano,6,9,5,2,0,0,1,2,19,16,0,1,0.52,1.41,0.48,-0.41,0.85,0.83,1,1,2,1,1.69,1.56,0.98,0.74,-0.78,-0.33,-0.44,0.05,2,-2,2,1,0,3,-3,-19.64,-0.8899999999999999,0.1299999999999999,0.24
ITA-Serie A,2425,2025-04-14 Napoli-Empoli,27680,2025-04-14 18:45:00,1,1,Napoli,Empoli,3,0,65,24,2,19,1,5,41,0,0,0,0,0,3,0,0,0,2,0,1,1,1,2,3,3,0,0,0,0,1,1,0,0,6,7,3,2,1,0,1,1,1,1,0,0,64.27,73.18,Alex Meret | Franck Zambo | Amir Rrahmani | Stanislav Lobotka | Romelu Lukaku | Matteo Politano | Alessandro Buongiorno | Scott McTominay | Juan Jesus | Giovanni Di Lorenzo | Leonardo Spinazzola,Devis Vásquez | Saba Goglichidze | Emmanuel Gyasi | Sebastiano Esposito | Liberato Cacace | Liam Henderson | Alberto Grassi | Lorenzo Colombo | Giuseppe Pezzella | Luca Marianucci | Christian Kouamé,7,9,2,1,2,1,2,4,16,14,0,1,1.0,0.39,0.0,-0.39,1.0,0.97,0,0,1,0,0.9,0.48,0.65,0.63,0.3,0.06,0.14,0.31,41,-17,41,0,0,1,-2,-8.91000000000001,0.61,0.42000000000000004,0.020000000000000018
ITA-Serie A,2425,2025-04-19 Lecce-Como,27688,2025-04-19 13:00:00,1,2,Lecce,Como,0,3,26,36,17,13,4,4,2,12,0,0,0,0,1,1,0,0,0,0,1,0,2,2,5,5,1,0,0,0,1,1,1,0,-45,11,2,2,0,0,0,1,2,1,2,0,63.18,72.09,Gaby Jean | Thórir Helgason | Balthazar Pierret | Tete Morente | Federico Baschirotto | Antonino Gallo | Wladimiro Falcone | Santiago Pierotti | Frederic Guilbert | Lassana Coulibaly | Nikola Krstovic,Nico Paz | Máximo Perrone | Assane Diao | Edoardo Goldaniga | Lucas Da Cunha | Maxence Caqueret | Ivan Smolcic | Jean Butez | Álex Valle | Marc-Oliver Kempf | Gabriel Strefezza,8,8,2,3,1,0,0,3,15,16,1,1,0.95,1.23,0.05,-0.23,0.69,0.71,1,0,0,2,0.89,1.24,0.59,0.75,-0.08,-0.28,-0.13,-0.41,-10,4,-10,0,0,0,0,-8.910000000000004,-0.28,-0.35,-0.16000000000000003
ITA-Serie A,2425,2025-04-19 Monza-Napoli,27687,2025-04-19 16:00:00,1,2,Monza,Napoli,0,1,15,68,20,2,5,1,-9,44,0,0,0,0,3,1,0,0,0,0,2,1,1,1,5,5,1,0,0,0,3,4,1,0,-33,0,4,3,0,0,2,2,1,0,1,1,64.55,66.36,Dany Mota | Stefano Turati | Patrick Ciurria | Danilo D'Ambrosio | Georgios Kyriakopoulos | Alessandro Bianco | Pedro Pereira | Samuele Birindelli | Kacper Urbanski | Armando Izzo | Keita,Alex Meret | Amir Rrahmani | Stanislav Lobotka | Romelu Lukaku | Matteo Politano | Alessandro Buongiorno | Scott McTominay | Juan Jesus | Giacomo Raspadori | Giovanni Di Lorenzo | Billy Gilmour,6,8,2,1,3,2,3,3,14,15,1,1,0.59,2.14,-0.59,0.86,0.78,0.49,0,0,-1,0,0.5,0.83,0.5,0.84,-0.03,0.07,0.08,0.15,-53,18,-53,0,0,1,-2,-1.8100000000000023,-1.5500000000000003,-0.32999999999999996,-0.33999999999999997
ITA-Serie A,2425,2025-04-19 Roma-Verona,27690,2025-04-19 18:45:00,1,1,Roma,Verona,1,0,54,32,7,14,3,4,30,8,0,0,0,0,2,3,0,0,0,0,1,0,1,1,5,4,0,0,0,0,3,2,1,1,0,-25,3,0,0,0,1,0,3,0,1,0,72.36,82.64,Alexis Saelemaekers | Eldor Shomurodov | Gianluca Mancini | Leandro Paredes | Bryan Cristante | Evan Ndicka | Mile Svilar | Kouadio Kone | Angelino | Artem Dovbyk | Matìas Soulè Malvano,Pawel Dawidowicz | Nicolás Valentini | Tomás Suslov | Domagoj Bradaric | Lorenzo Montipò | Diego Coppola | Ondrej Duda | Daniele Ghilardi | Jackson Tchatchoua | Amin Sarr | Cheikh Niasse,9,9,2,2,0,0,2,2,14,11,1,1,0.22,1.0,0.78,-1.0,0.52,0.75,0,0,1,-2,0.92,0.65,0.77,0.48,0.64,0.13,0.47,-0.22,22,-7,22,0,0,3,0,-10.280000000000001,-0.78,0.27,0.29000000000000004
ITA-Serie A,2425,2025-04-20 Empoli-Venezia,27684,2025-04-20 13:00:00,1,X,Empoli,Venezia,2,2,24,24,19,18,5,5,0,0,0,0,1,0,1,3,0,1,0,1,1,1,2,2,4,5,0,0,0,0,2,1,0,1,-5,16,1,1,0,0,1,0,1,1,0,1,79.0,76.82,Devis Vásquez | Saba Goglichidze | Emmanuel Gyasi | Sebastiano Esposito | Liberato Cacace | Liam Henderson | Alberto Grassi | Giuseppe Pezzella | Luca Marianucci | Christian Kouamé | Marco Silvestri,Mikael Ellertsson | Fali Candé | Kike Pérez | Hans Nicolussi Caviglia | Ionut Radu | Gianluca Busio | Alessio Zerbin | Joël Schingtienne | Gaetano Oristanio | John Yeboah | Jay Idzes,8,8,2,3,1,0,3,4,13,16,1,1,1.37,1.62,-1.37,-0.62,0.87,0.91,0,1,0,3,0.65,0.69,0.41,0.59,-0.17,-0.07,0.08,-0.21,0,1,0,0,1,0,0,2.180000000000007,-0.25,-0.039999999999999925,-0.18
ITA-Serie A,2425,2025-04-20 Bologna-Inter,27682,2025-04-20 16:00:00,1,1,Bologna,Inter,1,0,57,71,6,1,2,1,32,46,0,1,1,1,1,0,0,0,0,0,0,2,1,2,5,5,0,0,0,0,1,1,0,0,26,13,4,6,0,0,1,4,2,1,1,1,58.64,45.73,Tommaso Pobega | Lewis Ferguson | Remo Freuler | Riccardo Orsolini | Dan Ndoye | Davide Calabria | Lukasz Skorupski | Sam Beukema | Juan Miranda | Jhon Lucumí | Santiago Castro,Henrikh Mkhitaryan | Nicolò Barella | Alessandro Bastoni | Yann Sommer | Carlos Augusto | Denzel Dumfries | Hakan Calhanoglu | Lautaro Martínez | Francesco Acerbi | Marcus Thuram | Benjamin Pavard,5,9,3,0,3,2,3,1,19,18,1,0,0.55,1.72,-0.55,1.28,0.64,0.55,0,0,-1,0,1.14,0.98,0.75,1.2,0.32,0.55,0.35,0.43,-14,5,-14,-1,0,-2,-4,12.910000000000004,-1.17,0.15999999999999992,-0.44999999999999996
ITA-Serie A,2425,2025-04-20 AC Milan-Atalanta,27686,2025-04-20 18:45:00,1,2,AC Milan,Atalanta,0,1,51,61,9,3,4,1,26,36,0,0,1,0,1,4,0,0,0,0,2,1,2,3,5,5,0,1,0,0,2,4,0,1,33,-17,0,1,0,0,0,1,0,0,0,0,82.91,80.73,Rafael Leão | Kyle Walker | Christian Pulisic | Matteo Gabbia | Santiago Giménez | Theo Hernández | Tijjani Reijnders | Strahinja Pavlovic | Youssouf Fofana | Malick Thiaw | Mike Maignan,Sead Kolasinac | Isak Hien | Marco Carnesecchi | Mario Pasalic | Éderson | Ademola Lookman | Raoul Bellanova | Marten de Roon | Mateo Retegui | Berat Gjimshiti | Davide Zappacosta,8,10,2,0,1,1,0,0,17,13,1,1,2.5,1.16,1.5,0.84,0.75,1.0,1,0,0,0,1.3,1.74,1.26,1.14,-0.12,-0.05,0.22,-0.01,-10,6,-10,0,1,-1,-2,2.1799999999999926,1.34,-0.43999999999999995,0.1200000000000001
ITA-Serie A,2425,2025-04-23 Cagliari-Fiorentina,27683,2025-04-23 16:30:00,1,2,Cagliari,Fiorentina,1,2,30,53,15,8,4,4,5,28,0,1,0,0,1,0,0,0,1,0,1,1,3,3,5,5,0,0,0,0,3,3,1,0,4,8,4,2,0,0,1,1,2,0,1,1,57.73,69.36,Roberto Piccoli | Gabriele Zappa | Antoine Makoumbou | Tommaso Augello | Alessandro Deiola | Sebastiano Luperto | Ndary Adopo | Yerry Mina | Nadir Zortea | Nicolas Viola | Elia Caprile,Luca Ranieri | Dodô | Marin Pongracic | Fabiano Parisi | Pablo Marí | Lucas Beltrán | Moise Kean | Rolando Mandragora | Danilo Cataldi | David de Gea | Nicolo Fagioli,9,9,1,1,1,1,2,2,16,11,1,1,0.92,0.67,0.08,-0.67,0.92,0.88,0,0,0,0,0.79,0.72,0.85,0.74,-0.24,0.4,-0.02,0.31,-23,7,-23,-1,0,2,0,-11.630000000000003,0.25,0.07000000000000006,0.10999999999999999
ITA-Serie A,2425,2025-04-23 Genoa-Lazio,27685,2025-04-23 16:30:00,1,2,Genoa,Lazio,0,2,39,56,13,8,4,4,14,31,0,1,0,0,1,4,0,0,0,1,2,1,0,1,4,4,0,0,0,0,1,2,0,0,7,41,4,3,0,0,1,2,3,1,1,1,55.64,64.55,Morten Frendrup | Koni de Winter | Stefano Sabelli | Nicola Leali | Patrizio Masini | Morten Thorsby | Alessandro Zanoli | Fabio Miretti | Andrea Pinamonti | Johan Vásquez | Aarón Martín,Mattia Zaccagni | Manuel Lazzari | Ivan Provedel | Adam Marusic | Samuel Gigot | Nicolo Rovella | Boulaye Dia | Matteo Guendouzi | Gustav Isaksen | Mario Gila | Alessio Romagnoli,8,8,2,2,1,1,2,1,16,20,1,1,0.11,1.92,-0.11,-0.92,0.85,0.8,0,0,1,-2,0.65,1.45,0.7,0.82,0.28,0.24,0.2,-0.22,-17,5,-17,-1,0,1,0,-8.909999999999997,-1.8099999999999998,-0.7999999999999999,-0.12
ITA-Serie A,2425,2025-04-23 Parma Calcio 1913-Juventus,27689,2025-04-23 16:30:00,1,1,Parma Calcio 1913,Juventus,1,0,28,59,16,5,4,1,3,34,0,0,0,0,5,0,0,0,0,0,0,0,2,2,5,5,0,0,0,0,2,1,0,0,10,0,0,2,0,0,0,1,0,2,0,0,81.0,72.55,Emanuele Valeri | Giovanni Leoni | Mandela Keita | Ange-Yoan Bonny | Enrico Del Prato | Simon Sohm | Adrián Bernabé | Zion Suzuki | Alessandro Vogliacco | Pontus Almqvist | Lautaro Valenti,Teun Koopmeiners | Kephren Thuram | Timothy Weah | Lloyd Kelly | Nicolás González | Randal Kolo Muani | Manuel Locatelli | Michele Di Gregorio | Renato Veiga | Weston McKennie | Kenan Yildiz,10,8,1,2,0,1,2,5,14,13,1,1,0.62,1.99,-0.62,0.01,0.92,0.42,0,0,0,0,0.88,1.2,0.65,0.64,0.01,-0.05,-0.15,-0.01,-31,11,-31,0,0,-2,2,8.450000000000003,-1.37,-0.31999999999999995,0.010000000000000009
