LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2021,2020-12-12 Torino-Udinese,15535,2020-12-12 17:00:00,1,2,Torino,Udinese,2,3,6,10,18,14,5,4,0,4,0,0,0,0,3,4,0,0,0,1,0,0,1,0,3,3,0,0,0,0,1,1,1,0,5,-8,1,3,0,0,1,1,0,1,0,1,80.55,63.36,Sasa Lukic | Nicolas N'Koulou | Bremer | Tomás Rincón | Wilfried Stephane Singo | Ricardo Rodríguez | Salvatore Sirigu | Lyanco | Andrea Belotti | Soualiho Meité | Karol Linetty,Rodrigo de Paul | Kevin Lasagna | Stefano Okaka | Ignacio Pussetto | Samir | Tolgay Arslan | Rodrigo Becão | Marvin Zeegelaar | Juan Musso | Roberto Pereyra | Sebastien De Maio,9,6,2,2,0,3,2,2,13,12,1,1,1.37,1.43,-0.37,1.57,0.89,0.99,0,0,0,0,1.13,0.53,0.66,0.47,0.04,0.14,-0.32,0.89,-4,4,-4,0,0,-2,3,17.189999999999998,-0.05999999999999983,0.5999999999999999,0.19000000000000006
ITA-Serie A,2021,2020-12-12 Lazio-Verona,15531,2020-12-12 19:45:00,1,2,Lazio,Verona,1,2,17,14,7,8,4,4,11,8,1,0,0,0,1,2,0,0,0,1,0,0,2,0,5,4,0,0,0,0,1,0,1,0,9,23,3,3,0,0,1,1,1,1,1,3,66.82,66.55,Lucas Leiva | Joaquín Correa | Francesco Acerbi | Manuel Lazzari | Sergej Milinkovic-Savic | Patric | Luis Alberto | Adam Marusic | Stefan Radu | Thomas Strakosha | Ciro Immobile,Federico Dimarco | Pawel Dawidowicz | Antonin Barak | Marco Faraoni | Ivan Ilic | Adrien Tameze | Federico Ceccherini | Marco Silvestri | Darko Lazovic | Mattia Zaccagni | Matteo Lovato,7,8,2,2,2,1,1,5,17,15,1,1,0.44,3.04,1.56,-2.04,0.94,0.63,0,0,0,-2,1.25,0.88,0.57,1.38,-0.01,0.3,0.01,-0.03,3,-1,3,1,0,0,-1,0.269999999999996,-2.6,0.37,-0.8099999999999999
ITA-Serie A,2021,2020-12-13 Cagliari-Inter,15528,2020-12-13 11:30:00,1,2,Cagliari,Inter,1,3,12,21,12,4,4,1,6,15,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,5,0,0,0,0,3,1,0,1,2,-10,1,3,0,0,1,1,0,2,0,0,80.55,66.64,Giovanni Simeone | Sebastian Walukiewicz | Diego Godín | Nahitan Nández | João Pedro | Alessio Cragno | Gabriele Zappa | Riccardo Sottil | Charalampos Lykogiannis | Razvan Marin | Marko Rog,Arturo Vidal | Lautaro Martínez | Romelu Lukaku | Samir Handanovic | Roberto Gagliardini | Ivan Perisic | Marcelo Brozovic | Alessandro Bastoni | Stefan de Vrij | Achraf Hakimi | Nicolò Barella,8,7,2,3,1,1,1,2,15,17,1,1,1.68,1.99,-0.68,1.01,0.55,0.47,0,0,0,0,0.85,1.45,0.74,1.15,-0.13,0.4,0.21,0.4,-9,8,-9,-1,0,-2,1,13.909999999999997,-0.31000000000000005,-0.6,-0.4099999999999999
ITA-Serie A,2021,2020-12-13 Bologna-Roma,15527,2020-12-13 14:00:00,1,2,Bologna,Roma,1,5,12,19,11,5,4,2,6,13,0,1,0,0,2,3,0,1,0,1,0,1,1,0,5,3,0,1,0,0,2,2,1,1,46,2,4,2,1,1,1,0,1,1,2,0,55.27,72.82,Jerdy Schouten | Danilo | Lukasz Skorupski | Riccardo Orsolini | Musa Barrow | Aaron Hickey | Roberto Soriano | Lorenzo De Silvestri | Takehiro Tomiyasu | Mattias Svanberg | Rodrigo Palacio,Jordan Veretout | Lorenzo Pellegrini | Edin Dzeko | Rick Karsdorp | Bryan Cristante | Ibañez | Gianluca Mancini | Leonardo Spinazzola | Henrikh Mkhitaryan | Antonio Mirante | Pedro,7,8,0,1,4,2,0,1,12,14,0,0,1.21,1.28,-0.21,-1.28,0.74,0.73,1,0,0,0,1.07,2.26,0.86,1.45,-0.05,-0.02,0.18,0.18,-7,6,-7,-1,0,2,-1,-17.54999999999999,-0.07000000000000006,-1.1899999999999997,-0.59
ITA-Serie A,2021,2020-12-13 Napoli-Sampdoria,15533,2020-12-13 14:00:00,1,1,Napoli,Sampdoria,2,1,21,11,4,13,1,4,15,5,1,0,0,0,3,2,0,0,0,0,1,2,0,1,5,5,0,1,0,0,4,1,1,1,2,-28,5,4,1,0,1,2,1,2,2,0,48.73,63.27,Elseid Hysaj | Victor Osimhen | Giovanni Di Lorenzo | Fabián | Dries Mertens | Hirving Lozano | Lorenzo Insigne | Tiemoué Bakayoko | David Ospina | Kostas Manolas | Kalidou Koulibaly,Fabio Quagliarella | Bartosz Bereszynski | Emil Audero | Antonio Candreva | Mikkel Damsgaard | Maya Yoshida | Albin Ekdal | Jakub Jankto | Lorenzo Tonelli | Morten Thorsby | Tommaso Augello,6,8,3,2,2,1,3,1,15,17,0,1,1.94,0.99,2.06,0.01,0.86,0.81,2,2,0,-3,1.06,1.01,0.85,0.64,-0.07,-0.05,0.65,0.05,10,-9,10,1,0,1,-2,-14.540000000000006,0.95,0.050000000000000044,0.20999999999999996
ITA-Serie A,2021,2020-12-13 Atalanta-Fiorentina,15526,2020-12-13 14:00:00,1,1,Atalanta,Fiorentina,3,0,14,9,9,17,4,4,8,3,1,0,0,0,2,2,0,0,0,0,1,1,1,0,5,5,0,1,0,0,2,3,1,0,40,-8,4,4,0,0,2,1,2,1,0,2,52.82,61.82,Remo Freuler | Marco Sportiello | Mario Pasalic | José Luis Palomino | Rafael Toloi | Berat Gjimshiti | Alejandro Gomez | Duván Zapata | Marten de Roon | Cristian Romero | Hans Hateboer,Giacomo Bonaventura | Gaetano Castrovilli | Germán Pezzella | Sofyan Amrabat | Christian Kouamé | Bartlomiej Dragowski | Cristiano Biraghi | Nikola Milenkovic | Dusan Vlahovic | Martín Cáceres | Franck Ribéry,7,7,3,4,1,0,2,1,19,14,1,1,1.21,3.27,-1.21,-2.27,0.61,0.71,0,0,-3,0,1.27,1.03,1.06,0.73,-0.01,-0.1,0.0,0.43,5,-8,5,1,0,0,0,-9.0,-2.06,0.24,0.33000000000000007
ITA-Serie A,2021,2020-12-13 Genoa-Juventus,15530,2020-12-13 17:00:00,1,2,Genoa,Juventus,1,3,6,17,19,6,5,3,0,11,0,1,0,0,2,3,0,0,0,0,2,0,0,0,5,4,1,0,0,0,2,0,1,1,-34,-7,3,2,1,0,1,2,1,1,1,0,66.09,75.27,Gianluca Scamacca | Luca Pellegrini | Edoardo Goldaniga | Nicolo Rovella | Mattia Bani | Goran Pandev | Paolo Ghiglione | Milan Badelj | Mattia Perin | Cristian Zapata | Lukas Lerager,Danilo | Merih Demiral | Wojciech Szczesny | Dejan Kulusevski | Adrien Rabiot | Rodrigo Bentancur | Leonardo Bonucci | Cristiano Ronaldo | Juan Cuadrado | Álvaro Morata | Arthur,7,6,2,4,2,1,6,3,17,18,0,1,1.38,2.53,-0.38,-0.53,0.66,0.74,2,1,0,0,0.82,2.02,0.82,1.15,-0.17,0.06,-0.13,-0.04,-11,13,-11,-1,0,1,1,-9.179999999999993,-1.15,-1.2000000000000002,-0.32999999999999996
ITA-Serie A,2021,2020-12-13 AC Milan-Parma Calcio 1913,15532,2020-12-13 19:45:00,1,X,AC Milan,Parma Calcio 1913,2,2,26,10,1,15,1,4,20,4,1,0,0,0,1,4,0,0,0,0,0,1,1,0,3,4,0,0,0,0,1,2,0,1,-28,28,2,2,0,0,0,1,1,1,1,0,70.91,71.09,Davide Calabria | Theo Hernández | Ismael Bennacer | Zlatan Ibrahimovic | Ante Rebic | Gianluigi Donnarumma | Simon Kjaer | Alessio Romagnoli | Alexis Saelemaekers | Hakan Calhanoglu | Franck Kessié,Bruno Alves | Gervinho | Simone Iacoponi | Juraj Kucka | Hernani | Luigi Sepe | Yann Karamoh | Jasmin Kurtic | Riccardo Gagliolo | Alberto Grassi | Giuseppe Pezzella,8,8,0,1,3,2,0,1,14,18,1,1,2.67,0.5,-0.67,-0.5,0.6,0.73,1,0,0,0,1.59,1.03,1.15,0.55,-0.14,-0.21,0.97,0.02,16,-14,16,1,0,0,0,-0.18000000000000682,2.17,0.56,0.5999999999999999
ITA-Serie A,2021,2020-12-15 Udinese-Crotone,15544,2020-12-15 17:30:00,1,X,Udinese,Crotone,0,0,13,5,10,20,4,5,7,-1,0,0,0,0,3,3,0,0,0,1,2,0,1,1,5,3,1,0,0,0,2,2,1,1,-19,39,4,4,0,0,2,2,1,2,1,1,62.82,58.82,Rodrigo de Paul | Kevin Lasagna | Stefano Okaka | Ignacio Pussetto | Samir | Tolgay Arslan | Rodrigo Becão | Marvin Zeegelaar | Juan Musso | Roberto Pereyra | Sebastien De Maio,Alex Cordaz | Salvatore Molina | Milos Vulic | Ahmed Benali | Pedro Pereira | Sebastiano Luperto | Lisandro Magallán | Simy | Arkadiusz Reca | Junior Messias | Luca Marrone,8,7,1,2,2,2,2,1,15,15,1,1,1.47,1.69,1.53,2.31,0.75,0.8,1,0,0,0,0.77,0.8,0.86,0.54,-0.24,-0.17,0.65,-0.05,8,-10,8,0,0,0,1,4.0,-0.21999999999999997,-0.030000000000000027,0.31999999999999995
ITA-Serie A,2021,2020-12-15 Benevento-Lazio,15536,2020-12-15 19:45:00,1,X,Benevento,Lazio,1,1,11,17,15,9,4,4,5,11,0,0,0,0,4,4,0,0,0,1,0,1,1,0,4,5,0,1,0,0,2,2,1,1,-24,-32,1,5,0,0,0,2,1,2,0,1,76.55,58.45,Gaetano Letizia | Pasquale Schiattarella | Riccardo Improta | Gianluca Lapadula | Gianluca Caprari | Artur Ionita | Kamil Glik | Luca Caldirola | Lorenzo Montipò | Roberto Insigne | Bryan Dabo,Lucas Leiva | José Reina | Francesco Acerbi | Joaquín Correa | Manuel Lazzari | Sergej Milinkovic-Savic | Patric | Luis Alberto | Adam Marusic | Stefan Radu | Ciro Immobile,8,8,2,1,1,2,2,0,13,19,1,1,2.11,0.65,-2.11,0.35,0.65,0.44,0,0,0,-1,0.95,1.1,0.59,0.65,-0.3,0.15,0.07,0.09,-6,6,-6,0,0,-4,0,18.099999999999994,1.46,-0.15000000000000013,-0.06000000000000005
ITA-Serie A,2021,2020-12-16 Juventus-Atalanta,15540,2020-12-16 17:30:00,1,X,Juventus,Atalanta,1,1,20,17,6,8,3,4,14,11,0,0,0,0,3,1,0,0,0,0,0,1,1,0,4,5,0,0,0,0,2,4,1,1,10,11,3,1,0,0,1,1,2,2,1,1,67.0,79.0,Danilo | Merih Demiral | Wojciech Szczesny | Dejan Kulusevski | Rodrigo Bentancur | Leonardo Bonucci | Cristiano Ronaldo | Juan Cuadrado | Álvaro Morata | Adrien Rabiot | Paulo Dybala,Remo Freuler | Marco Sportiello | José Luis Palomino | Rafael Toloi | Berat Gjimshiti | Alejandro Gomez | Marten de Roon | Duván Zapata | Cristian Romero | Robin Gosens | Hans Hateboer,7,8,3,2,1,1,4,7,17,16,1,1,3.6,2.86,-0.6,0.14,0.78,0.73,0,0,0,0,2.31,1.34,1.33,1.25,-0.29,-0.07,0.14,0.29,3,-2,3,0,0,2,-1,-12.0,0.7400000000000002,0.97,0.08000000000000007
ITA-Serie A,2021,2020-12-16 Fiorentina-Sassuolo,15537,2020-12-16 19:45:00,1,X,Fiorentina,Sassuolo,1,1,9,22,17,5,4,2,2,15,0,0,0,0,2,2,0,1,0,1,1,1,0,1,5,5,0,0,0,0,0,2,1,1,7,1,3,7,0,0,1,3,1,2,1,3,69.09,36.09,Giacomo Bonaventura | Gaetano Castrovilli | Germán Pezzella | Sofyan Amrabat | Bartlomiej Dragowski | Cristiano Biraghi | Nikola Milenkovic | Dusan Vlahovic | Martín Cáceres | Franck Ribéry | Pol Lirola,Maxime Lopez | Gianmarco Ferrari | Francesco Caputo | Filip Djuricic | Vlad Chiriches | Domenico Berardi | Jeremie Boga | Kaan Ayhan | Manuel Locatelli | Rogerio | Andrea Consigli,10,6,1,5,0,0,1,1,15,18,1,0,0.46,1.09,-0.46,-0.09,0.93,1.0,0,0,0,0,1.04,0.71,0.86,0.5,-0.01,0.35,0.01,0.89,-13,12,-13,0,0,-4,4,33.0,-0.6300000000000001,0.33000000000000007,0.36
ITA-Serie A,2021,2020-12-16 Genoa-AC Milan,15538,2020-12-16 19:45:00,1,X,Genoa,AC Milan,2,2,6,27,19,1,5,1,0,21,0,1,0,0,3,3,0,0,0,0,0,3,0,1,5,4,0,1,0,0,2,1,0,0,31,-45,3,4,0,0,0,2,2,2,2,1,65.45,66.18,Gianluca Scamacca | Luca Pellegrini | Edoardo Goldaniga | Nicolo Rovella | Mattia Bani | Paolo Ghiglione | Milan Badelj | Mattia Perin | Cristian Zapata | Lukas Lerager | Andrea Masiello,Davide Calabria | Theo Hernández | Ismael Bennacer | Zlatan Ibrahimovic | Ante Rebic | Gianluigi Donnarumma | Simon Kjaer | Alessio Romagnoli | Alexis Saelemaekers | Hakan Calhanoglu | Franck Kessié,7,6,3,2,1,3,5,0,17,14,1,1,0.48,1.86,0.52,0.14,1.0,0.75,0,0,0,0,0.85,1.37,0.67,1.3,-0.03,0.22,-0.31,1.22,-21,18,-21,-1,0,-1,1,-0.730000000000004,-1.3800000000000001,-0.5200000000000001,-0.63
ITA-Serie A,2021,2020-12-16 Inter-Napoli,15539,2020-12-16 19:45:00,1,1,Inter,Napoli,1,0,24,24,3,2,1,1,17,17,0,0,0,0,1,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,-24,-24,3,4,0,1,1,1,1,1,1,1,65.45,62.82,Arturo Vidal | Alexis Sánchez | Lautaro Martínez | Samir Handanovic | Ivan Perisic | Milan Skriniar | Alessandro Bastoni | Stefan de Vrij | Nicolò Barella | Achraf Hakimi | Romelu Lukaku,Victor Osimhen | Giovanni Di Lorenzo | Fabián | Dries Mertens | Hirving Lozano | Lorenzo Insigne | Alex Meret | Tiemoué Bakayoko | David Ospina | Kostas Manolas | Kalidou Koulibaly,7,8,2,2,2,1,2,3,15,16,1,0,2.75,1.52,0.25,0.48,0.59,0.65,2,3,0,2,1.31,1.18,1.24,1.02,0.14,-0.12,0.81,0.48,0,1,0,0,0,-1,-1,2.6300000000000026,1.23,0.13000000000000012,0.21999999999999997
ITA-Serie A,2021,2020-12-16 Spezia-Bologna,15543,2020-12-16 19:45:00,1,X,Spezia,Bologna,2,2,10,12,16,12,4,4,4,6,0,0,0,0,3,4,0,0,0,0,0,1,3,1,5,5,0,0,0,0,2,1,0,1,0,-15,6,4,0,1,2,1,2,2,2,0,40.45,66.09,Tommaso Pobega | Matteo Ricci | Ivan Provedel | Diego Farias | M'Bala Nzola | Claudio Terzi | Salvador Ferrer | Nahuel Estévez | Julian Chabot | Simone Bastoni | Emmanuel Gyasi,Jerdy Schouten | Danilo | Lukasz Skorupski | Riccardo Orsolini | Musa Barrow | Aaron Hickey | Roberto Soriano | Lorenzo De Silvestri | Takehiro Tomiyasu | Mattias Svanberg | Rodrigo Palacio,6,6,5,1,0,4,1,0,15,16,1,0,0.82,0.35,0.18,0.65,0.69,0.78,0,0,-3,0,0.87,1.0,0.48,0.78,-0.38,0.07,0.11,0.23,-2,4,-2,0,0,2,0,-25.64,0.47,-0.13,-0.30000000000000004
ITA-Serie A,2021,2020-12-16 Parma Calcio 1913-Cagliari,15541,2020-12-16 19:45:00,1,X,Parma Calcio 1913,Cagliari,0,0,11,12,15,11,4,4,5,6,0,0,0,0,3,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,1,1,1,24,-7,4,4,0,0,1,2,2,1,1,2,56.09,60.45,Bruno Alves | Gervinho | Simone Iacoponi | Juraj Kucka | Hernani | Luigi Sepe | Yann Karamoh | Yordan Osorio | Jasmin Kurtic | Riccardo Gagliolo | Giuseppe Pezzella,Giovanni Simeone | Sebastian Walukiewicz | Diego Godín | Nahitan Nández | João Pedro | Alessio Cragno | Gabriele Zappa | Riccardo Sottil | Charalampos Lykogiannis | Razvan Marin | Marko Rog,9,8,2,2,0,1,2,1,14,14,1,1,0.6,1.65,1.4,-0.65,0.98,0.77,0,0,-2,0,0.81,0.8,0.69,0.68,0.22,0.05,0.23,0.24,-1,4,-1,0,0,0,1,-4.359999999999999,-1.0499999999999998,0.010000000000000009,0.009999999999999898
ITA-Serie A,2021,2020-12-16 Verona-Sampdoria,15545,2020-12-16 19:45:00,1,2,Verona,Sampdoria,1,2,17,11,9,15,4,4,11,5,0,0,0,0,3,4,0,0,0,1,0,0,0,0,3,2,0,0,0,0,2,1,1,0,16,46,3,4,0,0,2,1,2,2,1,1,64.36,55.0,Federico Dimarco | Pawel Dawidowicz | Antonin Barak | Marco Faraoni | Ivan Ilic | Adrien Tameze | Federico Ceccherini | Marco Silvestri | Darko Lazovic | Mattia Zaccagni | Matteo Lovato,Fabio Quagliarella | Bartosz Bereszynski | Emil Audero | Antonio Candreva | Mikkel Damsgaard | Maya Yoshida | Albin Ekdal | Jakub Jankto | Lorenzo Tonelli | Morten Thorsby | Tommaso Augello,8,6,3,2,0,3,1,1,15,15,1,1,0.96,0.72,1.04,0.28,0.65,0.93,0,0,0,0,1.18,0.55,1.27,0.45,-0.3,0.46,-0.35,0.51,6,-6,6,0,0,-1,2,9.36,0.24,0.6299999999999999,0.8200000000000001
ITA-Serie A,2021,2020-12-17 Roma-Torino,15542,2020-12-17 19:45:00,1,1,Roma,Torino,3,1,22,6,5,19,2,5,15,-1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,5,4,0,0,0,0,2,0,0,1,30,-29,3,5,0,1,3,2,0,2,0,0,66.18,49.09,Jordan Veretout | Lorenzo Pellegrini | Edin Dzeko | Rick Karsdorp | Bryan Cristante | Ibañez | Gianluca Mancini | Leonardo Spinazzola | Henrikh Mkhitaryan | Antonio Mirante | Pedro,Sasa Lukic | Mergim Vojvoda | Bremer | Tomás Rincón | Wilfried Stephane Singo | Ricardo Rodríguez | Salvatore Sirigu | Lyanco | Andrea Belotti | Soualiho Meité | Karol Linetty,7,8,3,3,1,0,1,1,14,13,1,0,4.04,1.08,0.96,0.92,0.44,0.99,0,2,0,0,2.3,0.73,1.74,0.53,-0.04,0.4,0.26,0.03,16,-14,16,0,0,-2,-1,17.090000000000003,2.96,1.5699999999999998,1.21
ITA-Serie A,2021,2020-12-19 Fiorentina-Verona,15549,2020-12-19 14:00:00,1,X,Fiorentina,Verona,1,1,10,17,17,9,4,4,3,10,0,0,0,0,4,2,0,1,0,1,0,0,1,0,4,5,0,1,0,0,4,1,0,1,28,-32,2,2,0,0,2,1,1,2,0,1,72.36,66.36,Giacomo Bonaventura | Gaetano Castrovilli | Germán Pezzella | Sofyan Amrabat | Erick Pulgar | Bartlomiej Dragowski | Cristiano Biraghi | Nikola Milenkovic | Dusan Vlahovic | Martín Cáceres | Franck Ribéry,Federico Dimarco | Pawel Dawidowicz | Antonin Barak | Marco Faraoni | Darko Lazovic | Adrien Tameze | Federico Ceccherini | Marco Silvestri | Ivan Ilic | Mattia Zaccagni | Matteo Lovato,8,8,3,2,0,1,2,1,15,14,1,1,1.72,1.49,-0.72,-0.49,0.55,0.72,0,0,1,-1,1.09,0.8,0.64,1.22,-0.05,0.38,0.07,0.11,-7,8,-7,0,0,0,0,6.0,0.22999999999999998,0.29000000000000004,-0.58
ITA-Serie A,2021,2020-12-19 Sampdoria-Crotone,15553,2020-12-19 17:00:00,1,1,Sampdoria,Crotone,3,1,14,6,11,20,4,5,7,-1,0,0,0,0,4,4,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,2,1,1,6,-18,0,3,0,0,0,2,0,1,0,1,87.09,67.27,Fabio Quagliarella | Bartosz Bereszynski | Emil Audero | Antonio Candreva | Mikkel Damsgaard | Maya Yoshida | Albin Ekdal | Jakub Jankto | Lorenzo Tonelli | Morten Thorsby | Tommaso Augello,Alex Cordaz | Salvatore Molina | Milos Vulic | Ahmed Benali | Pedro Pereira | Sebastiano Luperto | Lisandro Magallán | Simy | Arkadiusz Reca | Junior Messias | Luca Marrone,6,9,4,1,1,1,1,1,17,16,1,1,0.78,0.12,1.22,-0.12,0.87,1.0,0,0,0,1,0.61,0.78,0.54,0.52,-0.06,0.02,0.45,-0.03,8,-9,8,0,0,-3,-3,19.820000000000007,0.66,-0.17000000000000004,0.020000000000000018
ITA-Serie A,2021,2020-12-19 Parma Calcio 1913-Juventus,15552,2020-12-19 19:45:00,1,2,Parma Calcio 1913,Juventus,0,4,12,21,14,6,4,3,5,14,0,0,0,0,1,3,0,0,0,0,2,1,0,1,5,3,2,1,0,0,0,2,0,1,-52,-42,4,4,0,1,1,2,2,1,1,0,71.09,58.09,Bruno Alves | Gervinho | Simone Iacoponi | Juraj Kucka | Hernani | Luigi Sepe | Yann Karamoh | Yordan Osorio | Jasmin Kurtic | Riccardo Gagliolo | Giuseppe Pezzella,Federico Chiesa | Danilo | Merih Demiral | Wojciech Szczesny | Adrien Rabiot | Rodrigo Bentancur | Leonardo Bonucci | Cristiano Ronaldo | Juan Cuadrado | Álvaro Morata | Arthur,9,5,1,4,1,2,2,2,16,15,1,0,0.87,2.71,-0.87,-1.71,0.78,0.59,0,0,0,1,0.81,2.33,0.55,1.11,0.0,-0.02,0.21,-0.01,-9,8,-9,0,0,0,4,13.0,-1.8399999999999999,-1.52,-0.56
ITA-Serie A,2021,2020-12-20 Torino-Bologna,15555,2020-12-20 11:30:00,1,X,Torino,Bologna,1,1,6,13,19,13,5,4,-1,6,0,0,0,0,1,1,1,0,1,0,0,0,2,0,5,4,2,0,0,0,1,3,1,0,-34,7,4,1,0,0,2,1,1,1,1,0,52.18,79.64,Sasa Lukic | Mergim Vojvoda | Bremer | Tomás Rincón | Wilfried Stephane Singo | Ricardo Rodríguez | Salvatore Sirigu | Lyanco | Andrea Belotti | Soualiho Meité | Karol Linetty,Jerdy Schouten | Danilo | Lukasz Skorupski | Riccardo Orsolini | Musa Barrow | Aaron Hickey | Roberto Soriano | Lorenzo De Silvestri | Takehiro Tomiyasu | Mattias Svanberg | Rodrigo Palacio,7,7,3,1,1,3,1,0,17,18,1,1,1.01,1.93,-0.01,0.07,0.58,0.94,0,1,-3,-2,0.82,1.17,0.52,0.84,-0.09,-0.17,-0.01,0.16,-7,6,-7,0,0,3,0,-27.46,-0.9199999999999999,-0.35,-0.31999999999999995
ITA-Serie A,2021,2020-12-20 Sassuolo-AC Milan,15554,2020-12-20 14:00:00,1,2,Sassuolo,AC Milan,1,2,23,28,6,1,3,1,16,21,0,0,0,0,4,3,0,0,1,0,0,0,0,2,5,3,0,0,0,0,3,1,1,1,14,49,6,3,0,0,2,1,2,1,2,2,42.55,68.82,Maxime Lopez | Gianmarco Ferrari | Giacomo Raspadori | Filip Djuricic | Vlad Chiriches | Domenico Berardi | Jeremie Boga | Kaan Ayhan | Manuel Locatelli | Rogerio | Andrea Consigli,Theo Hernández | Davide Calabria | Ismael Bennacer | Ante Rebic | Gianluigi Donnarumma | Rafael Leão | Alessio Romagnoli | Simon Kjaer | Alexis Saelemaekers | Hakan Calhanoglu | Franck Kessié,6,8,4,0,1,3,2,0,20,16,1,1,1.72,2.06,-0.72,-0.06,0.74,0.75,0,0,-2,-2,0.92,1.88,0.71,1.33,-0.21,-0.51,0.12,-0.29,-5,5,-5,0,0,3,-2,-26.269999999999996,-0.3400000000000001,-0.9599999999999999,-0.6200000000000001
ITA-Serie A,2021,2020-12-20 Benevento-Genoa,15547,2020-12-20 14:00:00,1,1,Benevento,Genoa,2,0,12,7,14,19,4,5,5,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,5,5,0,0,0,0,2,3,0,0,0,-21,1,1,0,0,0,1,1,0,0,0,74.45,80.91,Gaetano Letizia | Pasquale Schiattarella | Riccardo Improta | Gianluca Lapadula | Gianluca Caprari | Artur Ionita | Kamil Glik | Perparim Hetemaj | Luca Caldirola | Lorenzo Montipò | Roberto Insigne,Gianluca Scamacca | Luca Pellegrini | Edoardo Goldaniga | Nicolo Rovella | Mattia Bani | Paolo Ghiglione | Milan Badelj | Mattia Perin | Cristian Zapata | Lukas Lerager | Andrea Masiello,9,6,0,3,2,2,1,5,12,16,1,1,1.46,1.27,-0.46,0.73,0.78,0.67,0,0,-2,1,0.99,0.86,0.57,0.41,-0.04,-0.01,0.03,-0.34,5,-5,5,0,0,0,3,-6.459999999999994,0.18999999999999995,0.13,0.15999999999999998
