LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2223,2022-10-16 Liverpool-Manchester City,18307,2022-10-16 15:30:00,1,1,Liverpool,Manchester City,1,0,10,23,12,2,4,1,2,15,1,1,0,0,2,0,0,0,0,0,1,0,0,0,5,5,1,0,0,0,3,1,1,0,-8,20,6,1,0,0,3,0,2,1,3,1,48.82,74.91,Virgil van Dijk | Roberto Firmino | Luis Díaz | Trent Alexander-Arnold | Andrew Robertson | Jordan Henderson | Alisson | Joseph Gomez | Harvey Elliott | Fabinho | Mohamed Salah,Ilkay Gündogan | Bernardo Silva | Rodri | João Cancelo | Kevin De Bruyne | John Stones | Phil Foden | Erling Haaland | Kyle Walker | Rúben Dias | Ederson,8,9,2,0,1,2,2,2,16,15,0,1,0.77,2.74,1.23,1.26,0.86,0.39,1,0,-1,0,1.37,2.23,1.14,1.76,0.51,-0.07,0.26,0.0,-13,10,-13,0,0,5,-1,-26.089999999999996,-1.9700000000000002,-0.8599999999999999,-0.6200000000000001
ENG-Premier League,2223,2022-10-18 Brighton-Nottingham Forest,18315,2022-10-18 18:30:00,1,X,Brighton,Nottingham Forest,0,0,14,5,7,20,4,5,6,-3,0,0,0,0,1,2,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,1,1,1,-20,11,1,3,0,0,2,1,1,1,0,1,80.09,68.45,Leandro Trossard | Solly March | Moisés Caicedo | Joël Veltman | Pascal Groß | Adam Webster | Robert Sánchez | Danny Welbeck | Alexis Mac Allister | Lewis Dunk | Estupiñán,Jesse Lingard | Scott McKenna | Ryan Yates | Morgan Gibbs-White | Dean Henderson | Brennan Johnson | Joe Worrall | Neco Williams | Steve Cook | Lewis O'Brien | Harry Toffolo,10,8,1,2,0,1,4,3,11,16,1,1,2.17,1.25,-2.17,-1.25,0.59,0.69,0,0,-3,0,1.78,0.68,1.03,0.52,-0.12,-0.05,-0.09,0.03,9,-13,9,0,0,-2,2,11.64,0.9199999999999999,1.1,0.51
ENG-Premier League,2223,2022-10-18 Crystal Palace-Wolverhampton Wanderers,18318,2022-10-18 19:15:00,1,1,Crystal Palace,Wolverhampton Wanderers,2,1,10,9,13,17,4,4,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,3,0,1,-11,34,1,4,0,0,0,3,0,1,1,0,75.0,57.36,Vicente Guaita | Wilfried Zaha | Marc Guehi | Joachim Andersen | Odsonne Edouard | Jeffrey Schlupp | Eberechi Eze | Tyrick Mitchell | Cheick Oumar Doucoure | Joel Ward | Jordan Ayew,Rúben Neves | Nathan Collins | Jonny | Max Kilman | Gonçalo Guedes | Rayan Ait Nouri | Pedro Neto | Daniel Podence | José Sá | Matheus Nunes | João Moutinho,10,6,1,3,0,2,0,1,13,14,1,0,0.35,1.22,-0.35,-0.22,0.92,0.56,0,0,1,0,1.05,0.53,0.79,0.31,0.12,0.0,0.02,0.17,1,-4,1,0,0,-3,4,17.64,-0.87,0.52,0.48000000000000004
ENG-Premier League,2223,2022-10-19 Bournemouth-Southampton,18313,2022-10-19 18:30:00,1,2,Bournemouth,Southampton,0,1,13,8,11,18,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,5,0,1,0,0,2,4,0,0,3,-27,0,1,0,0,1,1,0,0,0,0,88.09,81.64,Jordan Zemura | Ryan Christie | Philip Billing | Jefferson Lerma | Lewis Cook | Chris Mepham | Marcos Senesi | Marcus Tavernier | Neto | Adam Smith | Dominic Solanke,Mohammed Salisu | James Ward-Prowse | Armel Bella Kotchap | Moussa Djenepo | Mohamed Elyounoussi | Romain Perraud | Kyle Walker-Peters | Che Adams | Adam Armstrong | Joe Ayodele-Aribo | Gavin Bazunu,10,9,1,1,0,1,3,3,13,16,1,1,1.63,0.53,0.37,0.47,0.8,0.84,0,0,-2,-2,0.65,1.01,0.4,0.72,-0.11,-0.08,0.0,-0.11,5,-7,5,0,0,-1,1,6.450000000000003,1.0999999999999999,-0.36,-0.31999999999999995
ENG-Premier League,2223,2022-10-19 Brentford-Chelsea,18314,2022-10-19 18:30:00,1,X,Brentford,Chelsea,0,0,13,19,9,4,4,1,4,10,0,0,0,0,3,3,0,0,0,0,0,0,1,0,5,5,0,0,0,0,3,0,0,1,25,-21,2,5,0,0,2,3,0,2,0,1,72.09,54.0,Rico Henry | Pontus Jansson | David Raya | Ben Mee | Vitaly Janelt | Josh Dasilva | Mathias Jensen | Bryan Mbeumo | Ivan Toney | Yoane Wissa | Aaron Hickey,Edouard Mendy | Kalidou Koulibaly | César Azpilicueta | Mason Mount | Raheem Sterling | Jorginho | Reece James | Marc Cucurella | Kai Havertz | Ruben Loftus-Cheek | Thiago Silva,7,7,2,3,2,1,2,3,16,18,1,1,1.91,1.24,0.09,0.76,0.94,0.67,0,0,3,0,1.22,0.85,0.72,0.61,0.06,0.47,0.1,0.44,-6,5,-6,0,0,-3,0,18.090000000000003,0.6699999999999999,0.37,0.10999999999999999
ENG-Premier League,2223,2022-10-19 Liverpool-West Ham,18320,2022-10-19 18:30:00,1,1,Liverpool,West Ham,1,0,13,11,9,13,4,4,4,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,1,32,-21,5,3,0,0,2,1,2,2,1,0,52.18,65.45,Virgil van Dijk | Roberto Firmino | Luis Díaz | Trent Alexander-Arnold | Andrew Robertson | Jordan Henderson | Alisson | Joseph Gomez | Harvey Elliott | Fabinho | Mohamed Salah,Kurt Zouma | Lukasz Fabianski | Aaron Cresswell | Declan Rice | Vladimir Coufal | Pablo Fornals | Michail Antonio | Lucas Paquetá | Tomas Soucek | Thilo Kehrer | Jarrod Bowen,7,8,3,2,1,1,2,1,18,15,1,1,2.0,1.73,-1.0,-0.73,0.56,0.68,0,1,0,1,1.9,0.96,1.11,0.49,-0.53,0.01,-0.27,0.2,2,-4,2,-1,0,2,-1,-13.270000000000003,0.27,0.94,0.6200000000000001
ENG-Premier League,2223,2022-10-19 Newcastle United-Everton,18319,2022-10-19 18:30:00,1,1,Newcastle United,Everton,1,0,15,10,7,15,4,4,6,1,0,0,0,0,1,4,0,0,0,0,1,0,0,0,5,3,0,0,0,0,3,1,0,0,-6,-1,0,2,0,0,0,0,0,0,0,2,85.0,73.09,Sven Botman | Joelinton | Callum Wilson | Dan Burn | Fabian Schär | Kieran Trippier | Sean Longstaff | Joe Willock | Nick Pope | Bruno Guimarães | Miguel Almirón,James Tarkowski | Anthony Gordon | Nathan Patterson | Neal Maupay | Vitalii Mykolenko | Alex Iwobi | Demarai Gray | Dwight McNeil | Conor Coady | Amadou Onana | Jordan Pickford,10,8,1,2,0,1,2,2,12,12,1,1,0.8,0.56,-0.8,-0.56,0.75,0.91,0,0,-2,0,1.64,0.77,1.01,0.64,0.14,0.3,0.13,0.41,5,-8,5,0,0,-2,2,11.909999999999997,0.24,0.8699999999999999,0.37
ENG-Premier League,2223,2022-10-19 Manchester United-Tottenham,18321,2022-10-19 19:15:00,1,1,Manchester United,Tottenham,2,0,16,23,7,3,4,1,7,14,0,0,0,0,3,1,0,0,0,1,0,1,2,0,1,5,0,0,0,0,1,1,1,0,47,-17,1,1,0,0,0,0,0,1,1,1,83.18,85.0,Diogo Dalot | Jadon Sancho | Bruno Fernandes | Raphael Varane | Luke Shaw | David de Gea | Lisandro Martínez | Tyrell Malacia | Scott McTominay | Christian Eriksen | Marcus Rashford,Hugo Lloris | Harry Kane | Dejan Kulusevski | Ivan Perisic | Cristian Romero | Emerson | Son Heung-Min | Eric Dier | Pierre-Emile Højbjerg | Rodrigo Bentancur | Ben Davies,8,9,3,0,0,2,2,2,17,15,1,1,1.42,2.5,-1.42,-0.5,0.74,0.6,0,0,1,0,1.23,1.37,0.93,0.91,-0.13,0.05,-0.2,0.08,-7,4,-7,0,0,0,-1,-1.8199999999999932,-1.08,-0.14000000000000012,0.020000000000000018
ENG-Premier League,2223,2022-10-20 Fulham-Aston Villa,18316,2022-10-20 18:30:00,1,1,Fulham,Aston Villa,3,0,12,9,12,17,4,4,3,0,0,0,0,0,2,0,0,0,1,0,0,0,2,1,4,3,0,0,0,0,1,2,1,0,-26,1,1,1,0,0,0,1,0,2,1,0,79.36,77.64,Harrison Reed | Andreas Pereira | Tosin Adarabioyo | João Palhinha | Aleksandar Mitrovic | Bobby Reid | Tim Ream | Kenny Tete | Antonee Robinson | Neeskens Kebano | Bernd Leno,Lucas Digne | Philippe Coutinho | Tyrone Mings | Emiliano Martinez | John McGinn | Ollie Watkins | Ezri Konsa Ngoyo | Matthew Cash | Boubacar Kamara | Leon Bailey | Jacob Ramsey,9,7,1,2,1,2,1,3,16,14,1,1,1.62,2.45,0.38,-2.45,0.65,0.83,0,0,1,0,1.16,0.82,0.5,0.78,0.0,-0.19,-0.02,-0.06,3,-5,3,0,0,0,2,1.7199999999999989,-0.8300000000000001,0.33999999999999997,-0.28
ENG-Premier League,2223,2022-10-20 Leicester-Leeds,18317,2022-10-20 19:15:00,1,1,Leicester,Leeds,2,0,5,9,20,16,5,4,-4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,2,2,1,0,-2,-20,2,4,0,0,0,2,1,1,1,2,73.36,61.18,Harvey Barnes | Youri Tielemans | Timothy Castagne | James Justin | Wilfred Ndidi | Jamie Vardy | Kiernan Dewsbury-Hall | Daniel Amartey | Jonny Evans | Danny Ward | James Maddison,Luis Sinisterra | Robin Koch | Jack Harrison | Marc Roca | Brenden Aaronson | Tyler Adams | Rasmus Kristensen | Illan Meslier | Rodrigo | Diego Llorente | Pascal Struijk,8,8,0,2,3,1,2,1,14,12,1,1,0.97,2.02,-0.97,-2.02,0.61,0.69,0,0,-2,0,0.62,0.94,0.53,0.26,0.18,0.07,0.15,0.06,-4,4,-4,0,0,-2,0,12.18,-1.05,-0.31999999999999995,0.27
ENG-Premier League,2223,2022-10-22 Nottingham Forest-Liverpool,18327,2022-10-22 11:30:00,1,1,Nottingham Forest,Liverpool,1,0,6,16,20,7,5,4,-3,7,0,1,0,0,1,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,2,2,1,0,-9,-14,2,5,0,0,0,2,1,3,1,1,74.36,55.27,Jesse Lingard | Scott McKenna | Ryan Yates | Morgan Gibbs-White | Dean Henderson | Brennan Johnson | Remo Freuler | Joe Worrall | Neco Williams | Steve Cook | Harry Toffolo,Virgil van Dijk | Roberto Firmino | Luis Díaz | Trent Alexander-Arnold | Andrew Robertson | Jordan Henderson | Alisson | Joseph Gomez | Harvey Elliott | Fabinho | Mohamed Salah,8,8,2,2,1,1,2,2,14,18,1,1,0.2,2.25,-0.2,-1.25,1.0,0.56,0,0,1,0,0.65,1.43,0.41,0.92,0.03,0.47,0.0,0.22,-10,13,-10,-1,0,-3,0,19.089999999999996,-2.05,-0.7799999999999999,-0.51
ENG-Premier League,2223,2022-10-22 Everton-Crystal Palace,18324,2022-10-22 14:00:00,1,1,Everton,Crystal Palace,3,0,10,13,15,11,4,4,1,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,2,0,0,7,26,0,2,0,0,0,0,0,4,0,0,86.45,73.18,James Tarkowski | Anthony Gordon | Nathan Patterson | Idrissa Gueye | Alex Iwobi | Vitalii Mykolenko | Demarai Gray | Dwight McNeil | Conor Coady | Amadou Onana | Jordan Pickford,Vicente Guaita | Wilfried Zaha | Marc Guehi | Joachim Andersen | Odsonne Edouard | Jeffrey Schlupp | Eberechi Eze | Tyrick Mitchell | Cheick Oumar Doucoure | Joel Ward | Jordan Ayew,9,9,1,1,1,1,1,4,13,12,1,1,0.06,1.26,-0.06,0.74,1.0,0.73,0,0,0,2,0.7,1.02,0.56,0.81,0.07,0.03,0.04,0.06,-3,4,-3,0,0,-2,0,13.269999999999996,-1.2,-0.32000000000000006,-0.25
ENG-Premier League,2223,2022-10-22 Manchester City-Brighton,18326,2022-10-22 14:00:00,1,1,Manchester City,Brighton,3,1,23,15,2,8,1,4,14,6,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,30,17,3,0,0,0,1,0,1,2,2,1,65.45,87.36,Ilkay Gündogan | Bernardo Silva | Rodri | João Cancelo | Kevin De Bruyne | Nathan Aké | Phil Foden | Erling Haaland | Kyle Walker | Rúben Dias | Ederson,Leandro Trossard | Solly March | Moisés Caicedo | Joël Veltman | Pascal Groß | Adam Webster | Robert Sánchez | Danny Welbeck | Alexis Mac Allister | Lewis Dunk | Estupiñán,7,10,3,1,1,0,2,4,14,12,1,1,0.91,2.17,-0.91,-2.17,0.73,0.5,0,0,0,-2,1.95,1.82,1.5,1.08,0.28,-0.04,0.15,-0.09,8,-6,8,1,0,3,-3,-21.909999999999997,-1.2599999999999998,0.1299999999999999,0.41999999999999993
ENG-Premier League,2223,2022-10-22 Chelsea-Manchester United,18323,2022-10-22 15:30:00,1,X,Chelsea,Manchester United,1,1,20,19,4,5,1,2,11,10,1,0,0,0,0,1,0,0,0,0,1,0,0,2,5,3,1,0,0,0,1,3,0,0,-33,3,4,1,0,0,2,0,2,1,1,0,55.45,80.64,Edouard Mendy | Kalidou Koulibaly | César Azpilicueta | Raheem Sterling | Mason Mount | Jorginho | Reece James | Marc Cucurella | Kai Havertz | Ruben Loftus-Cheek | Thiago Silva,Diogo Dalot | Jadon Sancho | Bruno Fernandes | Raphael Varane | Luke Shaw | David de Gea | Lisandro Martínez | Tyrell Malacia | Scott McTominay | Christian Eriksen | Marcus Rashford,7,9,2,2,2,0,3,2,17,15,1,1,0.56,1.71,-0.56,0.29,0.52,0.7,0,0,1,0,0.98,1.35,0.79,1.01,-0.13,-0.12,0.21,-0.3,1,-1,1,1,0,3,-2,-25.189999999999998,-1.15,-0.3700000000000001,-0.21999999999999997
ENG-Premier League,2223,2022-10-23 Aston Villa-Brentford,18322,2022-10-23 13:00:00,1,1,Aston Villa,Brentford,4,0,9,14,17,10,4,4,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,1,4,4,0,0,0,0,1,2,1,0,-21,-10,3,1,0,0,1,1,2,0,2,0,66.91,76.73,Ashley Young | Lucas Digne | Tyrone Mings | Emiliano Martinez | John McGinn | Ollie Watkins | Jacob Ramsey | Matthew Cash | Douglas Luiz | Leon Bailey | Ezri Konsa Ngoyo,Rico Henry | Pontus Jansson | David Raya | Ben Mee | Vitaly Janelt | Josh Dasilva | Mathias Jensen | Shandon Baptiste | Bryan Mbeumo | Ivan Toney | Aaron Hickey,8,6,2,3,1,2,2,2,14,16,1,1,0.71,1.45,-0.71,-1.45,0.62,0.83,0,0,0,-2,0.89,1.15,0.66,0.81,-0.07,0.07,-0.21,0.06,-5,7,-5,0,0,2,2,-9.820000000000007,-0.74,-0.2599999999999999,-0.15000000000000002
ENG-Premier League,2223,2022-10-23 Leeds-Fulham,18325,2022-10-23 13:00:00,1,2,Leeds,Fulham,2,3,9,15,17,9,4,4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,5,0,0,0,0,2,3,1,0,1,26,6,2,0,0,3,1,1,0,2,1,41.82,70.55,Luis Sinisterra | Robin Koch | Marc Roca | Jack Harrison | Brenden Aaronson | Tyler Adams | Rasmus Kristensen | Illan Meslier | Rodrigo | Diego Llorente | Pascal Struijk,Andreas Pereira | Harrison Reed | Tosin Adarabioyo | João Palhinha | Aleksandar Mitrovic | Bobby Reid | Tim Ream | Kenny Tete | Antonee Robinson | Neeskens Kebano | Bernd Leno,8,9,2,1,1,1,1,1,15,14,0,1,1.19,2.91,-1.19,0.09,0.74,0.59,0,0,-1,0,1.04,1.35,0.87,0.47,-0.1,-0.19,-0.11,-0.06,-6,8,-6,0,0,4,-1,-28.729999999999997,-1.7200000000000002,-0.31000000000000005,0.4
ENG-Premier League,2223,2022-10-23 Southampton-Arsenal,18328,2022-10-23 13:00:00,1,X,Southampton,Arsenal,1,1,11,27,16,1,4,1,2,18,0,1,0,0,3,2,0,0,0,0,1,0,0,2,5,4,0,0,0,0,3,3,0,0,24,-14,3,0,0,0,1,0,2,0,1,0,67.45,86.09,Mohammed Salisu | James Ward-Prowse | Armel Bella Kotchap | Moussa Djenepo | Mohamed Elyounoussi | Romain Perraud | Kyle Walker-Peters | Che Adams | Adam Armstrong | Joe Ayodele-Aribo | Gavin Bazunu,Ben White | William Saliba | Bukayo Saka | Oleksandr Zinchenko | Granit Xhaka | Gabriel | Aaron Ramsdale | Gabriel Martinelli | Gabriel Jesus | Thomas Partey | Martin Odegaard,7,10,2,0,2,1,3,0,14,12,1,1,1.25,0.82,-0.25,0.18,0.85,0.77,0,0,0,2,0.7,1.92,0.64,1.26,0.31,0.13,0.26,0.03,-16,15,-16,-1,0,3,-3,-18.64,0.43000000000000005,-1.22,-0.62
ENG-Premier League,2223,2022-10-23 Wolverhampton Wanderers-Leicester,18331,2022-10-23 13:00:00,1,2,Wolverhampton Wanderers,Leicester,0,4,9,8,18,20,5,5,0,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,1,0,1,-21,-1,2,2,0,0,1,0,1,1,0,1,70.09,73.45,Rúben Neves | Nathan Collins | Jonny | Max Kilman | Gonçalo Guedes | Rayan Ait Nouri | Pedro Neto | Daniel Podence | José Sá | Matheus Nunes | João Moutinho,Boubakary Soumare | Danny Ward | Harvey Barnes | Timothy Castagne | James Justin | Jamie Vardy | Wilfred Ndidi | Kiernan Dewsbury-Hall | Jonny Evans | Youri Tielemans | James Maddison,8,8,2,1,1,2,1,2,16,14,1,1,0.86,0.66,0.14,1.34,0.73,0.88,0,0,-3,3,0.63,0.8,0.55,0.74,-0.1,-0.18,0.04,-0.02,1,-2,1,0,0,0,0,-3.3599999999999994,0.19999999999999996,-0.17000000000000004,-0.18999999999999995
ENG-Premier League,2223,2022-10-23 Tottenham-Newcastle United,18329,2022-10-23 15:30:00,1,2,Tottenham,Newcastle United,1,2,23,18,3,6,1,3,14,9,1,0,0,0,0,2,0,0,0,0,0,0,0,2,5,4,0,0,0,0,3,2,0,1,30,-14,5,1,0,0,4,0,1,1,0,1,49.18,80.36,Hugo Lloris | Harry Kane | Ivan Perisic | Dejan Kulusevski | Cristian Romero | Emerson | Son Heung-Min | Eric Dier | Pierre-Emile Højbjerg | Rodrigo Bentancur | Ben Davies,Sven Botman | Joelinton | Callum Wilson | Dan Burn | Fabian Schär | Kieran Trippier | Sean Longstaff | Joe Willock | Nick Pope | Bruno Guimarães | Miguel Almirón,6,11,2,0,3,0,2,2,13,12,0,1,0.66,1.13,-0.66,-0.13,0.82,0.55,0,0,0,0,1.38,1.71,0.48,1.17,-0.01,-0.07,0.06,0.0,5,-3,5,1,0,4,-5,-31.18,-0.46999999999999986,-0.33000000000000007,-0.69
ENG-Premier League,2223,2022-10-24 West Ham-Bournemouth,18330,2022-10-24 19:00:00,1,1,West Ham,Bournemouth,2,0,11,13,17,13,4,4,2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,4,0,0,0,0,1,3,0,0,1,-14,1,0,0,0,0,0,0,1,1,2,83.0,85.36,Kurt Zouma | Lukasz Fabianski | Aaron Cresswell | Declan Rice | Vladimir Coufal | Pablo Fornals | Gianluca Scamacca | Michail Antonio | Tomas Soucek | Thilo Kehrer | Jarrod Bowen,Jordan Zemura | Ryan Christie | Philip Billing | Jefferson Lerma | Lewis Cook | Chris Mepham | Marcos Senesi | Marcus Tavernier | Neto | Adam Smith | Dominic Solanke,8,10,3,1,0,0,1,3,15,11,1,1,2.49,0.81,-2.49,-0.81,0.78,0.57,0,0,0,0,1.2,0.69,0.68,0.43,-0.24,-0.04,0.15,0.0,-2,4,-2,1,0,1,-2,-2.3599999999999994,1.6800000000000002,0.51,0.25000000000000006
ENG-Premier League,2223,2022-10-29 Leicester-Manchester City,18338,2022-10-29 11:30:00,1,2,Leicester,Manchester City,0,1,11,26,17,2,4,1,2,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,2,0,0,-4,-25,2,3,0,0,1,1,0,1,3,2,72.73,65.18,Boubakary Soumare | Wout Faes | Danny Ward | Harvey Barnes | Timothy Castagne | James Justin | Kiernan Dewsbury-Hall | Daniel Amartey | Jonny Evans | Youri Tielemans | James Maddison,Ilkay Gündogan | Bernardo Silva | Rodri | João Cancelo | Kevin De Bruyne | John Stones | Phil Foden | Erling Haaland | Kyle Walker | Rúben Dias | Ederson,9,7,0,2,2,2,4,2,13,14,1,1,0.99,1.86,3.01,1.14,0.84,0.76,2,0,3,0,0.84,0.94,0.69,1.64,-0.04,1.01,-0.19,1.06,-15,15,-15,-1,0,-1,2,7.549999999999997,-0.8700000000000001,-0.09999999999999998,-0.95
ENG-Premier League,2223,2022-10-29 Newcastle United-Aston Villa,18341,2022-10-29 14:00:00,1,1,Newcastle United,Aston Villa,4,0,21,12,4,15,1,4,12,3,0,0,0,0,2,1,0,0,0,0,0,1,2,0,3,5,0,0,0,0,1,2,1,0,30,19,0,0,0,0,0,0,0,0,0,0,88.91,83.82,Sven Botman | Joelinton | Callum Wilson | Dan Burn | Fabian Schär | Kieran Trippier | Sean Longstaff | Joe Willock | Nick Pope | Bruno Guimarães | Miguel Almirón,Ashley Young | Lucas Digne | Tyrone Mings | Emiliano Martinez | John McGinn | Ollie Watkins | Jacob Ramsey | Matthew Cash | Douglas Luiz | Leon Bailey | Ezri Konsa Ngoyo,11,8,0,3,0,0,2,2,12,14,1,1,1.13,4.2,0.87,-0.2,0.82,0.65,0,0,2,0,1.7,1.12,1.17,0.69,0.01,-0.23,0.0,-0.25,9,-11,9,0,0,0,3,5.090000000000003,-3.0700000000000003,0.5799999999999998,0.48
ENG-Premier League,2223,2022-10-29 Crystal Palace-Southampton,18336,2022-10-29 14:00:00,1,1,Crystal Palace,Southampton,1,0,13,12,13,15,4,4,4,3,0,0,0,0,4,2,0,0,0,0,0,0,1,0,3,3,0,0,0,0,1,3,1,0,-19,10,1,1,0,0,0,0,1,0,2,1,79.55,81.09,Vicente Guaita | Wilfried Zaha | Marc Guehi | Joachim Andersen | Odsonne Edouard | Jeffrey Schlupp | Eberechi Eze | Tyrick Mitchell | Joel Ward | Cheick Oumar Doucoure | Jordan Ayew,Mohammed Salisu | James Ward-Prowse | Armel Bella Kotchap | Mohamed Elyounoussi | Romain Perraud | Kyle Walker-Peters | Che Adams | Ibrahima Diallo | Adam Armstrong | Joe Ayodele-Aribo | Gavin Bazunu,9,8,1,1,1,2,0,3,13,15,1,1,0.6,0.62,-0.6,0.38,1.0,0.89,0,0,0,-2,0.94,0.82,0.72,0.68,0.08,-0.12,0.0,0.05,1,-2,1,0,0,0,1,-1.5400000000000063,-0.020000000000000018,0.12,0.039999999999999925
ENG-Premier League,2223,2022-10-29 Bournemouth-Tottenham,18333,2022-10-29 14:00:00,1,2,Bournemouth,Tottenham,2,3,13,23,14,4,4,1,4,14,0,1,0,0,2,4,0,0,0,0,2,0,2,0,4,4,1,0,0,0,0,2,1,1,-19,-20,3,2,1,0,2,1,1,1,1,0,71.73,68.82,Jordan Zemura | Ryan Christie | Philip Billing | Jefferson Lerma | Lewis Cook | Chris Mepham | Marcos Senesi | Marcus Tavernier | Neto | Adam Smith | Dominic Solanke,Hugo Lloris | Harry Kane | Ivan Perisic | Cristian Romero | Emerson | Son Heung-Min | Eric Dier | Rodrigo Bentancur | Pierre-Emile Højbjerg | Davinson Sánchez | Ben Davies,9,7,1,3,1,1,1,1,11,17,0,1,0.73,1.57,-0.73,-0.57,0.89,0.64,0,0,-3,0,0.62,1.37,0.57,0.72,0.07,0.01,0.11,-0.01,-10,10,-10,-1,0,1,2,2.910000000000011,-0.8400000000000001,-0.7500000000000001,-0.15000000000000002
ENG-Premier League,2223,2022-10-29 Brentford-Wolverhampton Wanderers,18334,2022-10-29 14:00:00,1,X,Brentford,Wolverhampton Wanderers,1,1,14,9,12,19,4,5,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,4,0,0,0,0,1,2,0,0,-14,5,3,2,0,0,1,1,1,1,1,0,68.36,73.45,Rico Henry | Kristoffer Ajer | David Raya | Ben Mee | Vitaly Janelt | Josh Dasilva | Mathias Jensen | Shandon Baptiste | Bryan Mbeumo | Ivan Toney | Aaron Hickey,Rúben Neves | Nathan Collins | Jonny | Max Kilman | Gonçalo Guedes | Rayan Ait Nouri | Daniel Podence | José Sá | Nélson Semedo | Matheus Nunes | João Moutinho,9,7,0,4,2,0,3,1,13,15,1,1,1.01,1.63,-1.01,-1.63,0.73,0.66,0,0,0,-3,1.4,0.73,0.59,0.5,-0.25,-0.1,-0.19,-0.13,5,-7,5,0,0,1,2,-5.090000000000003,-0.6199999999999999,0.6699999999999999,0.08999999999999997
