LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2425,2025-01-04 Southampton-Brentford,26799,2025-01-04 15:00:00,1,2,Southampton,Brentford,0,5,6,24,20,12,5,4,-9,9,0,0,0,0,3,1,0,0,1,0,0,0,1,0,5,4,0,0,0,0,2,4,1,0,-18,44,2,2,0,0,0,0,1,1,2,1,73.27,71.64,Tyler Dibling | Joe Ayodele-Aribo | Nathan Wood | Flynn Downes | Cameron Archer | Jan Bednarek | Ryan Manning | Mateus Fernandes | Kyle Walker-Peters | Taylor Harwood-Bellis | Adam Armstrong,Sepp van den Berg | Ethan Pinnock | Vitaly Janelt | Kevin Schade | Mikkel Damsgaard | Christian Nørgaard | Yoane Wissa | Keane Lewis-Potter | Bryan Mbeumo | Mark Flekken | Nathan Collins,6,9,3,1,2,1,5,0,14,14,1,1,1.34,0.28,-0.34,0.72,0.8,0.76,0,0,0,0,0.61,1.1,0.49,0.9,0.38,0.13,0.48,0.06,-18,8,-18,0,0,0,-3,1.6299999999999955,1.06,-0.4900000000000001,-0.41000000000000003
ENG-Premier League,2425,2025-01-04 Manchester City-West Ham,26798,2025-01-04 15:00:00,1,1,Manchester City,West Ham,4,1,31,23,6,13,3,4,16,8,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,5,0,0,0,0,0,2,0,0,-9,31,0,4,0,0,0,1,0,1,0,2,86.18,59.18,Stefan Ortega Moreno | Mateo Kovacic | Josko Gvardiol | Erling Haaland | Rico Lewis | Phil Foden | Bernardo Silva | Manuel Akanji | Ilkay Gündogan | Sávio | Kyle Walker,Tomas Soucek | Max Kilman | Emerson | Jarrod Bowen | Aaron Wan-Bissaka | Lucas Paquetá | Lukasz Fabianski | Mohammed Kudus | Konstantinos Mavropanos | Edson Álvarez | Carlos Soler,9,6,2,2,0,3,3,2,15,15,1,1,1.59,0.54,0.41,-0.54,0.65,0.86,0,0,3,0,1.93,0.99,1.5,0.59,0.2,0.33,-0.14,0.29,8,-7,8,0,0,-4,3,27.000000000000007,1.05,0.94,0.91
ENG-Premier League,2425,2025-01-04 Aston Villa-Leicester,26793,2025-01-04 15:00:00,1,1,Aston Villa,Leicester,2,1,29,14,9,19,4,5,14,-1,0,0,0,0,2,2,0,0,2,0,1,0,0,2,5,4,1,0,0,0,1,2,0,1,-12,5,3,2,0,0,2,1,1,0,1,1,71.91,71.18,Ollie Watkins | Emiliano Martinez | Pau Torres | John McGinn | Youri Tielemans | Diego Carlos | Matthew Cash | Lucas Digne | Ezri Konsa Ngoyo | Boubacar Kamara | Morgan Rogers,Jannik Vestergaard | Wilfred Ndidi | Mads Hermansen | James Justin | Conor Coady | Facundo Buonanotte | Victor Kristiansen | Bilal El Khannouss | Stephy Mavididi | Jamie Vardy | Boubakary Soumare,8,7,0,1,3,3,1,2,14,15,1,1,1.88,1.84,0.12,-1.84,0.47,0.88,0,0,1,-3,1.36,0.98,1.02,0.65,-0.09,-0.15,-0.03,0.01,15,-10,15,0,0,1,1,0.7299999999999898,0.039999999999999813,0.3800000000000001,0.37
ENG-Premier League,2425,2025-01-04 Crystal Palace-Chelsea,26795,2025-01-04 15:00:00,1,X,Crystal Palace,Chelsea,1,1,20,35,15,4,4,1,5,20,0,0,0,0,2,4,0,0,0,0,0,0,1,4,3,4,0,0,0,0,2,2,1,1,34,-14,2,6,0,1,1,2,1,0,0,3,73.64,46.91,Jefferson Lerma | Daniel Muñoz | Jean-Philippe Mateta | Ismaila Sarr | Dean Henderson | Will Hughes | Maxence Lacroix | Eberechi Eze | Tyrick Mitchell | Marc Guehi | Trevoh Chalobah,Jadon Sancho | Enzo Fernández | Cole Palmer | Nicolas Jackson | Malo Gusto | Noni Madueke | Marc Cucurella | Levi Colwill | Moisés Caicedo | Robert Sánchez | Pedro Neto,9,10,0,1,2,0,0,2,14,16,1,0,3.05,1.62,-1.05,-1.62,0.64,0.43,0,0,0,0,1.74,1.58,1.21,1.24,-0.11,0.21,0.14,0.44,-15,11,-15,0,0,-4,-1,26.730000000000004,1.4299999999999997,0.15999999999999992,-0.030000000000000027
ENG-Premier League,2425,2025-01-04 Bournemouth-Everton,26792,2025-01-04 15:00:00,1,1,Bournemouth,Everton,1,0,30,17,8,16,4,4,15,2,0,0,0,0,3,4,0,0,0,0,0,0,1,2,4,4,0,0,0,0,3,1,1,1,3,-23,3,1,1,0,0,0,1,0,1,1,66.73,80.82,Dean Huijsen | Evanilson | Lewis Cook | Tyler Adams | Kepa | Ryan Christie | Justin Kluivert | Illia Zabarnyi | Milos Kerkez | Antoine Semenyo | Adam Smith,Vitalii Mykolenko | Idrissa Gueye | Jarrad Branthwaite | Orel Mangala | Dominic Calvert-Lewin | Dwight McNeil | Ashley Young | Iliman Ndiaye | Jordan Pickford | Abdoulaye Doucouré | James Tarkowski,8,9,2,1,1,1,2,2,17,13,0,1,1.71,0.62,0.29,-0.62,0.47,0.54,1,0,-2,0,1.8,0.42,1.34,0.56,-0.64,0.08,-0.18,0.18,13,-8,13,0,0,2,-1,-14.08999999999999,1.0899999999999999,1.3800000000000001,0.78
ENG-Premier League,2425,2025-01-04 Brighton-Arsenal,26794,2025-01-04 17:30:00,1,X,Brighton,Arsenal,1,1,27,39,11,2,4,1,12,24,0,0,0,0,3,2,0,0,0,1,0,0,2,1,5,5,0,0,0,0,1,3,1,0,-2,9,3,3,0,0,2,1,1,2,0,1,61.82,64.82,Carlos Baleba | Bart Verbruggen | Georginio Rutter | Lewis Dunk | Yasin Ayari | Jan Paul van Hecke | Igor Julio | Joël Veltman | João Pedro | Estupiñán | Kaoru Mitoma,David Raya | William Saliba | Declan Rice | Thomas Partey | Gabriel Martinelli | Kai Havertz | Jurriën Timber | Bukayo Saka | Martin Odegaard | Gabriel | Leandro Trossard,8,6,2,2,1,3,1,2,17,16,1,1,0.94,2.11,1.06,0.89,0.75,0.69,0,0,1,0,0.71,1.35,0.8,0.95,-0.05,0.24,0.18,0.74,-12,9,-12,0,0,0,2,-2.999999999999993,-1.17,-0.6400000000000001,-0.1499999999999999
ENG-Premier League,2425,2025-01-05 Fulham-Ipswich,26796,2025-01-05 14:00:00,1,X,Fulham,Ipswich,2,2,29,15,9,18,4,5,14,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2,5,5,0,0,0,0,1,2,0,0,3,10,1,2,0,0,1,1,1,2,2,0,81.0,73.0,Alex Iwobi | Sasa Lukic | Bernd Leno | Andreas Pereira | Raúl Jiménez | Emile Smith-Rowe | Sander Berge | Kenny Tete | Calvin Bassey | Antonee Robinson | Issa Diop,Omari Hutchinson | Liam Delap | Conor Chaplin | Cameron Burgess | Wes Burns | Sam Morsy | Leif Davis | Sammie Szmodics | Dara O'Shea | Jens Cajuste | Arijanet Muric,7,6,2,4,2,1,4,5,16,18,1,1,0.97,1.5,1.03,0.5,0.64,0.73,0,0,1,0,0.83,1.07,0.73,0.53,0.18,-0.27,0.03,0.17,14,-9,14,0,1,-1,1,8.0,-0.53,-0.2400000000000001,0.19999999999999996
ENG-Premier League,2425,2025-01-05 Liverpool-Manchester United,26797,2025-01-05 16:30:00,1,X,Liverpool,Manchester United,2,2,45,22,1,14,1,4,29,6,0,0,0,0,0,1,0,0,0,0,1,0,3,1,5,4,1,1,0,0,2,1,0,1,-44,-16,1,3,0,0,1,0,0,3,0,0,74.09,68.36,Mohamed Salah | Andrew Robertson | Virgil van Dijk | Curtis Jones | Caoimhin Kelleher | Ryan Gravenberch | Trent Alexander-Arnold | Luis Díaz | Darwin Núñez | Alexis Mac Allister | Cody Gakpo,André Onana | Harry Maguire | Kobbie Mainoo | Diogo Dalot | Noussair Mazraoui | Matthijs de Ligt | Manuel Ugarte | Amad Diallo Traore | Bruno Fernandes | Rasmus Højlund | Lisandro Martínez,9,11,2,0,0,0,2,0,13,16,1,1,3.3,1.01,1.7,-1.01,0.55,0.59,1,0,0,0,2.2,0.98,1.57,1.02,-0.14,-0.28,0.17,0.0,23,-13,23,0,0,-2,-2,5.730000000000004,2.29,1.2200000000000002,0.55
ENG-Premier League,2425,2025-01-06 Wolverhampton Wanderers-Nottingham Forest,26801,2025-01-06 20:00:00,1,2,Wolverhampton Wanderers,Nottingham Forest,0,3,16,37,17,3,4,1,0,21,0,0,1,1,2,1,0,0,0,0,2,0,0,4,5,5,0,0,0,0,2,4,1,0,-25,-4,5,2,0,0,2,1,3,0,1,1,58.18,70.36,Matt Doherty | João Gomes | Rayan Ait Nouri | Matheus Cunha | Santiago Bueno | André | Mario Lemina | Nélson Semedo | Jørgen Strand Larsen | José Sá | Toti,Ryan Yates | Callum Hudson-Odoi | Ola Aina | Murillo | Nikola Milenkovic | Nicolás Domínguez | Morgan Gibbs-White | Matz Sels | Elliot Anderson | Chris Wood | Anthony Elanga,6,10,1,1,4,0,1,1,15,14,1,1,0.64,2.17,1.36,-0.17,0.76,0.66,1,0,1,0,0.79,1.36,0.47,0.89,-0.1,-0.2,0.03,0.02,-21,14,-21,0,0,3,-4,-12.18,-1.5299999999999998,-0.5700000000000001,-0.42000000000000004
ENG-Premier League,2425,2025-01-14 West Ham-Fulham,26808,2025-01-14 19:30:00,1,1,West Ham,Fulham,3,2,23,30,14,9,4,4,7,14,0,0,1,1,1,1,0,0,0,0,1,0,1,0,3,4,0,0,0,0,1,1,0,0,5,-25,5,2,1,0,2,0,1,2,2,0,50.64,76.64,Tomas Soucek | Max Kilman | Emerson | Jarrod Bowen | Aaron Wan-Bissaka | Lucas Paquetá | Lukasz Fabianski | Mohammed Kudus | Konstantinos Mavropanos | Edson Álvarez | Carlos Soler,Alex Iwobi | Sasa Lukic | Bernd Leno | Raúl Jiménez | Sander Berge | Calvin Bassey | Joachim Andersen | Harry Wilson | Antonee Robinson | Issa Diop | Timothy Castagne,10,9,0,1,1,1,2,3,17,13,0,1,1.53,2.65,-0.53,-0.65,0.5,0.69,0,0,-1,-2,1.09,1.2,0.56,0.76,-0.1,-0.37,0.28,-0.18,-7,5,-7,0,0,3,1,-26.0,-1.1199999999999999,-0.10999999999999988,-0.19999999999999996
ENG-Premier League,2425,2025-01-14 Chelsea-Bournemouth,26809,2025-01-14 19:30:00,1,X,Chelsea,Bournemouth,2,2,36,33,4,7,1,4,20,17,0,0,1,1,2,2,0,0,0,0,0,0,3,1,2,4,0,0,0,0,2,4,1,0,22,9,2,2,0,0,1,0,1,1,1,1,72.91,73.64,Jadon Sancho | Enzo Fernández | Tosin Adarabioyo | Cole Palmer | Nicolas Jackson | Malo Gusto | Marc Cucurella | Levi Colwill | Moisés Caicedo | Robert Sánchez | Pedro Neto,Dean Huijsen | Evanilson | Lewis Cook | Tyler Adams | Kepa | Ryan Christie | Justin Kluivert | Illia Zabarnyi | Milos Kerkez | Antoine Semenyo | Adam Smith,8,7,3,1,0,3,1,2,17,16,1,1,1.52,2.84,-0.52,-1.84,0.75,0.61,0,1,1,0,1.96,1.24,1.14,1.22,-0.38,0.56,-0.34,0.48,3,-3,3,0,0,0,1,-0.730000000000004,-1.3199999999999998,0.72,-0.08000000000000007
ENG-Premier League,2425,2025-01-14 Brentford-Manchester City,26803,2025-01-14 19:30:00,1,X,Brentford,Manchester City,2,2,27,34,11,6,4,3,11,18,0,0,1,1,0,2,0,0,0,0,1,0,0,2,3,4,0,0,0,0,2,2,0,0,-5,-5,1,1,0,0,0,1,1,0,1,2,81.27,75.45,Sepp van den Berg | Ethan Pinnock | Vitaly Janelt | Kevin Schade | Mikkel Damsgaard | Christian Nørgaard | Yoane Wissa | Keane Lewis-Potter | Bryan Mbeumo | Mark Flekken | Nathan Collins,Stefan Ortega Moreno | Josko Gvardiol | Kevin De Bruyne | Erling Haaland | Rico Lewis | Phil Foden | Bernardo Silva | Manuel Akanji | Ilkay Gündogan | Sávio | Kyle Walker,9,8,1,2,1,1,0,1,14,12,1,1,5.73,1.98,-0.73,2.02,0.59,0.88,0,0,0,0,1.33,1.83,1.23,1.57,-0.23,0.1,0.31,-0.04,-7,5,-7,0,0,0,1,5.819999999999993,3.7500000000000004,-0.5,-0.3400000000000001
ENG-Premier League,2425,2025-01-14 Nottingham Forest-Liverpool,26807,2025-01-14 20:00:00,1,X,Nottingham Forest,Liverpool,1,1,40,46,3,1,1,1,24,30,0,0,1,1,2,2,0,0,0,1,0,0,3,4,5,4,0,0,0,0,0,2,0,1,-9,26,1,1,0,0,0,0,1,1,0,0,80.09,78.91,Ryan Yates | Callum Hudson-Odoi | Ola Aina | Neco Williams | Murillo | Nikola Milenkovic | Morgan Gibbs-White | Matz Sels | Elliot Anderson | Chris Wood | Anthony Elanga,Mohamed Salah | Andrew Robertson | Virgil van Dijk | Curtis Jones | Dominik Szoboszlai | Ryan Gravenberch | Trent Alexander-Arnold | Luis Díaz | Alexis Mac Allister | Cody Gakpo | Joseph Gomez,11,9,0,1,0,1,1,2,14,13,1,1,2.57,2.86,0.43,-0.86,0.63,0.54,2,0,3,0,1.17,2.39,0.87,1.84,0.19,-0.19,0.0,0.11,-6,2,-6,0,0,0,2,1.1800000000000068,-0.29000000000000004,-1.2200000000000002,-0.9700000000000001
ENG-Premier League,2425,2025-01-15 Newcastle United-Wolverhampton Wanderers,26810,2025-01-15 19:30:00,1,1,Newcastle United,Wolverhampton Wanderers,3,0,35,16,5,17,2,4,19,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,4,4,0,0,0,0,1,2,1,0,21,12,0,2,0,0,0,1,0,1,0,0,89.27,71.27,Sandro Tonali | Anthony Gordon | Joelinton | Bruno Guimarães | Alexander Isak | Fabian Schär | Nick Pope | Dan Burn | Lewis Hall | Valentino Livramento | Jacob Murphy,Matt Doherty | João Gomes | Rayan Ait Nouri | Matheus Cunha | Santiago Bueno | André | Mario Lemina | Nélson Semedo | Jørgen Strand Larsen | José Sá | Toti,9,7,0,2,2,2,0,1,13,17,1,1,2.48,1.96,-0.48,-1.96,0.75,0.67,0,0,2,-3,2.04,0.87,1.45,0.47,-0.23,-0.08,-0.02,0.02,19,-12,19,0,0,-2,2,18.0,0.52,1.17,0.98
ENG-Premier League,2425,2025-01-15 Leicester-Crystal Palace,26806,2025-01-15 19:30:00,1,2,Leicester,Crystal Palace,0,2,14,21,19,15,5,4,-2,5,0,0,1,1,1,0,0,0,0,0,1,0,2,1,5,2,0,0,0,0,3,1,0,0,-6,-18,3,1,0,0,2,0,0,1,1,0,65.36,81.64,Jannik Vestergaard | Mads Hermansen | James Justin | Conor Coady | Facundo Buonanotte | Victor Kristiansen | Bilal El Khannouss | Stephy Mavididi | Jamie Vardy | Jordan Ayew | Boubakary Soumare,Jefferson Lerma | Daniel Muñoz | Jean-Philippe Mateta | Ismaila Sarr | Dean Henderson | Will Hughes | Maxence Lacroix | Eberechi Eze | Tyrick Mitchell | Marc Guehi | Trevoh Chalobah,8,10,2,0,1,1,3,0,14,13,1,1,1.03,1.28,-0.03,-0.28,1.0,0.93,0,0,-3,-2,0.87,1.75,0.88,1.42,0.11,-0.01,0.17,0.13,-7,4,-7,0,0,2,-2,-16.28,-0.25,-0.88,-0.5399999999999999
ENG-Premier League,2425,2025-01-15 Everton-Aston Villa,26804,2025-01-15 19:30:00,1,2,Everton,Aston Villa,0,1,17,32,16,8,4,4,1,16,0,0,1,1,2,0,0,0,0,1,1,1,2,0,4,3,1,1,0,0,1,2,1,0,-17,-1,2,3,0,0,0,0,0,1,2,2,75.09,71.0,Vitalii Mykolenko | Idrissa Gueye | Jarrad Branthwaite | Orel Mangala | Dominic Calvert-Lewin | Ashley Young | Iliman Ndiaye | Jordan Pickford | Jesper Lindstrom | Abdoulaye Doucouré | James Tarkowski,Ollie Watkins | Leon Bailey | Emiliano Martinez | Pau Torres | John McGinn | Youri Tielemans | Matthew Cash | Lucas Digne | Ezri Konsa Ngoyo | Boubacar Kamara | Morgan Rogers,10,8,1,1,0,2,0,1,14,16,1,1,0.56,2.35,-0.56,-0.35,0.59,0.75,0,1,0,2,0.64,1.21,0.53,0.86,-0.22,0.15,-0.08,0.15,-15,8,-15,0,0,-1,2,4.090000000000003,-1.79,-0.57,-0.32999999999999996
ENG-Premier League,2425,2025-01-15 Arsenal-Tottenham,26802,2025-01-15 20:00:00,1,1,Arsenal,Tottenham,2,1,40,24,3,13,1,4,24,8,0,0,1,1,3,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,-32,-3,5,3,0,1,2,0,2,1,2,2,51.09,61.82,David Raya | William Saliba | Declan Rice | Thomas Partey | Gabriel Martinelli | Kai Havertz | Jurriën Timber | Bukayo Saka | Martin Odegaard | Gabriel | Leandro Trossard,Fraser Forster | Pedro Porro | Dejan Kulusevski | Son Heung-Min | Yves Bissouma | Iyenoma Destiny Udogie | Brennan Johnson | Dominic Solanke | Radu Dragusin | Pape Sarr | Archie Gray,9,8,1,1,1,2,2,3,16,16,1,0,1.81,1.02,-0.81,-0.02,0.79,0.87,0,0,-2,-1,1.56,1.33,1.44,1.13,-0.21,0.03,0.46,0.39,16,-10,16,0,0,2,1,-10.729999999999997,0.79,0.22999999999999998,0.31000000000000005
ENG-Premier League,2425,2025-01-16 Ipswich-Brighton,26805,2025-01-16 19:30:00,1,2,Ipswich,Brighton,0,2,16,28,17,11,4,4,0,12,0,0,1,0,5,2,0,0,0,0,0,1,1,1,5,4,0,0,0,0,3,0,1,1,-9,-20,3,2,0,0,0,1,2,2,2,0,65.27,71.82,Omari Hutchinson | Liam Delap | Cameron Burgess | Jacob Greaves | Wes Burns | Sam Morsy | Leif Davis | Sammie Szmodics | Dara O'Shea | Jens Cajuste | Arijanet Muric,Carlos Baleba | Bart Verbruggen | Lewis Dunk | Georginio Rutter | Yasin Ayari | Jan Paul van Hecke | Igor Julio | Joël Veltman | João Pedro | Estupiñán | Kaoru Mitoma,7,8,2,3,2,0,0,3,15,15,1,1,1.44,1.77,0.56,-0.77,0.87,0.8,0,0,1,1,0.94,0.99,0.66,0.94,0.13,-0.28,0.27,-0.08,-12,6,-12,0,1,1,-1,-6.549999999999997,-0.33000000000000007,-0.050000000000000044,-0.2799999999999999
ENG-Premier League,2425,2025-01-16 Manchester United-Southampton,26811,2025-01-16 20:00:00,1,1,Manchester United,Southampton,3,1,23,6,15,20,4,5,7,-10,0,0,1,1,4,2,0,0,0,0,0,0,0,2,3,5,0,0,0,0,2,0,1,0,42,-4,2,2,0,0,2,0,1,3,0,0,73.55,70.73,André Onana | Harry Maguire | Kobbie Mainoo | Diogo Dalot | Noussair Mazraoui | Matthijs de Ligt | Manuel Ugarte | Amad Diallo Traore | Bruno Fernandes | Rasmus Højlund | Lisandro Martínez,Tyler Dibling | Joe Ayodele-Aribo | Nathan Wood | Aaron Ramsdale | Flynn Downes | Cameron Archer | Jan Bednarek | Mateus Fernandes | Kyle Walker-Peters | Taylor Harwood-Bellis | Adam Armstrong,9,7,1,4,1,0,0,3,15,15,1,1,1.69,0.25,0.31,-0.25,0.72,0.68,0,0,1,0,1.25,0.62,0.95,0.63,-0.27,-0.01,-0.22,0.41,17,-5,17,0,0,0,2,2.819999999999993,1.44,0.63,0.31999999999999995
ENG-Premier League,2425,2025-01-18 Newcastle United-Bournemouth,26819,2025-01-18 12:30:00,1,2,Newcastle United,Bournemouth,1,4,38,34,4,8,1,4,22,18,0,0,1,0,0,3,0,0,0,0,0,1,1,2,5,2,0,1,0,0,5,1,0,1,-1,-53,0,2,0,1,0,1,0,1,0,0,87.0,79.64,Sandro Tonali | Anthony Gordon | Joelinton | Martin Dubravka | Bruno Guimarães | Alexander Isak | Fabian Schär | Dan Burn | Lewis Hall | Valentino Livramento | Jacob Murphy,Dean Huijsen | Evanilson | Lewis Cook | Tyler Adams | Ryan Christie | Kepa | Justin Kluivert | Dango Ouattara | Illia Zabarnyi | Milos Kerkez | Antoine Semenyo,10,10,1,0,0,1,1,2,13,15,1,0,2.13,1.15,0.87,0.85,0.6,0.55,0,1,0,1,2.07,1.72,1.56,1.22,-0.03,-0.48,0.02,0.27,4,-4,4,0,1,-2,0,7.359999999999999,0.98,0.34999999999999987,0.3400000000000001
ENG-Premier League,2425,2025-01-18 Brentford-Liverpool,26813,2025-01-18 15:00:00,1,2,Brentford,Liverpool,0,2,28,47,11,1,4,1,12,31,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,3,0,0,0,0,2,1,0,1,-5,4,1,1,0,0,0,1,1,0,1,0,81.64,80.64,Sepp van den Berg | Vitaly Janelt | Mads Roerslev | Kevin Schade | Mikkel Damsgaard | Christian Nørgaard | Yoane Wissa | Keane Lewis-Potter | Bryan Mbeumo | Mark Flekken | Nathan Collins,Mohamed Salah | Andrew Robertson | Virgil van Dijk | Curtis Jones | Dominik Szoboszlai | Ryan Gravenberch | Trent Alexander-Arnold | Luis Díaz | Alexis Mac Allister | Alisson | Cody Gakpo,10,9,1,2,0,0,1,2,13,13,1,1,2.39,2.72,-0.39,-1.72,0.66,0.58,0,2,1,1,1.46,2.44,1.23,1.91,-0.13,-0.05,0.23,0.05,-19,10,-19,-1,0,0,1,1.0,-0.33000000000000007,-0.98,-0.6799999999999999
ENG-Premier League,2425,2025-01-18 Leicester-Fulham,26817,2025-01-18 15:00:00,1,2,Leicester,Fulham,0,2,14,30,19,10,5,4,-2,14,0,0,0,0,0,3,0,0,0,0,0,0,2,0,4,4,0,0,0,0,1,2,0,1,4,26,1,1,0,0,0,0,0,1,1,0,78.0,80.0,Jannik Vestergaard | Mads Hermansen | James Justin | Conor Coady | Facundo Buonanotte | Victor Kristiansen | Bilal El Khannouss | Stephy Mavididi | Jamie Vardy | Jordan Ayew | Boubakary Soumare,Alex Iwobi | Sasa Lukic | Bernd Leno | Raúl Jiménez | Sander Berge | Calvin Bassey | Joachim Andersen | Harry Wilson | Antonee Robinson | Issa Diop | Timothy Castagne,8,10,2,1,1,0,3,3,14,13,1,1,2.1,2.84,-2.1,-0.84,0.54,0.82,0,0,0,0,1.03,1.14,0.89,0.64,-0.16,0.06,0.07,-0.05,-16,9,-16,0,0,0,-2,-2.0,-0.7399999999999998,-0.10999999999999988,0.25
ENG-Premier League,2425,2025-01-18 West Ham-Crystal Palace,26821,2025-01-18 15:00:00,1,2,West Ham,Crystal Palace,0,2,26,24,13,15,4,4,10,8,0,0,0,0,3,0,0,0,0,0,1,2,1,0,4,5,0,1,0,0,3,3,1,0,13,-51,1,1,0,0,1,0,1,1,0,0,79.27,79.82,Tomas Soucek | Max Kilman | Emerson | Jarrod Bowen | Aaron Wan-Bissaka | Lucas Paquetá | Lukasz Fabianski | Mohammed Kudus | Konstantinos Mavropanos | Edson Álvarez | Carlos Soler,Jefferson Lerma | Daniel Muñoz | Jean-Philippe Mateta | Ismaila Sarr | Dean Henderson | Will Hughes | Maxence Lacroix | Eberechi Eze | Tyrick Mitchell | Marc Guehi | Trevoh Chalobah,9,9,1,0,1,2,4,0,17,13,1,1,0.94,2.27,2.06,-0.27,0.93,0.77,1,0,0,2,0.98,1.68,0.58,1.53,0.11,0.07,0.38,0.13,2,-2,2,0,0,0,0,-0.5499999999999972,-1.33,-0.7,-0.9500000000000001
ENG-Premier League,2425,2025-01-18 Arsenal-Aston Villa,26812,2025-01-18 17:30:00,1,X,Arsenal,Aston Villa,2,2,43,35,2,8,1,4,27,19,1,1,0,0,3,1,0,0,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,15,64,2,1,0,0,1,1,1,0,1,0,75.18,81.09,David Raya | William Saliba | Declan Rice | Thomas Partey | Gabriel Jesus | Gabriel Martinelli | Kai Havertz | Jurriën Timber | Martin Odegaard | Gabriel | Leandro Trossard,Ollie Watkins | Leon Bailey | Emiliano Martinez | Pau Torres | John McGinn | Youri Tielemans | Matthew Cash | Lucas Digne | Ezri Konsa Ngoyo | Boubacar Kamara | Morgan Rogers,9,7,0,2,2,2,1,1,17,16,1,1,2.27,1.31,-0.27,-0.31,0.57,0.54,0,0,2,0,1.77,1.14,1.47,0.75,-0.21,0.07,0.33,0.13,8,-6,8,0,0,1,2,-5.909999999999997,0.96,0.6300000000000001,0.72
ENG-Premier League,2425,2025-01-19 Manchester United-Brighton,26818,2025-01-19 14:00:00,1,2,Manchester United,Brighton,1,3,26,31,13,10,4,4,10,15,1,0,0,0,1,2,0,0,0,0,0,0,1,3,5,5,0,0,0,0,2,1,1,1,-27,14,3,3,0,0,2,1,1,1,1,1,61.09,70.18,André Onana | Kobbie Mainoo | Harry Maguire | Diogo Dalot | Noussair Mazraoui | Matthijs de Ligt | Manuel Ugarte | Amad Diallo Traore | Bruno Fernandes | Rasmus Højlund | Lisandro Martínez,Carlos Baleba | Bart Verbruggen | Lewis Dunk | Georginio Rutter | Yasin Ayari | Jan Paul van Hecke | Igor Julio | Joël Veltman | João Pedro | Estupiñán | Kaoru Mitoma,9,9,2,2,0,0,0,1,16,16,1,1,3.13,1.06,-0.13,0.94,0.43,0.63,1,1,3,0,1.05,1.21,0.77,0.71,0.2,-0.22,-0.03,-0.38,-5,3,-5,1,0,0,0,-9.090000000000003,2.07,-0.15999999999999992,0.06000000000000005
